BITPIX  =                    8  /  8-bit ASCII characters                       
NAXIS   =                    1  /  Number of Image Dimensions                   
NAXIS1  =                 3141  /  Length of axis                               
ORIGIN  = 'NOAO-IRAF: WTEXTIMAGE'  /
IRAF-MAX=                   0.  /  Max image pixel                              
IRAF-MIN=                   0.  /  Min image pixel                              
IRAF-B/P=                   32  /  Image bits per pixel                         
IRAFTYPE= 'REAL FLOATING     '  /  Image datatype                              
OBJECT  = '08D2CH            '  /                                              
FILENAME= '08D2CHFC_RECAL_ATM[*,1,1]'  /
7253.82242107404  8.925571E-19
7255.18986117852  1.195906E-18
7256.55730128301  1.093096E-18
7257.92474138749  1.314642E-18
7259.29218149198  1.176438E-18
7260.65962159646  1.277380E-18
7262.02706170095  1.398442E-18
7263.39450180543  1.512369E-18
7264.76194190992  1.265861E-18
7266.1293820144  1.173599E-18
7267.49682211888  1.127351E-18
7268.86426222337  1.482255E-18
7270.23170232785  1.579195E-18
7271.59914243234  1.265339E-18
7272.96658253682  8.214819E-19
7274.33402264131  5.549620E-19
7275.70146274579  1.440337E-18
7277.06890285028  4.303315E-19
7278.43634295476  9.800925E-19
7279.80378305925  9.655357E-19
7281.17122316373  1.442985E-18
7282.53866326822  1.312508E-18
7283.9061033727  1.411748E-18
7285.27354347719  1.309493E-18
7286.64098358167  1.350438E-18
7288.00842368616  1.519957E-18
7289.37586379064  1.305493E-18
7290.74330389512  1.325278E-18
7292.11074399961  1.447886E-18
7293.47818410409  1.023774E-18
7294.84562420858  1.254516E-18
7296.21306431306  1.265697E-18
7297.58050441755  1.224868E-18
7298.94794452203  1.577384E-18
7300.31538462652  1.622612E-18
7301.682824731  1.513932E-18
7303.05026483549  1.297111E-18
7304.41770493997  1.540226E-18
7305.78514504445  1.390431E-18
7307.15258514894  1.288198E-18
7308.52002525343  1.557690E-18
7309.88746535791  2.082063E-18
7311.25490546239  1.689106E-18
7312.62234556688  9.800885E-19
7313.98978567136  7.293651E-19
7315.35722577585  1.661929E-18
7316.72466588033  6.853592E-19
7318.09210598482  1.092870E-18
7319.4595460893  1.468402E-18
7320.82698619379  1.279874E-18
7322.19442629827  1.145186E-18
7323.56186640275  1.624635E-18
7324.92930650724  1.529372E-18
7326.29674661172  1.512823E-18
7327.66418671621  1.233010E-18
7329.03162682069  1.095801E-18
7330.39906692518  1.119379E-18
7331.76650702966  1.330867E-18
7333.13394713415  1.351602E-18
7334.50138723863  1.105837E-18
7335.86882734312  1.288695E-18
7337.2362674476  6.177442E-19
7338.60370755209  8.286972E-19
7339.97114765657  1.022827E-18
7341.33858776105  1.992390E-18
7342.70602786554  8.189827E-19
7344.07346797002  1.039460E-18
7345.44090807451  1.157871E-18
7346.80834817899  1.189995E-18
7348.17578828348  9.972515E-19
7349.54322838796  8.736660E-19
7350.91066849245  1.163167E-18
7352.27810859693  1.174912E-18
7353.64554870142  1.304626E-18
7355.0129888059  1.506527E-18
7356.38042891038  1.504923E-18
7357.74786901487  1.137239E-18
7359.11530911936  1.055281E-18
7360.48274922384  1.248995E-18
7361.85018932832  1.188067E-18
7363.21762943281  1.323631E-18
7364.58506953729  1.305014E-18
7365.95250964178  5.750320E-19
7367.31994974626  5.109809E-20
7368.68738985075  1.453357E-18
7370.05482995523  1.195019E-18
7371.42227005972  1.050505E-18
7372.7897101642  1.524985E-18
7374.15715026869  1.110015E-18
7375.52459037317  9.771206E-19
7376.89203047765  1.173102E-18
7378.25947058214  1.710508E-18
7379.62691068662  2.153312E-18
7380.99435079111  2.998337E-18
7382.36179089559  2.490913E-18
7383.72923100008  1.875807E-18
7385.09667110456  1.610241E-18
7386.46411120905  1.428541E-18
7387.83155131353  5.307465E-19
7389.19899141802  1.593612E-18
7390.5664315225  1.392675E-18
7391.93387162699  1.282289E-18
7393.30131173147  7.420688E-19
7394.66875183595  1.327094E-18
7396.03619194044  1.472489E-18
7397.40363204492  1.337445E-18
7398.77107214941  1.059669E-18
7400.13851225389  8.574742E-19
7401.50595235838  1.131217E-18
7402.87339246286  1.133384E-18
7404.24083256734  1.463367E-18
7405.60827267183  1.465652E-18
7406.97571277632  1.020795E-18
7408.3431528808  7.419152E-19
7409.71059298528  1.076608E-18
7411.07803308977  1.076513E-18
7412.44547319425  9.926174E-19
7413.81291329874  1.436136E-18
7415.18035340322  9.686434E-19
7416.54779350771  1.059342E-18
7417.91523361219  7.810150E-19
7419.28267371668  8.503464E-19
7420.65011382116  1.038591E-18
7422.01755392565  1.111005E-18
7423.38499403013  1.054901E-18
7424.75243413461  4.986047E-19
7426.1198742391  1.326498E-18
7427.48731434358  8.432088E-19
7428.85475444807  1.362203E-18
7430.22219455255  1.306460E-18
7431.58963465704  1.134255E-18
7432.95707476152  1.285060E-18
7434.32451486601  1.571081E-18
7435.69195497049  1.370100E-18
7437.05939507498  1.102737E-18
7438.42683517946  1.518159E-18
7439.79427528395  1.136178E-18
7441.16171538843  1.162861E-18
7442.52915549292  1.170928E-18
7443.8965955974  1.168411E-18
7445.26403570188  9.982648E-19
7446.63147580637  7.808448E-19
7447.99891591085  1.021520E-18
7449.36635601534  1.116866E-18
7450.73379611982  1.747017E-18
7452.10123622431  1.285454E-18
7453.46867632879  1.132438E-18
7454.83611643328  8.819393E-19
7456.20355653776  1.043718E-18
7457.57099664225  1.363921E-18
7458.93843674673  8.311434E-19
7460.30587685122  9.583023E-19
7461.6733169557  1.416494E-18
7463.04075706018  1.389348E-18
7464.40819716467  1.589579E-18
7465.77563726915  1.145918E-18
7467.14307737364  9.536203E-19
7468.51051747812  9.167731E-19
7469.87795758261  1.291864E-18
7471.24539768709  1.391608E-18
7472.61283779158  8.856892E-19
7473.98027789606  8.547644E-19
7475.34771800054  1.051499E-18
7476.71515810503  1.083626E-18
7478.08259820951  9.281169E-19
7479.450038314  9.478581E-19
7480.81747841848  1.359418E-18
7482.18491852297  4.014683E-19
7483.55235862745  1.083374E-18
7484.91979873194  9.122590E-19
7486.28723883642  5.409191E-19
7487.65467894091  1.165196E-18
7489.02211904539  1.260774E-18
7490.38955914988  1.117440E-18
7491.75699925436  6.182131E-19
7493.12443935885  1.326225E-18
7494.49187946333  1.107795E-18
7495.85931956782  1.149658E-18
7497.2267596723  1.032348E-18
7498.59419977678  1.263945E-18
7499.96163988127  1.052042E-18
7501.32907998575  1.256058E-18
7502.69652009024  1.365057E-18
7504.06396019472  1.101940E-18
7505.43140029921  1.159176E-18
7506.79884040369  1.283400E-18
7508.16628050818  1.116783E-18
7509.53372061266  1.496335E-18
7510.90116071715  1.460210E-18
7512.26860082163  1.589479E-18
7513.63604092611  1.465753E-18
7515.0034810306  1.143060E-18
7516.37092113508  9.849657E-19
7517.73836123957  8.697829E-19
7519.10580134405  1.269717E-18
7520.47324144854  1.517628E-18
7521.84068155302  6.612365E-19
7523.20812165751  1.431392E-18
7524.57556176199  1.619346E-18
7525.94300186648  1.503838E-18
7527.31044197096  1.077364E-18
7528.67788207545  1.111763E-18
7530.04532217993  7.955933E-19
7531.41276228442  9.358776E-19
7532.7802023889  1.015616E-18
7534.14764249338  1.108448E-18
7535.51508259787  1.054187E-18
7536.88252270235  1.006758E-18
7538.24996280684  9.812697E-19
7539.61740291132  9.236290E-19
7540.98484301581  1.077006E-18
7542.35228312029  9.170097E-19
7543.71972322477  6.538760E-19
7545.08716332926  9.504429E-19
7546.45460343374  1.060336E-18
7547.82204353823  1.254221E-18
7549.18948364271  1.376817E-18
7550.5569237472  9.275720E-19
7551.92436385168  9.365507E-19
7553.29180395617  1.210905E-18
7554.65924406065  9.540639E-19
7556.02668416514  1.144047E-18
7557.39412426962  1.129044E-18
7558.76156437411  8.869062E-19
7560.12900447859  9.493815E-19
7561.49644458308  1.037388E-18
7562.86388468756  1.041902E-18
7564.23132479205  1.041909E-18
7565.59876489653  1.220709E-18
7566.96620500101  1.201236E-18
7568.3336451055  1.080390E-18
7569.70108520998  1.055400E-18
7571.06852531447  1.210123E-18
7572.43596541895  8.908429E-19
7573.80340552344  9.734241E-19
7575.17084562792  1.229595E-18
7576.53828573241  1.238641E-18
7577.90572583689  1.275757E-18
7579.27316594138  1.033308E-18
7580.64060604586  8.328073E-19
7582.00804615034  8.091541E-19
7583.37548625483  1.120183E-18
7584.74292635931  1.288228E-18
7586.1103664638  9.920025E-19
7587.47780656828  1.068915E-18
7588.84524667277  1.058332E-18
7590.21268677725  9.983942E-19
7591.58012688174  9.096166E-19
7592.94756698622  1.241773E-18
7594.31500709071  1.104301E-18
7595.68244719519  4.630066E-19
7597.04988729967  1.096065E-18
7598.41732740416  1.139500E-18
7599.78476750864  1.582234E-18
7601.15220761313  1.406471E-18
7602.51964771761  1.265105E-18
7603.8870878221  1.951171E-18
7605.25452792658  5.633177E-19
7606.62196803107  1.219146E-18
7607.98940813555  1.154527E-18
7609.35684824004  9.059513E-19
7610.72428834452  1.131415E-18
7612.091728449  1.596762E-18
7613.45916855349  1.290814E-18
7614.82660865798  8.948345E-19
7616.19404876246  9.694986E-19
7617.56148886694  9.084525E-19
7618.92892897143  9.736103E-19
7620.29636907591  1.011584E-18
7621.6638091804  8.339373E-19
7623.03124928488  9.695818E-19
7624.39868938937  8.744920E-19
7625.76612949385  8.649589E-19
7627.13356959834  1.621651E-18
7628.50100970282  1.564637E-18
7629.86844980731  1.125039E-18
7631.23588991179  1.021684E-18
7632.60333001628  1.396014E-18
7633.97077012076  9.707699E-19
7635.33821022524  1.567417E-18
7636.70565032973  1.873589E-18
7638.07309043421  1.375681E-18
7639.4405305387  1.148230E-18
7640.80797064318  1.433437E-18
7642.17541074767  8.296516E-19
7643.54285085215  3.045425E-19
7644.91029095664  8.282676E-19
7646.27773106112  1.051659E-18
7647.64517116561  1.043278E-18
7649.01261127009  1.256534E-18
7650.38005137458  1.266995E-18
7651.74749147906  9.005672E-19
7653.11493158354  1.076374E-18
7654.48237168803  1.221270E-18
7655.84981179251  1.476964E-18
7657.217251897  1.386868E-18
7658.58469200148  1.175788E-18
7659.95213210597  1.339941E-18
7661.31957221045  9.008809E-19
7662.68701231494  1.323668E-18
7664.05445241942  1.347951E-18
7665.42189252391  1.072328E-18
7666.78933262839  1.345045E-18
7668.15677273287  1.041323E-18
7669.52421283736  1.376795E-18
7670.89165294184  1.117194E-18
7672.25909304633  1.178032E-18
7673.62653315081  1.459149E-18
7674.9939732553  1.416726E-18
7676.36141335978  9.919893E-19
7677.72885346427  1.331469E-18
7679.09629356875  1.110741E-18
7680.46373367324  1.369449E-18
7681.83117377772  1.278315E-18
7683.19861388221  9.689232E-19
7684.56605398669  1.208088E-18
7685.93349409117  1.108516E-18
7687.30093419566  1.191140E-18
7688.66837430015  1.219647E-18
7690.03581440463  1.296936E-18
7691.40325450911  1.262126E-18
7692.7706946136  1.120786E-18
7694.13813471808  1.551516E-18
7695.50557482257  1.770084E-18
7696.87301492705  1.533465E-18
7698.24045503154  1.354199E-18
7699.60789513602  1.388703E-18
7700.9753352405  1.415254E-18
7702.34277534499  1.400649E-18
7703.71021544947  1.295894E-18
7705.07765555396  1.324267E-18
7706.44509565844  1.425616E-18
7707.81253576293  1.834324E-18
7709.17997586741  8.509289E-19
7710.5474159719  1.536022E-18
7711.91485607638  1.696175E-18
7713.28229618087  1.108252E-18
7714.64973628535  -3.686571E-19
7716.01717638984  1.796595E-18
7717.38461649432  1.124839E-18
7718.7520565988  2.954864E-19
7720.11949670329  1.215316E-18
7721.48693680777  1.204776E-18
7722.85437691226  1.144315E-18
7724.22181701674  1.378989E-18
7725.58925712123  1.030112E-18
7726.95669722571  9.619430E-19
7728.3241373302  1.437810E-18
7729.69157743468  1.171156E-18
7731.05901753917  1.477713E-18
7732.42645764365  1.232662E-18
7733.79389774813  1.201668E-18
7735.16133785262  1.241465E-18
7736.52877795711  1.531871E-18
7737.89621806159  1.466873E-18
7739.26365816607  1.325537E-18
7740.63109827056  1.329915E-18
7741.99853837504  1.082222E-18
7743.36597847953  1.131444E-18
7744.73341858401  1.400460E-18
7746.1008586885  1.344293E-18
7747.46829879298  8.051221E-19
7748.83573889747  1.165229E-18
7750.20317900195  8.976677E-19
7751.57061910644  3.829157E-19
7752.93805921092  1.198127E-18
7754.3054993154  1.620613E-18
7755.67293941989  1.256576E-18
7757.04037952437  1.498143E-18
7758.40781962886  1.259775E-18
7759.77525973334  1.177165E-18
7761.14269983783  1.373956E-18
7762.51013994231  1.123418E-18
7763.8775800468  1.035024E-18
7765.24502015128  1.286390E-18
7766.61246025576  1.200277E-18
7767.97990036025  1.129334E-18
7769.34734046473  1.294115E-18
7770.71478056922  1.072561E-18
7772.0822206737  1.117505E-18
7773.44966077819  1.242330E-18
7774.81710088267  1.404859E-18
7776.18454098716  1.351462E-18
7777.55198109164  1.339112E-18
7778.91942119613  1.247704E-18
7780.28686130061  9.236224E-19
7781.6543014051  1.143414E-18
7783.02174150958  1.553292E-18
7784.38918161407  1.450580E-18
7785.75662171855  1.071304E-18
7787.12406182303  1.277384E-18
7788.49150192752  1.238132E-18
7789.858942032  1.715053E-18
7791.22638213649  1.732857E-18
7792.59382224097  2.123196E-18
7793.96126234546  1.030034E-18
7795.32870244994  6.754338E-19
7796.69614255443  7.769622E-19
7798.06358265891  1.095557E-18
7799.4310227634  1.369461E-18
7800.79846286788  1.430039E-18
7802.16590297237  1.303612E-18
7803.53334307685  1.198041E-18
7804.90078318134  1.303233E-18
7806.26822328582  1.917952E-18
7807.6356633903  1.106109E-18
7809.00310349479  1.734552E-18
7810.37054359927  1.453249E-18
7811.73798370376  1.472164E-18
7813.10542380824  1.496667E-18
7814.47286391273  1.423597E-18
7815.84030401721  1.401184E-18
7817.20774412169  1.168974E-18
7818.57518422618  6.367349E-19
7819.94262433067  1.077255E-18
7821.31006443515  1.764608E-18
7822.67750453963  5.098324E-19
7824.04494464412  9.062084E-19
7825.4123847486  1.156590E-18
7826.77982485309  1.669498E-18
7828.14726495757  1.380133E-18
7829.51470506206  1.308556E-18
7830.88214516654  1.607568E-18
7832.24958527103  1.484353E-18
7833.61702537551  1.153178E-18
7834.98446548  1.409862E-18
7836.35190558448  1.063871E-18
7837.71934568897  1.174082E-18
7839.08678579345  1.531217E-18
7840.45422589793  1.466004E-18
7841.82166600242  1.334058E-18
7843.1891061069  1.453053E-18
7844.55654621139  1.695295E-18
7845.92398631587  1.874463E-18
7847.29142642036  1.706896E-18
7848.65886652484  2.218468E-18
7850.02630662933  4.458015E-19
7851.39374673381  2.207273E-18
7852.7611868383  1.808067E-18
7854.12862694278  1.769822E-18
7855.49606704726  1.811951E-18
7856.86350715175  5.434521E-19
7858.23094725623  1.606533E-18
7859.59838736072  2.103720E-18
7860.9658274652  1.309405E-18
7862.33326756969  1.408380E-18
7863.70070767417  1.407503E-18
7865.06814777866  1.422623E-18
7866.43558788314  2.648018E-18
7867.80302798763  1.387007E-18
7869.17046809211  2.573974E-18
7870.5379081966  2.694510E-18
7871.90534830108  1.596026E-18
7873.27278840556  1.253455E-18
7874.64022851005  1.313424E-18
7876.00766861453  1.794054E-18
7877.37510871902  3.299145E-19
7878.7425488235  -1.447107E-19
7880.10998892799  2.088576E-18
7881.47742903247  1.526186E-18
7882.84486913696  1.643366E-18
7884.21230924144  1.663564E-18
7885.57974934593  1.766896E-18
7886.94718945041  1.480268E-18
7888.3146295549  5.151130E-19
7889.68206965938  9.350117E-19
7891.04950976386  1.337711E-18
7892.41694986835  8.311280E-19
7893.78438997283  1.451523E-18
7895.15183007732  1.281914E-18
7896.5192701818  1.489811E-18
7897.88671028629  1.354025E-18
7899.25415039077  1.783784E-18
7900.62159049526  1.358627E-18
7901.98903059974  1.474043E-18
7903.35647070423  1.523217E-18
7904.72391080871  1.474272E-18
7906.0913509132  1.278027E-18
7907.45879101768  1.280516E-18
7908.82623112216  1.517874E-18
7910.19367122665  1.063293E-18
7911.56111133113  1.842748E-18
7912.92855143562  1.690447E-18
7914.2959915401  -4.395549E-20
7915.66343164459  1.600469E-18
7917.03087174907  1.594234E-18
7918.39831185356  1.559013E-18
7919.76575195804  2.160998E-18
7921.13319206253  1.818151E-18
7922.50063216701  1.611153E-18
7923.86807227149  1.633667E-18
7925.23551237598  1.352284E-18
7926.60295248046  9.636479E-19
7927.97039258495  1.574443E-18
7929.33783268943  1.947355E-18
7930.70527279392  1.516315E-18
7932.0727128984  1.327089E-18
7933.44015300289  8.019748E-19
7934.80759310737  1.076213E-18
7936.17503321186  1.239574E-18
7937.54247331634  1.349368E-18
7938.90991342082  1.376149E-18
7940.27735352531  1.267201E-18
7941.64479362979  1.238742E-18
7943.01223373428  1.016616E-18
7944.37967383876  1.296020E-18
7945.74711394325  1.554440E-18
7947.11455404773  1.649705E-18
7948.48199415222  1.140518E-18
7949.8494342567  1.214982E-18
7951.21687436119  1.482391E-18
7952.58431446567  1.611751E-18
7953.95175457016  1.618995E-18
7955.31919467464  1.769046E-18
7956.68663477913  1.188507E-18
7958.05407488361  1.025958E-18
7959.4215149881  1.484201E-18
7960.78895509258  8.971260E-19
7962.15639519706  1.661905E-19
7963.52383530155  9.809607E-19
7964.89127540603  1.503684E-18
7966.25871551052  1.228376E-18
7967.626155615  1.601117E-18
7968.99359571949  1.557739E-18
7970.36103582397  1.201828E-18
7971.72847592846  1.328150E-18
7973.09591603294  1.128253E-18
7974.46335613742  1.500822E-18
7975.83079624191  7.911268E-19
7977.19823634639  7.765804E-19
7978.56567645088  1.577843E-18
7979.93311655536  1.608266E-18
7981.30055665985  1.991371E-18
7982.66799676433  1.395312E-18
7984.03543686882  1.231963E-18
7985.4028769733  1.413317E-18
7986.77031707779  1.463321E-18
7988.13775718227  1.082176E-18
7989.50519728676  5.828895E-19
7990.87263739124  1.716658E-18
7992.24007749573  5.479126E-19
7993.60751760021  3.939870E-19
7994.97495770469  1.099941E-18
7996.34239780918  1.570292E-18
7997.70983791366  1.629470E-18
7999.07727801815  1.573414E-18
8000.44471812263  9.477427E-19
8001.81215822712  1.195495E-18
8003.1795983316  1.469084E-18
8004.54703843609  1.270795E-18
8005.91447854057  1.653921E-18
8007.28191864506  1.138592E-18
8008.64935874954  1.172335E-18
8010.01679885402  1.407090E-18
8011.38423895851  1.512542E-18
8012.75167906299  1.668714E-18
8014.11911916748  1.831972E-18
8015.48655927196  1.247812E-18
8016.85399937645  1.530967E-18
8018.22143948093  1.372998E-18
8019.58887958542  1.216481E-18
8020.9563196899  1.807580E-18
8022.32375979439  1.113526E-18
8023.69119989887  1.815245E-18
8025.05864000336  1.485418E-18
8026.42608010784  9.504014E-19
8027.79352021232  6.155779E-19
8029.16096031681  7.494877E-19
8030.52840042129  1.179996E-18
8031.89584052578  1.234913E-18
8033.26328063026  1.710804E-18
8034.63072073475  1.427444E-18
8035.99816083923  1.900619E-18
8037.36560094372  1.381113E-18
8038.7330410482  1.331707E-18
8040.10048115269  1.390004E-18
8041.46792125717  1.368039E-18
8042.83536136166  1.220087E-18
8044.20280146614  8.511629E-19
8045.57024157062  1.226875E-18
8046.93768167511  1.529894E-18
8048.30512177959  1.481255E-18
8049.67256188408  1.057663E-18
8051.04000198856  1.543854E-18
8052.40744209305  1.352810E-18
8053.77488219753  1.622431E-18
8055.14232230201  1.634253E-18
8056.5097624065  1.239409E-18
8057.87720251098  1.509811E-18
8059.24464261547  1.344084E-18
8060.61208271995  1.629814E-18
8061.97952282444  9.599298E-19
8063.34696292892  1.192201E-18
8064.71440303341  1.443289E-18
8066.08184313789  9.402433E-19
8067.44928324238  1.208619E-18
8068.81672334686  1.487979E-18
8070.18416345135  1.656801E-18
8071.55160355583  1.416932E-18
8072.91904366032  1.117239E-18
8074.2864837648  1.324844E-18
8075.65392386929  1.503996E-18
8077.02136397377  1.693590E-18
8078.38880407826  1.398296E-18
8079.75624418274  1.482625E-18
8081.12368428722  1.405728E-18
8082.49112439171  1.405439E-18
8083.85856449619  1.678474E-18
8085.22600460068  1.339360E-18
8086.59344470516  1.184023E-18
8087.96088480965  1.375263E-18
8089.32832491413  1.253941E-18
8090.69576501862  1.512241E-18
8092.0632051231  1.284626E-18
8093.43064522759  1.015657E-18
8094.79808533207  1.257033E-18
8096.16552543655  1.178588E-18
8097.53296554104  1.596252E-18
8098.90040564552  1.384448E-18
8100.26784575001  4.539462E-19
8101.63528585449  1.228949E-18
8103.00272595898  1.104810E-18
8104.37016606346  1.112832E-18
8105.73760616795  1.413121E-18
8107.10504627243  1.505866E-18
8108.47248637691  9.576068E-19
8109.8399264814  1.297748E-18
8111.20736658588  1.644937E-18
8112.57480669037  1.445909E-18
8113.94224679485  1.271560E-18
8115.30968689934  1.162741E-18
8116.67712700382  8.837240E-19
8118.04456710831  1.381413E-18
8119.41200721279  7.620080E-19
8120.77944731728  1.381672E-18
8122.14688742176  1.266897E-18
8123.51432752625  1.247986E-18
8124.88176763073  1.402167E-18
8126.24920773522  1.179803E-18
8127.6166478397  1.269099E-18
8128.98408794418  9.590017E-19
8130.35152804867  9.287560E-19
8131.71896815316  4.883532E-19
8133.08640825764  1.834582E-18
8134.45384836212  1.511995E-18
8135.82128846661  1.505768E-18
8137.18872857109  1.370277E-18
8138.55616867558  1.021496E-18
8139.92360878006  1.158751E-18
8141.29104888455  1.468002E-18
8142.65848898903  1.597145E-18
8144.02592909352  1.125256E-18
8145.393369198  1.198484E-18
8146.76080930248  1.147932E-18
8148.12824940697  1.523746E-18
8149.49568951145  1.419982E-18
8150.86312961594  1.413027E-18
8152.23056972042  1.474323E-18
8153.59800982491  1.486082E-18
8154.96544992939  1.068241E-18
8156.33289003388  1.064001E-18
8157.70033013836  1.475113E-18
8159.06777024285  1.580074E-18
8160.43521034733  1.372525E-18
8161.80265045182  1.334109E-18
8163.1700905563  1.513302E-18
8164.53753066078  1.603926E-18
8165.90497076527  1.858878E-18
8167.27241086975  1.547786E-18
8168.63985097424  1.131905E-18
8170.00729107872  1.579083E-18
8171.37473118321  1.483882E-18
8172.74217128769  1.565870E-18
8174.10961139218  1.397214E-18
8175.47705149666  1.016624E-18
8176.84449160115  1.050013E-18
8178.21193170563  1.420048E-18
8179.57937181012  1.527041E-18
8180.9468119146  1.435228E-18
8182.31425201908  1.374565E-18
8183.68169212357  1.208381E-18
8185.04913222805  1.417472E-18
8186.41657233254  1.441754E-18
8187.78401243702  1.695892E-18
8189.15145254151  1.596077E-18
8190.51889264599  1.269180E-18
8191.88633275048  1.360276E-18
8193.25377285496  1.509875E-18
8194.62121295945  1.293044E-18
8195.98865306393  1.356927E-18
8197.35609316841  1.422509E-18
8198.7235332729  1.092826E-18
8200.09097337739  1.170590E-18
8201.45841348187  1.651980E-18
8202.82585358635  1.346709E-18
8204.19329369084  1.444197E-18
8205.56073379532  1.429229E-18
8206.92817389981  1.168176E-18
8208.29561400429  1.465261E-18
8209.66305410878  1.520810E-18
8211.03049421326  1.105771E-18
8212.39793431775  1.104366E-18
8213.76537442223  1.555182E-18
8215.13281452672  1.744617E-18
8216.5002546312  1.238809E-18
8217.86769473568  1.329240E-18
8219.23513484017  1.380124E-18
8220.60257494465  1.151494E-18
8221.97001504914  1.022170E-18
8223.33745515362  1.576779E-18
8224.70489525811  9.173425E-19
8226.07233536259  1.780089E-18
8227.43977546708  1.465078E-18
8228.80721557156  1.751598E-18
8230.17465567604  1.485172E-18
8231.54209578053  1.145266E-18
8232.90953588501  1.247031E-18
8234.2769759895  1.606793E-18
8235.64441609398  1.427877E-18
8237.01185619847  7.891133E-19
8238.37929630295  1.400486E-18
8239.74673640744  1.823860E-19
8241.11417651192  1.622827E-18
8242.48161661641  1.222299E-18
8243.84905672089  1.494271E-18
8245.21649682538  1.616238E-18
8246.58393692986  1.457208E-18
8247.95137703435  1.381413E-18
8249.31881713883  1.360706E-18
8250.68625724331  1.265210E-18
8252.0536973478  9.579984E-19
8253.42113745228  1.315404E-18
8254.78857755677  1.837730E-18
8256.15601766125  1.077110E-18
8257.52345776574  1.221200E-18
8258.89089787022  1.256013E-18
8260.25833797471  9.045443E-19
8261.62577807919  1.034971E-18
8262.99321818368  9.148043E-19
8264.36065828816  7.207470E-19
8265.72809839264  1.129752E-18
8267.09553849713  1.653174E-18
8268.46297860161  1.333271E-18
8269.8304187061  1.377829E-18
8271.19785881058  1.557115E-18
8272.56529891507  1.078440E-18
8273.93273901955  1.154679E-18
8275.30017912404  1.225633E-18
8276.66761922852  3.938326E-19
8278.03505933301  1.296989E-19
8279.40249943749  7.068396E-19
8280.76993954197  7.421987E-19
8282.13737964646  9.640252E-19
8283.50481975095  1.087958E-19
8284.87225985543  1.279415E-18
8286.23969995991  1.664669E-18
8287.6071400644  7.662973E-19
8288.97458016889  1.077924E-18
8290.34202027337  9.511146E-19
8291.70946037785  9.052572E-19
8293.07690048234  1.328228E-18
8294.44434058682  1.083598E-18
8295.81178069131  -1.189437E-19
8297.17922079579  2.757056E-19
8298.54666090028  1.021501E-18
8299.91410100476  5.969045E-19
8301.28154110924  1.061939E-18
8302.64898121373  1.130033E-18
8304.01642131821  9.546188E-19
8305.3838614227  7.709712E-19
8306.75130152718  1.016107E-18
8308.11874163167  1.004206E-18
8309.48618173615  4.837504E-19
8310.85362184064  1.231935E-18
8312.22106194512  1.110593E-18
8313.58850204961  1.001175E-18
8314.95594215409  1.233070E-18
8316.32338225858  1.324054E-18
8317.69082236306  1.136309E-18
8319.05826246754  9.878104E-19
8320.42570257203  1.039359E-18
8321.79314267651  9.469712E-19
8323.160582781  1.326312E-18
8324.52802288548  1.435732E-18
8325.89546298997  1.467014E-18
8327.26290309445  8.190090E-19
8328.63034319893  1.243090E-18
8329.99778330342  1.146397E-18
8331.36522340791  1.517442E-18
8332.73266351239  1.232403E-18
8334.10010361687  1.228725E-18
8335.46754372136  1.301741E-18
8336.83498382584  1.314445E-18
8338.20242393033  1.709504E-18
8339.56986403481  1.027174E-18
8340.9373041393  -2.989844E-19
8342.30474424378  7.284550E-19
8343.67218434827  -3.365890E-18
8345.03962445275  1.111309E-18
8346.40706455724  9.794831E-19
8347.77450466172  9.881089E-19
8349.1419447662  1.048201E-18
8350.50938487069  6.173572E-19
8351.87682497517  1.533756E-18
8353.24426507966  8.499120E-19
8354.61170518414  -1.530633E-20
8355.97914528863  9.677605E-19
8357.34658539311  9.604289E-19
8358.7140254976  1.531718E-18
8360.08146560208  6.485085E-19
8361.44890570657  1.664407E-18
8362.81634581105  1.540183E-18
8364.18378591554  1.477790E-18
8365.55122602002  1.518424E-18
8366.91866612451  1.067487E-18
8368.28610622899  1.024973E-18
8369.65354633348  1.121780E-18
8371.02098643796  1.036001E-18
8372.38842654245  1.083544E-18
8373.75586664693  1.338833E-18
8375.12330675141  1.280800E-18
8376.4907468559  8.763853E-19
8377.85818696038  1.282174E-18
8379.22562706487  1.590016E-18
8380.59306716935  1.405923E-18
8381.96050727384  1.273525E-18
8383.32794737832  1.376496E-18
8384.6953874828  1.631518E-18
8386.06282758729  1.320767E-18
8387.43026769177  1.284459E-18
8388.79770779626  1.688818E-18
8390.16514790074  1.306823E-18
8391.53258800523  8.279314E-19
8392.90002810971  1.089597E-18
8394.2674682142  6.288888E-19
8395.63490831868  1.838139E-19
8397.00234842317  -1.323372E-19
8398.36978852765  8.836845E-19
8399.73722863214  4.865340E-19
8401.10466873662  9.695049E-19
8402.47210884111  8.786783E-19
8403.83954894559  1.017930E-18
8405.20698905008  1.332559E-18
8406.57442915456  1.451826E-18
8407.94186925904  1.215625E-18
8409.30930936353  8.929479E-19
8410.67674946801  1.131558E-18
8412.0441895725  1.004290E-18
8413.41162967698  4.768574E-19
8414.77906978147  1.338984E-18
8416.14650988595  1.110203E-18
8417.51394999044  1.258453E-18
8418.88139009492  1.175679E-18
8420.24883019941  9.685156E-19
8421.61627030389  3.928765E-19
8422.98371040837  1.136898E-18
8424.35115051286  1.093049E-18
8425.71859061734  1.464784E-19
