BITPIX  =                    8  /  8-bit ASCII characters                       
NAXIS   =                    1  /  Number of Image Dimensions                   
NAXIS1  =                 3148  /  Length of axis                               
ORIGIN  = 'NOAO-IRAF: WTEXTIMAGE'  /
IRAF-MAX=                   0.  /  Max image pixel                              
IRAF-MIN=                   0.  /  Min image pixel                              
IRAF-B/P=                   32  /  Image bits per pixel                         
IRAFTYPE= 'REAL FLOATING     '  /  Image datatype                              
OBJECT  = '08D3BH            '  /                                              
FILENAME= '08D3BHFC_RECAL_ATM[*,1,1]'  /
7245.54803168773  1.772548E-18
7246.9160439968  1.358597E-18
7248.28405630588  6.364693E-19
7249.65206861495  1.271720E-18
7251.02008092403  7.228392E-19
7252.3880932331  8.985962E-19
7253.75610554218  4.052920E-19
7255.12411785125  2.461242E-19
7256.49213016032  4.150766E-19
7257.8601424694  4.885682E-19
7259.22815477847  7.200927E-19
7260.59616708755  9.605562E-19
7261.96417939662  1.219862E-18
7263.3321917057  4.791226E-19
7264.70020401477  1.537952E-18
7266.06821632385  2.262805E-19
7267.43622863292  1.049707E-18
7268.80424094199  9.182163E-19
7270.17225325107  -3.124175E-20
7271.54026556014  8.970884E-19
7272.90827786922  7.627427E-19
7274.27629017829  1.772536E-18
7275.64430248737  1.359256E-18
7277.01231479644  1.194218E-18
7278.38032710551  1.203666E-19
7279.74833941459  7.486976E-19
7281.11635172366  6.529538E-19
7282.48436403274  6.877570E-19
7283.85237634181  1.114994E-18
7285.22038865089  8.985007E-19
7286.58840095996  5.014378E-19
7287.95641326903  3.926041E-19
7289.32442557811  8.071694E-19
7290.69243788718  9.371792E-20
7292.06045019626  1.065109E-18
7293.42846250533  6.901300E-19
7294.79647481441  6.139782E-19
7296.16448712348  5.421962E-19
7297.53249943256  1.009792E-18
7298.90051174163  2.758790E-19
7300.26852405071  1.215165E-18
7301.63653635978  8.163963E-19
7303.00454866885  7.207220E-19
7304.37256097793  6.236803E-19
7305.740573287  5.685504E-19
7307.10858559608  6.049836E-19
7308.47659790515  8.037203E-19
7309.84461021423  7.664891E-19
7311.2126225233  9.490481E-19
7312.58063483237  6.496383E-19
7313.94864714145  -2.143921E-19
7315.31665945052  8.714347E-19
7316.6846717596  1.210121E-18
7318.05268406867  1.082650E-18
7319.42069637775  7.592097E-19
7320.78870868682  8.612194E-19
7322.1567209959  5.017332E-19
7323.52473330497  8.552233E-19
7324.89274561404  1.052230E-18
7326.26075792312  1.286006E-18
7327.62877023219  9.838667E-20
7328.99678254127  7.290309E-20
7330.36479485034  9.230932E-19
7331.73280715942  8.904175E-19
7333.10081946849  1.073504E-18
7334.46883177757  8.343907E-19
7335.83684408664  5.289206E-19
7337.20485639571  1.166984E-18
7338.57286870479  1.321059E-18
7339.94088101386  7.547278E-19
7341.30889332294  8.738058E-19
7342.67690563201  7.446204E-19
7344.04491794109  5.713010E-19
7345.41293025016  5.203678E-19
7346.78094255923  6.392241E-19
7348.14895486831  3.385593E-19
7349.51696717738  4.841098E-19
7350.88497948646  8.194228E-19
7352.25299179553  3.892948E-19
7353.62100410461  8.355039E-19
7354.98901641368  6.500446E-19
7356.35702872276  2.038008E-19
7357.72504103183  4.017648E-19
7359.0930533409  4.839120E-19
7360.46106564998  5.291657E-19
7361.82907795905  2.189104E-19
7363.19709026813  7.521131E-19
7364.5651025772  6.101840E-19
7365.93311488628  1.497165E-18
7367.30112719535  1.109210E-18
7368.66913950442  9.797599E-19
7370.0371518135  6.511176E-19
7371.40516412257  3.656810E-19
7372.77317643165  4.734099E-19
7374.14118874072  6.624459E-19
7375.5092010498  7.027559E-19
7376.87721335887  6.655503E-19
7378.24522566794  7.606652E-19
7379.61323797702  7.265026E-19
7380.98125028609  5.726372E-19
7382.34926259517  8.451954E-19
7383.71727490424  4.445100E-19
7385.08528721332  5.956105E-19
7386.45329952239  8.806347E-19
7387.82131183147  6.142589E-19
7389.18932414054  4.568313E-19
7390.55733644962  8.760210E-19
7391.92534875869  6.456690E-19
7393.29336106776  6.115492E-19
7394.66137337684  4.581741E-19
7396.02938568591  5.457756E-19
7397.39739799499  6.918036E-19
7398.76541030406  6.269673E-19
7400.13342261314  5.456553E-19
7401.50143492221  4.838985E-19
7402.86944723129  6.517277E-19
7404.23745954036  6.948281E-19
7405.60547184943  6.881461E-19
7406.97348415851  4.802106E-19
7408.34149646758  7.391865E-19
7409.70950877666  7.950122E-19
7411.07752108573  6.854998E-19
7412.44553339481  8.623620E-19
7413.81354570388  8.922251E-19
7415.18155801295  7.460248E-19
7416.54957032203  7.379345E-19
7417.9175826311  5.506615E-19
7419.28559494018  4.064176E-19
7420.65360724925  4.658785E-19
7422.02161955833  6.545897E-19
7423.3896318674  6.714831E-19
7424.75764417648  7.729006E-19
7426.12565648555  3.850256E-19
7427.49366879462  5.359738E-19
7428.8616811037  7.617896E-19
7430.22969341277  5.823032E-19
7431.59770572185  7.311362E-19
7432.96571803092  7.612983E-19
7434.33373034  5.292662E-19
7435.70174264907  8.171423E-19
7437.06975495815  1.048828E-18
7438.43776726722  5.020513E-19
7439.80577957629  1.004225E-18
7441.17379188537  6.678309E-19
7442.54180419444  7.615360E-19
7443.90981650352  6.547340E-19
7445.27782881259  9.562431E-19
7446.64584112167  7.591557E-19
7448.01385343074  7.998781E-19
7449.38186573981  5.393163E-19
7450.74987804889  8.559374E-19
7452.11789035796  9.195272E-19
7453.48590266704  8.474760E-19
7454.85391497611  6.755678E-19
7456.22192728519  5.427838E-19
7457.58993959426  6.304194E-19
7458.95795190333  5.712893E-19
7460.32596421241  4.812610E-19
7461.69397652148  4.642219E-19
7463.06198883056  6.547402E-19
7464.43000113963  6.870796E-19
7465.79801344871  5.539532E-19
7467.16602575778  2.781116E-19
7468.53403806686  1.083926E-18
7469.90205037593  8.748943E-19
7471.27006268501  6.646289E-19
7472.63807499408  -8.912747E-21
7474.00608730315  5.620267E-19
7475.37409961223  7.401221E-19
7476.7421119213  8.092773E-19
7478.11012423038  7.838123E-19
7479.47813653945  8.943105E-19
7480.84614884853  1.017426E-18
7482.2141611576  1.246150E-18
7483.58217346667  4.621931E-19
7484.95018577575  4.363289E-19
7486.31819808482  5.746733E-19
7487.6862103939  7.278929E-19
7489.05422270297  6.797788E-19
7490.42223501205  7.305619E-19
7491.79024732112  8.394382E-19
7493.1582596302  6.221050E-19
7494.52627193927  5.559920E-19
7495.89428424834  8.012889E-19
7497.26229655742  7.865106E-19
7498.63030886649  7.840113E-19
7499.99832117557  6.931492E-19
7501.36633348464  6.195718E-19
7502.73434579372  6.457348E-19
7504.10235810279  6.677694E-19
7505.47037041187  6.145608E-19
7506.83838272094  4.701297E-19
7508.20639503001  4.481366E-19
7509.57440733909  5.921911E-19
7510.94241964816  6.219183E-19
7512.31043195724  6.847050E-19
7513.67844426631  5.449397E-19
7515.04645657539  5.278813E-19
7516.41446888446  4.955469E-19
7517.78248119353  4.646861E-19
7519.15049350261  5.007705E-19
7520.51850581168  8.744314E-19
7521.88651812076  1.513522E-18
7523.25453042983  4.217953E-20
7524.62254273891  8.582624E-19
7525.99055504798  1.053529E-18
7527.35856735706  6.251366E-19
7528.72657966613  4.991356E-19
7530.0945919752  6.584649E-19
7531.46260428428  4.477756E-19
7532.83061659335  6.668544E-19
7534.19862890243  7.968461E-19
7535.5666412115  6.766023E-19
7536.93465352058  5.286513E-19
7538.30266582965  4.817293E-19
7539.67067813873  6.470623E-19
7541.0386904478  8.836431E-19
7542.40670275687  4.304904E-19
7543.77471506595  -5.939727E-20
7545.14272737502  7.835289E-20
7546.5107396841  3.799327E-19
7547.87875199317  6.753009E-19
7549.24676430225  5.784991E-19
7550.61477661132  2.765174E-19
7551.98278892039  3.569950E-19
7553.35080122947  5.092024E-19
7554.71881353854  4.727252E-19
7556.08682584762  2.697953E-19
7557.45483815669  5.356986E-19
7558.82285046577  3.796068E-19
7560.19086277484  1.683475E-19
7561.55887508392  2.927469E-19
7562.92688739299  3.093791E-19
7564.29489970206  4.600040E-19
7565.66291201114  3.709155E-19
7567.03092432021  4.871612E-19
7568.39893662929  7.361171E-19
7569.76694893836  8.368833E-19
7571.13496124744  1.216469E-18
7572.50297355651  6.221632E-19
7573.87098586559  5.892205E-19
7575.23899817466  4.178926E-19
7576.60701048373  6.458989E-19
7577.97502279281  7.422859E-19
7579.34303510188  5.837362E-19
7580.71104741096  7.856840E-19
7582.07905972003  3.818797E-19
7583.44707202911  9.279676E-19
7584.81508433818  6.421317E-19
7586.18309664726  9.202815E-19
7587.55110895633  8.425272E-19
7588.9191212654  4.127723E-19
7590.28713357448  4.780196E-19
7591.65514588355  5.225488E-19
7593.02315819263  5.296672E-19
7594.3911705017  3.318221E-19
7595.75918281078  5.270950E-20
7597.12719511985  1.584762E-18
7598.49520742892  1.654501E-18
7599.863219738  8.287365E-19
7601.23123204707  1.071519E-18
7602.59924435615  2.596394E-19
7603.96725666522  4.235630E-19
7605.3352689743  4.772453E-21
7606.70328128337  7.381659E-19
7608.07129359245  5.408273E-19
7609.43930590152  -8.997194E-20
7610.80731821059  -5.143743E-20
7612.17533051967  7.170332E-19
7613.54334282874  4.971384E-19
7614.91135513782  1.724047E-19
7616.27936744689  1.725289E-19
7617.64737975597  3.677642E-19
7619.01539206504  -4.531876E-20
7620.38340437411  3.095515E-19
7621.75141668319  5.968724E-19
7623.11942899226  6.121109E-19
7624.48744130134  1.460155E-19
7625.85545361041  1.950585E-19
7627.22346591949  3.715540E-20
7628.59147822856  1.086195E-19
7629.95949053764  1.139563E-18
7631.32750284671  6.142440E-19
7632.69551515579  3.113329E-19
7634.06352746486  1.130098E-19
7635.43153977393  3.075989E-19
7636.79955208301  4.314854E-19
7638.16756439208  -7.612641E-20
7639.53557670116  1.873322E-19
7640.90358901023  1.946798E-19
7642.27160131931  4.355145E-19
7643.63961362838  6.793897E-19
7645.00762593745  3.605819E-19
7646.37563824653  4.916168E-19
7647.7436505556  7.125712E-19
7649.11166286468  6.960250E-19
7650.47967517375  6.420993E-19
7651.84768748283  3.717721E-19
7653.2156997919  7.409346E-19
7654.58371210097  4.233311E-19
7655.95172441005  5.987923E-19
7657.31973671912  3.642999E-19
7658.6877490282  7.840752E-19
7660.05576133727  5.099395E-19
7661.42377364635  2.160911E-19
7662.79178595542  8.729049E-19
7664.1597982645  7.347885E-19
7665.52781057357  5.394954E-19
7666.89582288265  5.254188E-19
7668.26383519172  5.697419E-19
7669.63184750079  7.159632E-19
7670.99985980987  7.627734E-19
7672.36787211894  5.416572E-19
7673.73588442802  3.982200E-19
7675.10389673709  3.716644E-19
7676.47190904617  4.946630E-19
7677.83992135524  5.142917E-19
7679.20793366431  4.061399E-19
7680.57594597339  5.617882E-19
7681.94395828246  8.837939E-19
7683.31197059154  3.368161E-19
7684.67998290061  6.329632E-19
7686.04799520969  8.549674E-19
7687.41600751876  4.525363E-19
7688.78401982783  4.914929E-19
7690.15203213691  5.999752E-19
7691.52004444598  2.089230E-20
7692.88805675506  4.270633E-19
7694.25606906413  5.722444E-19
7695.62408137321  5.289220E-19
7696.99209368228  9.344884E-19
7698.36010599136  1.014543E-18
7699.72811830043  2.927407E-19
7701.0961306095  5.646134E-19
7702.46414291858  6.701227E-19
7703.83215522765  4.120163E-19
7705.20016753673  8.067841E-19
7706.5681798458  5.372767E-19
7707.93619215488  7.725267E-19
7709.30420446395  7.385176E-19
7710.67221677303  6.736362E-20
7712.0402290821  2.811029E-20
7713.40824139117  7.756675E-19
7714.77625370025  1.227544E-19
7716.14426600932  8.589822E-19
7717.5122783184  3.139450E-19
7718.88029062747  5.293569E-19
7720.24830293655  8.626889E-19
7721.61631524562  7.451763E-19
7722.98432755469  6.151384E-19
7724.35233986377  7.812566E-19
7725.72035217284  9.994918E-19
7727.08836448192  9.048986E-19
7728.45637679099  5.027087E-19
7729.82438910007  5.164653E-19
7731.19240140914  3.346814E-19
7732.56041371822  3.997297E-19
7733.92842602729  6.529334E-19
7735.29643833636  6.686942E-19
7736.66445064544  3.322341E-19
7738.03246295451  4.568420E-19
7739.40047526359  8.156240E-19
7740.76848757266  6.804798E-19
7742.13649988174  6.606737E-19
7743.50451219081  6.412126E-19
7744.87252449989  6.977938E-19
7746.24053680896  2.427852E-19
7747.60854911803  1.585112E-19
7748.97656142711  3.797476E-19
7750.34457373618  7.217398E-19
7751.71258604526  1.112912E-18
7753.08059835433  8.302800E-19
7754.44861066341  4.862744E-19
7755.81662297248  5.576599E-19
7757.18463528155  1.158800E-18
7758.55264759063  1.173087E-18
7759.9206598997  8.164588E-19
7761.28867220878  6.554583E-19
7762.65668451785  8.278414E-19
7764.02469682693  6.166531E-19
7765.392709136  8.036622E-19
7766.76072144508  5.831620E-19
7768.12873375415  5.830315E-19
7769.49674606322  8.589300E-19
7770.8647583723  6.346253E-19
7772.23277068137  4.629413E-19
7773.60078299045  4.860570E-19
7774.96879529952  8.329218E-19
7776.3368076086  7.028453E-19
7777.70481991767  7.880075E-19
7779.07283222675  5.999243E-19
7780.44084453582  7.148248E-19
7781.80885684489  7.139277E-19
7783.17686915397  6.434649E-19
7784.54488146304  7.661434E-19
7785.91289377212  7.187355E-19
7787.28090608119  7.624518E-19
7788.64891839027  1.358029E-19
7790.01693069934  9.961600E-19
7791.38494300842  8.022373E-19
7792.75295531749  6.572825E-19
7794.12096762656  3.728549E-19
7795.48897993564  7.017950E-19
7796.85699224471  7.126779E-19
7798.22500455379  6.434974E-19
7799.59301686286  6.863173E-19
7800.96102917194  4.992628E-19
7802.32904148101  7.253255E-19
7803.69705379008  6.386496E-19
7805.06506609916  9.544418E-19
7806.43307840823  4.790229E-19
7807.80109071731  6.340120E-19
7809.16910302638  3.073223E-19
7810.53711533546  -2.055614E-20
7811.90512764453  5.985116E-19
7813.27313995361  7.741330E-19
7814.64115226268  1.900802E-19
7816.00916457175  4.288467E-19
7817.37717688083  7.507160E-19
7818.7451891899  2.636199E-19
7820.11320149898  3.726053E-20
7821.48121380805  7.951931E-20
7822.84922611713  4.895475E-19
7824.2172384262  8.585768E-19
7825.58525073527  7.675272E-19
7826.95326304435  7.281807E-19
7828.32127535342  9.770114E-19
7829.6892876625  8.749711E-19
7831.05729997157  5.932332E-19
7832.42531228065  6.364793E-19
7833.79332458972  9.490832E-19
7835.1613368988  1.022093E-18
7836.52934920787  9.704554E-19
7837.89736151694  6.959454E-19
7839.26537382602  9.307401E-19
7840.63338613509  7.682801E-19
7842.00139844417  2.126998E-18
7843.36941075324  6.981736E-19
7844.73742306232  5.293693E-19
7846.10543537139  8.509561E-19
7847.47344768047  3.592396E-19
7848.84145998954  8.688268E-19
7850.20947229861  -8.252526E-20
7851.57748460769  9.864550E-19
7852.94549691676  1.198903E-18
7854.31350922584  7.805328E-19
7855.68152153491  2.375038E-18
7857.04953384399  1.097188E-18
7858.41754615306  8.355989E-19
7859.78555846213  1.840675E-18
7861.15357077121  5.724297E-19
7862.52158308028  8.082371E-19
7863.88959538936  7.898105E-19
7865.25760769843  7.827200E-19
7866.62562000751  1.383136E-18
7867.99363231658  8.481182E-19
7869.36164462566  1.126679E-18
7870.72965693473  2.034347E-19
7872.09766924381  1.038030E-18
7873.46568155288  3.916255E-19
7874.83369386195  1.526269E-19
7876.20170617103  5.926774E-19
7877.5697184801  9.147629E-19
7878.93773078918  5.717063E-19
7880.30574309825  1.152418E-18
7881.67375540733  1.140714E-18
7883.0417677164  8.280253E-19
7884.40978002547  9.517509E-19
7885.77779233455  7.457991E-19
7887.14580464362  -1.631069E-19
7888.5138169527  6.875275E-19
7889.88182926177  5.356746E-19
7891.24984157085  8.275985E-19
7892.61785387992  1.003925E-18
7893.98586618899  1.007260E-18
7895.35387849807  8.428005E-19
7896.72189080714  7.588090E-19
7898.08990311622  1.040987E-18
7899.45791542529  9.424545E-19
7900.82592773437  1.048881E-18
7902.19394004344  6.990564E-19
7903.56195235252  1.092708E-18
7904.92996466159  1.089784E-18
7906.29797697067  8.794187E-19
7907.66598927974  7.746084E-19
7909.03400158881  5.426811E-19
7910.40201389789  -6.115129E-19
7911.77002620696  -3.813660E-19
7913.13803851604  7.768819E-19
7914.50605082511  1.132694E-18
7915.87406313419  7.661175E-19
7917.24207544326  6.899176E-19
7918.61008775233  1.145652E-18
7919.97810006141  7.430398E-19
7921.34611237048  1.386722E-18
7922.71412467956  1.071840E-18
7924.08213698863  1.124575E-18
7925.45014929771  5.053737E-19
7926.81816160678  4.318356E-19
7928.18617391585  7.977573E-19
7929.55418622493  1.086898E-18
7930.922198534  6.354138E-19
7932.29021084308  1.021610E-18
7933.65822315215  6.035872E-19
7935.02623546123  7.530874E-19
7936.3942477703  7.689285E-19
7937.76226007938  8.456898E-19
7939.13027238845  7.787361E-19
7940.49828469752  8.326389E-19
7941.8662970066  1.113922E-18
7943.23430931567  1.053380E-18
7944.60232162475  8.574622E-19
7945.97033393382  8.534429E-19
7947.3383462429  6.095488E-19
7948.70635855197  6.339001E-19
7950.07437086105  1.203029E-18
7951.44238317012  1.436109E-18
7952.81039547919  6.206394E-19
7954.17840778827  6.624621E-19
7955.54642009734  1.093401E-18
7956.91443240642  8.068541E-19
7958.28244471549  3.478200E-19
7959.65045702457  8.182926E-19
7961.01846933364  5.034265E-19
7962.38648164272  3.178564E-19
7963.75449395179  4.438917E-19
7965.12250626086  1.253517E-18
7966.49051856994  1.069101E-18
7967.85853087901  7.189486E-19
7969.22654318809  8.015193E-19
7970.59455549716  6.251521E-19
7971.96256780624  7.484681E-19
7973.33058011531  1.049826E-18
7974.69859242438  1.036641E-18
7976.06660473346  1.142978E-18
7977.43461704253  6.052504E-19
7978.80262935161  1.238824E-18
7980.17064166068  5.027538E-19
7981.53865396976  1.320148E-19
7982.90666627883  5.527112E-20
7984.27467858791  2.196143E-19
7985.64269089698  7.734473E-19
7987.01070320605  8.934058E-19
7988.37871551513  8.430497E-19
7989.7467278242  1.260382E-18
7991.11474013328  1.477766E-18
7992.48275244235  9.643237E-19
7993.85076475143  3.968029E-19
7995.2187770605  4.030801E-20
7996.58678936958  9.908737E-19
7997.95480167865  1.091746E-18
7999.32281398772  6.125422E-19
8000.6908262968  5.034462E-19
8002.05883860587  7.981281E-19
8003.42685091495  5.822218E-19
8004.79486322402  8.070902E-19
8006.1628755331  6.749325E-19
8007.53088784217  6.270690E-19
8008.89890015124  4.316633E-19
8010.26691246032  3.661199E-19
8011.63492476939  6.769191E-19
8013.00293707847  5.378017E-19
8014.37094938754  3.402028E-19
8015.73896169662  1.129753E-18
8017.10697400569  6.800804E-19
8018.47498631477  5.037734E-19
8019.84299862384  4.571654E-19
8021.21101093291  2.808943E-19
8022.57902324199  6.051244E-19
8023.94703555106  8.611353E-19
8025.31504786014  -1.308759E-20
8026.68306016921  1.619170E-18
8028.05107247829  6.468037E-20
8029.41908478736  9.549014E-20
8030.78709709643  9.359508E-19
8032.15510940551  6.625572E-19
8033.52312171458  8.712137E-21
8034.89113402366  7.645307E-19
8036.25914633273  7.279069E-19
8037.62715864181  6.941909E-19
8038.99517095088  6.814209E-19
8040.36318325996  7.328099E-19
8041.73119556903  7.294397E-19
8043.0992078781  5.007551E-19
8044.46722018718  4.877844E-19
8045.83523249625  8.840117E-19
8047.20324480533  7.035957E-19
8048.5712571144  7.745878E-19
8049.93926942348  1.990268E-19
8051.30728173255  3.493166E-19
8052.67529404163  1.156505E-18
8054.0433063507  7.232964E-19
8055.41131865977  5.544403E-19
8056.77933096885  7.780714E-19
8058.14734327792  -8.678443E-20
8059.515355587  6.327894E-19
8060.88336789607  3.553415E-19
8062.25138020515  1.928651E-19
8063.61939251422  5.422661E-19
8064.9874048233  4.388076E-19
8066.35541713237  5.766413E-19
8067.72342944144  4.715056E-19
8069.09144175052  7.727106E-19
8070.45945405959  5.617405E-19
8071.82746636867  7.101938E-19
8073.19547867774  8.991077E-19
8074.56349098682  9.469121E-19
8075.93150329589  6.821787E-19
8077.29951560497  6.880802E-19
8078.66752791404  7.973197E-19
8080.03554022311  6.449524E-19
8081.40355253219  6.580770E-19
8082.77156484126  2.855977E-19
8084.13957715034  4.899449E-19
8085.50758945941  5.410101E-19
8086.87560176849  4.996139E-19
8088.24361407756  9.958684E-19
8089.61162638663  9.807287E-19
8090.97963869571  6.135948E-19
8092.34765100478  -1.079658E-20
8093.71566331386  6.048899E-19
8095.08367562293  3.086199E-19
8096.45168793201  7.858852E-19
8097.81970024108  6.928671E-19
8099.18771255015  7.239922E-19
8100.55572485923  7.619360E-19
8101.9237371683  4.196419E-19
8103.29174947738  6.155113E-19
8104.65976178645  4.660606E-19
8106.02777409553  5.864691E-19
8107.3957864046  9.232893E-19
8108.76379871368  6.337508E-19
8110.13181102275  8.358189E-19
8111.49982333182  8.048095E-19
8112.8678356409  9.298185E-19
8114.23584794997  9.112562E-19
8115.60386025905  1.217394E-18
8116.97187256812  7.300968E-19
8118.3398848772  7.282405E-19
8119.70789718627  5.922312E-19
8121.07590949535  5.916641E-19
8122.44392180442  4.750378E-19
8123.81193411349  3.731911E-19
8125.17994642257  1.189617E-18
8126.54795873164  8.455807E-19
8127.91597104072  9.224141E-19
8129.28398334979  2.589117E-19
8130.65199565887  6.649158E-19
8132.02000796794  4.003916E-19
8133.38802027701  7.601201E-19
8134.75603258609  8.977837E-19
8136.12404489516  9.607376E-19
8137.49205720424  4.856037E-19
8138.86006951331  7.800237E-19
8140.22808182239  1.012191E-18
8141.59609413146  5.438666E-19
8142.96410644054  1.002163E-18
8144.33211874961  6.427973E-19
8145.70013105869  6.016841E-19
8147.06814336776  -2.623108E-19
8148.43615567683  7.183411E-19
8149.80416798591  8.699588E-19
8151.17218029498  7.423589E-19
8152.54019260406  8.856824E-19
8153.90820491313  6.289157E-19
8155.27621722221  7.263747E-19
8156.64422953128  1.007652E-19
8158.01224184035  4.949288E-19
8159.38025414943  3.728935E-19
8160.7482664585  6.635195E-19
8162.11627876758  1.018500E-18
8163.48429107665  7.616064E-19
8164.85230338573  5.524197E-19
8166.2203156948  6.264684E-19
8167.58832800388  7.854161E-19
8168.95634031295  5.506410E-19
8170.32435262202  7.191172E-19
8171.6923649311  9.375539E-19
8173.06037724017  5.784883E-19
8174.42838954925  3.657312E-19
8175.79640185832  8.232359E-19
8177.1644141674  8.629708E-19
8178.53242647647  5.593983E-19
8179.90043878555  8.637039E-19
8181.26845109462  7.049804E-19
8182.63646340369  5.054175E-19
8184.00447571277  9.714189E-19
8185.37248802184  7.562695E-19
8186.74050033092  6.176763E-19
8188.10851263999  5.299433E-19
8189.47652494907  1.008866E-18
8190.84453725814  1.024697E-18
8192.21254956721  7.330090E-19
8193.58056187629  5.263411E-19
8194.94857418536  1.094192E-18
8196.31658649444  9.395072E-19
8197.68459880351  9.792084E-19
8199.05261111259  6.127709E-19
8200.42062342166  7.331785E-19
8201.78863573074  4.358557E-19
8203.15664803981  5.800141E-19
8204.52466034888  6.336098E-19
8205.89267265796  1.058043E-18
8207.26068496703  8.414883E-19
8208.62869727611  8.996845E-19
8209.99670958518  9.167106E-19
8211.36472189426  7.507045E-19
8212.73273420333  5.100442E-19
8214.10074651241  7.085680E-19
8215.46875882148  6.105310E-19
8216.83677113055  3.843749E-19
8218.20478343963  2.628349E-19
8219.5727957487  3.160063E-19
8220.94080805778  8.547959E-19
8222.30882036685  6.073640E-19
8223.67683267593  7.875963E-19
8225.044844985  1.226669E-18
8226.41285729408  2.599634E-19
8227.78086960315  6.756730E-19
8229.14888191222  9.335658E-19
8230.5168942213  9.444288E-19
8231.88490653037  5.279584E-19
8233.25291883945  4.919886E-19
8234.62093114852  5.264009E-19
8235.9889434576  7.860580E-19
8237.35695576667  5.255931E-19
8238.72496807575  3.690425E-19
8240.09298038482  1.048274E-18
8241.46099269389  3.239430E-19
8242.82900500297  9.188617E-19
8244.19701731204  8.186966E-19
8245.56502962112  8.419561E-19
8246.93304193019  6.344675E-19
8248.30105423927  6.990433E-19
8249.66906654834  7.057086E-19
8251.03707885741  3.675642E-19
8252.40509116649  6.708495E-19
8253.77310347556  8.672447E-19
8255.14111578464  -6.974285E-20
8256.50912809371  8.564840E-19
8257.87714040279  8.368852E-19
8259.24515271186  6.836126E-19
8260.61316502094  6.654621E-19
8261.98117733001  9.383328E-19
8263.34918963908  1.031307E-18
8264.71720194816  8.507034E-19
8266.08521425723  6.943254E-19
8267.45322656631  7.357211E-19
8268.82123887538  4.404519E-19
8270.18925118446  3.168373E-19
8271.55726349353  7.873548E-19
8272.9252758026  1.739383E-19
8274.29328811168  7.855821E-19
8275.66130042075  1.299789E-18
8277.02931272983  1.932071E-18
8278.3973250389  1.091358E-18
8279.76533734798  1.602800E-18
8281.13334965705  7.379421E-19
8282.50136196613  4.446020E-19
8283.8693742752  1.913026E-18
8285.23738658427  8.819140E-19
8286.60539889335  1.700485E-18
8287.97341120242  1.473397E-18
8289.3414235115  1.064558E-18
8290.70943582057  -2.470441E-19
8292.07744812965  6.312865E-19
8293.44546043872  7.271766E-19
8294.81347274779  6.836583E-19
8296.18148505687  2.525694E-19
8297.54949736594  5.711938E-21
8298.91750967502  1.037895E-18
8300.28552198409  1.236316E-18
8301.65353429317  1.366621E-18
8303.02154660224  8.429746E-19
8304.38955891132  5.509969E-19
8305.75757122039  9.668968E-19
8307.12558352947  8.269906E-19
8308.49359583854  6.208860E-19
8309.86160814761  1.107834E-18
8311.22962045669  8.323735E-19
8312.59763276576  1.518196E-18
8313.96564507484  1.029462E-18
8315.33365738391  1.251844E-18
8316.70166969299  1.026071E-18
8318.06968200206  5.611140E-19
8319.43769431113  8.167197E-19
8320.80570662021  6.834652E-19
8322.17371892928  6.036173E-19
8323.54173123836  1.172327E-18
8324.90974354743  9.032824E-19
8326.27775585651  8.395598E-19
8327.64576816558  1.038457E-18
8329.01378047466  5.405477E-19
8330.38179278373  5.379480E-19
8331.7498050928  6.241133E-19
8333.11781740188  6.564258E-19
8334.48582971095  3.650857E-19
8335.85384202003  5.976884E-19
8337.2218543291  5.696498E-19
8338.58986663818  6.870084E-19
8339.95787894725  1.403860E-18
8341.32589125633  2.365302E-18
8342.6939035654  2.102342E-18
8344.06191587447  9.187358E-20
8345.42992818355  1.879166E-19
8346.79794049262  1.100177E-18
8348.1659528017  9.001803E-19
8349.53396511077  4.371419E-19
8350.90197741985  5.098165E-19
8352.26998972892  3.106533E-20
8353.63800203799  1.646417E-18
8355.00601434707  8.046770E-19
8356.37402665614  7.417040E-19
8357.74203896522  9.450597E-19
8359.11005127429  6.040883E-19
8360.47806358337  4.635054E-19
8361.84607589244  2.401045E-19
8363.21408820152  -1.174582E-19
8364.58210051059  -3.288049E-20
8365.95011281966  7.879305E-19
8367.31812512874  3.799792E-19
8368.68613743781  6.159199E-19
8370.05414974689  5.591533E-19
8371.42216205596  1.264261E-18
8372.79017436504  7.380020E-19
8374.15818667411  2.250812E-19
8375.52619898318  4.848605E-19
8376.89421129226  7.419209E-19
8378.26222360133  5.147477E-19
8379.63023591041  1.077923E-18
8380.99824821948  1.738871E-19
8382.36626052856  1.671392E-18
8383.73427283763  6.196647E-19
8385.10228514671  8.558775E-19
8386.47029745578  3.562485E-19
8387.83830976485  6.895707E-19
8389.20632207393  7.935796E-19
8390.574334383  6.826920E-19
8391.94234669208  7.483213E-19
8393.31035900115  1.023940E-18
8394.67837131023  9.977100E-19
8396.0463836193  2.214973E-18
8397.41439592838  -9.767393E-20
8398.78240823745  1.685068E-18
8400.15042054652  2.446001E-18
8401.5184328556  1.056819E-18
8402.88644516467  2.626074E-19
8404.25445747375  1.029694E-19
8405.62246978282  4.084935E-19
8406.9904820919  9.897725E-19
8408.35849440097  5.973835E-19
8409.72650671005  6.562679E-19
8411.09451901912  1.559249E-18
8412.46253132819  1.245597E-18
8413.83054363727  -1.136311E-19
8415.19855594634  8.291373E-19
8416.56656825542  1.521530E-18
