BITPIX  =                    8  /  8-bit ASCII characters                       
NAXIS   =                    1  /  Number of Image Dimensions                   
NAXIS1  =                 3147  /  Length of axis                               
ORIGIN  = 'NOAO-IRAF: WTEXTIMAGE'  /
IRAF-MAX=                   0.  /  Max image pixel (out of date)                
IRAF-MIN=                   0.  /  Min image pixel (out of date)                
IRAF-B/P=                   32  /  Image bits per pixel                         
IRAFTYPE= 'REAL FLOATING     '  /  Image datatype                              
OBJECT  = '08D2DR            '  /                                              
FILENAME= '08D2DRFC_ATM.FITS[*,1,1]'  /
6862.97983813295  7.341905E-18
6864.34387290487  7.276145E-18
6865.70790767679  5.927116E-18
6867.07194244871  7.249281E-18
6868.43597722063  7.233417E-18
6869.80001199254  7.591360E-18
6871.16404676446  8.205855E-18
6872.52808153638  7.994428E-18
6873.8921163083  7.801894E-18
6875.25615108022  8.502704E-18
6876.62018585214  8.579784E-18
6877.98422062406  8.384976E-18
6879.34825539598  7.873995E-18
6880.7122901679  7.835983E-18
6882.07632493982  7.258686E-18
6883.44035971174  7.486386E-18
6884.80439448366  8.001324E-18
6886.16842925558  8.000286E-18
6887.5324640275  8.556570E-18
6888.89649879942  7.647017E-18
6890.26053357133  8.298037E-18
6891.62456834325  8.618339E-18
6892.98860311517  7.863802E-18
6894.35263788709  7.418852E-18
6895.71667265901  8.228230E-18
6897.08070743093  8.777996E-18
6898.44474220285  8.785537E-18
6899.80877697477  8.748882E-18
6901.17281174669  8.530222E-18
6902.53684651861  7.643616E-18
6903.90088129053  8.099073E-18
6905.26491606245  8.415350E-18
6906.62895083437  7.677386E-18
6907.99298560629  7.965705E-18
6909.3570203782  7.180263E-18
6910.72105515012  7.577116E-18
6912.08508992204  7.964611E-18
6913.44912469396  7.871698E-18
6914.81315946588  8.031047E-18
6916.1771942378  8.256775E-18
6917.54122900972  8.804490E-18
6918.90526378164  8.522858E-18
6920.26929855356  8.404373E-18
6921.63333332548  7.644340E-18
6922.9973680974  7.732568E-18
6924.36140286932  7.013349E-18
6925.72543764124  8.308405E-18
6927.08947241316  7.918669E-18
6928.45350718507  8.188619E-18
6929.81754195699  8.434623E-18
6931.18157672891  8.559949E-18
6932.54561150083  7.713727E-18
6933.90964627275  8.104743E-18
6935.27368104467  8.400734E-18
6936.63771581659  8.715870E-18
6938.00175058851  7.735250E-18
6939.36578536043  7.766833E-18
6940.72982013235  7.922232E-18
6942.09385490427  7.823351E-18
6943.45788967619  8.259594E-18
6944.82192444811  7.398651E-18
6946.18595922003  7.379650E-18
6947.54999399194  7.445569E-18
6948.91402876386  7.739732E-18
6950.27806353578  6.499666E-18
6951.6420983077  8.123750E-18
6953.00613307962  8.124058E-18
6954.37016785154  8.280575E-18
6955.73420262346  9.009954E-18
6957.09823739538  8.448951E-18
6958.4622721673  8.294522E-18
6959.82630693922  8.119162E-18
6961.19034171114  8.641925E-18
6962.55437648306  7.690210E-18
6963.91841125498  8.437695E-18
6965.2824460269  8.312743E-18
6966.64648079882  7.568171E-18
6968.01051557073  8.139647E-18
6969.37455034265  7.827374E-18
6970.73858511457  7.584250E-18
6972.10261988649  7.695681E-18
6973.46665465841  8.169696E-18
6974.83068943033  8.039974E-18
6976.19472420225  7.669873E-18
6977.55875897417  8.082807E-18
6978.92279374609  7.072477E-18
6980.28682851801  8.428628E-18
6981.65086328993  8.725637E-18
6983.01489806185  7.990861E-18
6984.37893283377  8.391427E-18
6985.74296760569  8.446011E-18
6987.1070023776  8.765553E-18
6988.47103714952  8.851819E-18
6989.83507192144  8.741026E-18
6991.19910669336  8.757422E-18
6992.56314146528  8.399357E-18
6993.9271762372  8.114049E-18
6995.29121100912  8.463318E-18
6996.65524578104  8.656301E-18
6998.01928055296  8.246610E-18
6999.38331532488  7.965069E-18
7000.7473500968  7.368024E-18
7002.11138486872  7.337363E-18
7003.47541964064  7.289403E-18
7004.83945441256  6.879692E-18
7006.20348918448  7.147180E-18
7007.56752395639  6.972901E-18
7008.93155872831  7.175110E-18
7010.29559350023  7.572810E-18
7011.65962827215  7.459937E-18
7013.02366304407  8.068772E-18
7014.38769781599  7.956862E-18
7015.75173258791  7.654742E-18
7017.11576735983  8.391386E-18
7018.47980213175  8.385910E-18
7019.84383690367  8.138626E-18
7021.20787167559  7.973982E-18
7022.57190644751  7.472752E-18
7023.93594121943  7.827931E-18
7025.29997599135  7.772013E-18
7026.66401076326  7.733179E-18
7028.02804553518  8.185067E-18
7029.3920803071  8.429166E-18
7030.75611507903  8.419253E-18
7032.12014985094  8.867408E-18
7033.48418462286  8.309066E-18
7034.84821939478  8.245632E-18
7036.2122541667  8.292370E-18
7037.57628893862  8.164158E-18
7038.94032371054  8.137513E-18
7040.30435848246  8.666276E-18
7041.66839325438  8.877930E-18
7043.0324280263  8.586154E-18
7044.39646279822  8.191675E-18
7045.76049757013  8.945072E-18
7047.12453234205  8.727361E-18
7048.48856711397  9.060893E-18
7049.85260188589  8.862119E-18
7051.21663665781  8.001914E-18
7052.58067142973  7.715273E-18
7053.94470620165  8.372505E-18
7055.30874097357  8.927695E-18
7056.67277574549  8.346018E-18
7058.03681051741  8.675624E-18
7059.40084528933  7.954196E-18
7060.76488006125  8.528995E-18
7062.12891483317  9.504636E-18
7063.49294960508  9.626819E-18
7064.85698437701  1.034307E-17
7066.22101914892  9.677576E-18
7067.58505392084  9.046670E-18
7068.94908869276  8.290434E-18
7070.31312346468  8.453399E-18
7071.6771582366  8.574218E-18
7073.04119300852  8.961140E-18
7074.40522778044  8.639143E-18
7075.76926255236  8.395267E-18
7077.13329732428  9.351878E-18
7078.4973320962  9.057261E-18
7079.86136686812  8.582968E-18
7081.22540164004  8.329124E-18
7082.58943641196  8.441150E-18
7083.95347118388  8.026618E-18
7085.3175059558  8.866738E-18
7086.68154072771  8.488462E-18
7088.04557549963  8.614989E-18
7089.40961027155  8.503105E-18
7090.77364504347  8.759513E-18
7092.13767981539  9.130388E-18
7093.50171458731  9.192773E-18
7094.86574935923  8.911117E-18
7096.22978413115  8.418305E-18
7097.59381890307  8.855083E-18
7098.95785367499  8.636061E-18
7100.32188844691  9.055561E-18
7101.68592321883  9.863696E-18
7103.04995799075  8.973154E-18
7104.41399276266  8.837860E-18
7105.77802753458  9.590354E-18
7107.1420623065  9.221361E-18
7108.50609707842  8.488775E-18
7109.87013185034  8.905154E-18
7111.23416662226  8.858799E-18
7112.59820139418  8.835186E-18
7113.9622361661  8.554442E-18
7115.32627093802  8.410449E-18
7116.69030570994  8.303878E-18
7118.05434048186  8.516194E-18
7119.41837525378  9.048163E-18
7120.7824100257  8.503889E-18
7122.14644479762  8.500981E-18
7123.51047956953  8.873156E-18
7124.87451434145  9.573878E-18
7126.23854911337  9.072410E-18
7127.60258388529  8.734002E-18
7128.96661865721  8.901470E-18
7130.33065342913  8.782874E-18
7131.69468820105  8.595413E-18
7133.05872297297  8.259093E-18
7134.42275774489  8.359666E-18
7135.78679251681  8.208270E-18
7137.15082728873  7.845366E-18
7138.51486206065  8.195503E-18
7139.87889683257  8.050863E-18
7141.24293160449  7.678324E-18
7142.6069663764  7.859307E-18
7143.97100114832  8.120945E-18
7145.33503592024  8.256468E-18
7146.69907069216  8.460550E-18
7148.06310546408  8.685881E-18
7149.427140236  7.649875E-18
7150.79117500792  8.394172E-18
7152.15520977984  8.613337E-18
7153.51924455176  8.355404E-18
7154.88327932368  8.156013E-18
7156.2473140956  9.038638E-18
7157.61134886752  8.020673E-18
7158.97538363944  9.033922E-18
7160.33941841136  8.351128E-18
7161.70345318328  8.605149E-18
7163.0674879552  9.001159E-18
7164.43152272711  9.058256E-18
7165.79555749903  8.839322E-18
7167.15959227095  9.586782E-18
7168.52362704287  8.656178E-18
7169.88766181479  9.401384E-18
7171.25169658671  8.951398E-18
7172.61573135863  9.180688E-18
7173.97976613055  9.333369E-18
7175.34380090247  9.282302E-18
7176.70783567439  9.045985E-18
7178.07187044631  8.158194E-18
7179.43590521823  8.271341E-18
7180.79993999015  8.260979E-18
7182.16397476207  8.133614E-18
7183.52800953398  8.921663E-18
7184.8920443059  9.284260E-18
7186.25607907782  9.301348E-18
7187.62011384974  9.473556E-18
7188.98414862166  9.158742E-18
7190.34818339358  9.147975E-18
7191.7122181655  9.486101E-18
7193.07625293742  8.892256E-18
7194.44028770934  9.149217E-18
7195.80432248126  9.550766E-18
7197.16835725318  9.248236E-18
7198.5323920251  8.982948E-18
7199.89642679702  9.229458E-18
7201.26046156893  9.554477E-18
7202.62449634085  9.076535E-18
7203.98853111277  8.768265E-18
7205.35256588469  9.077241E-18
7206.71660065661  9.492688E-18
7208.08063542853  8.588247E-18
7209.44467020045  8.444171E-18
7210.80870497237  8.594152E-18
7212.17273974429  8.659950E-18
7213.53677451621  8.261462E-18
7214.90080928813  8.146171E-18
7216.26484406005  8.099688E-18
7217.62887883197  7.533016E-18
7218.99291360389  7.831710E-18
7220.35694837581  7.595155E-18
7221.72098314772  7.878003E-18
7223.08501791964  7.445017E-18
7224.44905269156  8.168096E-18
7225.81308746348  8.608368E-18
7227.1771222354  8.784779E-18
7228.54115700732  8.717819E-18
7229.90519177924  8.869743E-18
7231.26922655116  9.088339E-18
7232.63326132308  8.794116E-18
7233.997296095  8.871311E-18
7235.36133086692  9.003441E-18
7236.72536563884  8.286805E-18
7238.08940041076  8.584779E-18
7239.45343518268  9.305106E-18
7240.8174699546  7.609899E-18
7242.18150472652  9.728599E-18
7243.54553949843  9.594045E-18
7244.90957427035  9.014053E-18
7246.27360904227  7.862087E-18
7247.63764381419  9.041710E-18
7249.00167858611  8.891934E-18
7250.36571335803  8.786872E-18
7251.72974812995  9.160881E-18
7253.09378290187  9.256452E-18
7254.45781767379  9.612337E-18
7255.82185244571  9.427531E-18
7257.18588721763  8.767073E-18
7258.54992198955  8.566541E-18
7259.91395676146  8.387355E-18
7261.27799153339  8.449982E-18
7262.6420263053  8.298163E-18
7264.00606107722  8.476478E-18
7265.37009584914  8.687844E-18
7266.73413062106  8.023278E-18
7268.09816539298  8.006152E-18
7269.4622001649  8.334838E-18
7270.82623493682  9.111494E-18
7272.19026970874  6.122180E-18
7273.55430448066  9.194774E-18
7274.91833925258  9.107168E-18
7276.2823740245  8.233798E-18
7277.64640879642  9.963097E-18
7279.01044356833  9.109582E-18
7280.37447834025  7.578389E-18
7281.73851311217  8.744917E-18
7283.10254788409  8.802246E-18
7284.46658265601  8.366473E-18
7285.83061742793  9.071102E-18
7287.19465219985  8.889197E-18
7288.55868697177  8.527477E-18
7289.92272174369  8.559481E-18
7291.28675651561  8.072872E-18
7292.65079128753  8.737859E-18
7294.01482605945  8.788781E-18
7295.37886083137  8.114692E-18
7296.74289560329  8.218599E-18
7298.1069303752  8.340530E-18
7299.47096514712  7.637414E-18
7300.83499991904  8.799117E-18
7302.19903469096  8.594849E-18
7303.56306946288  8.632384E-18
7304.9271042348  9.249015E-18
7306.29113900672  8.533376E-18
7307.65517377864  8.678212E-18
7309.01920855056  8.715365E-18
7310.38324332248  8.067381E-18
7311.7472780944  6.836063E-18
7313.11131286632  8.900621E-18
7314.47534763824  7.914721E-18
7315.83938241016  8.328782E-18
7317.20341718208  1.030691E-17
7318.567451954  8.097788E-18
7319.93148672592  8.477569E-18
7321.29552149783  8.432053E-18
7322.65955626975  8.504944E-18
7324.02359104167  7.774141E-18
7325.38762581359  7.582610E-18
7326.75166058551  7.465486E-18
7328.11569535743  8.124764E-18
7329.47973012935  7.334209E-18
7330.84376490127  8.092694E-18
7332.20779967319  7.118576E-18
7333.57183444511  7.933295E-18
7334.93586921703  7.138824E-18
7336.29990398894  7.274323E-18
7337.66393876086  1.033058E-17
7339.02797353278  9.442813E-18
7340.3920083047  8.749252E-18
7341.75604307662  1.095390E-17
7343.12007784854  6.931448E-18
7344.48411262046  7.579669E-18
7345.84814739238  7.866430E-18
7347.2121821643  8.094496E-18
7348.57621693622  8.206226E-18
7349.94025170814  7.545522E-18
7351.30428648006  8.884902E-18
7352.66832125198  7.944773E-18
7354.0323560239  8.215799E-18
7355.39639079582  7.386801E-18
7356.76042556774  8.718421E-18
7358.12446033965  8.015846E-18
7359.48849511157  9.248204E-18
7360.85252988349  7.657446E-18
7362.21656465541  8.095927E-18
7363.58059942733  6.368556E-18
7364.94463419925  8.589752E-18
7366.30866897117  8.022684E-18
7367.67270374309  6.595442E-18
7369.03673851501  8.421019E-18
7370.40077328693  8.064217E-18
7371.76480805885  8.384369E-18
7373.12884283077  8.617441E-18
7374.49287760269  8.588863E-18
7375.85691237461  8.227322E-18
7377.22094714652  8.713944E-18
7378.58498191845  8.295136E-18
7379.94901669036  8.180655E-18
7381.31305146228  8.426509E-18
7382.6770862342  8.218401E-18
7384.04112100612  8.422757E-18
7385.40515577804  8.730312E-18
7386.76919054996  8.520775E-18
7388.13322532188  8.281095E-18
7389.4972600938  7.788927E-18
7390.86129486572  7.874242E-18
7392.22532963764  7.906939E-18
7393.58936440956  7.588174E-18
7394.95339918147  7.797581E-18
7396.3174339534  8.111750E-18
7397.68146872532  8.124097E-18
7399.04550349723  7.992438E-18
7400.40953826915  8.551740E-18
7401.77357304107  8.621498E-18
7403.13760781299  7.700011E-18
7404.50164258491  8.426024E-18
7405.86567735683  8.114084E-18
7407.22971212875  7.962321E-18
7408.59374690067  8.258359E-18
7409.95778167259  8.380423E-18
7411.32181644451  8.181416E-18
7412.68585121643  8.121627E-18
7414.04988598835  7.807776E-18
7415.41392076027  8.188281E-18
7416.77795553219  7.781041E-18
7418.14199030411  7.795018E-18
7419.50602507602  7.593877E-18
7420.87005984794  7.492137E-18
7422.23409461986  7.673844E-18
7423.59812939178  7.873705E-18
7424.9621641637  7.930450E-18
7426.32619893562  7.548984E-18
7427.69023370754  7.700704E-18
7429.05426847946  7.762833E-18
7430.41830325138  7.551927E-18
7431.7823380233  7.667348E-18
7433.14637279522  8.258381E-18
7434.51040756713  7.964872E-18
7435.87444233905  7.847687E-18
7437.23847711097  8.913637E-18
7438.60251188289  9.552162E-18
7439.96654665481  9.580467E-18
7441.33058142673  9.321517E-18
7442.69461619865  9.616554E-18
7444.05865097057  9.960839E-18
7445.42268574249  1.057820E-17
7446.78672051441  7.848372E-18
7448.15075528633  7.660071E-18
7449.51479005825  7.701462E-18
7450.87882483017  7.606512E-18
7452.24285960209  7.046872E-18
7453.60689437401  7.711031E-18
7454.97092914593  6.962709E-18
7456.33496391785  7.194899E-18
7457.69899868976  8.434043E-18
7459.06303346168  8.047692E-18
7460.4270682336  6.720578E-18
7461.79110300552  7.111622E-18
7463.15513777744  7.088598E-18
7464.51917254936  6.954748E-18
7465.88320732128  8.408340E-18
7467.2472420932  7.928023E-18
7468.61127686512  7.738184E-18
7469.97531163704  8.523808E-18
7471.33934640896  7.991359E-18
7472.70338118088  7.256468E-18
7474.0674159528  7.288805E-18
7475.43145072472  8.031581E-18
7476.79548549664  8.326906E-18
7478.15952026855  7.525975E-18
7479.52355504047  7.103974E-18
7480.88758981239  8.215983E-18
7482.25162458431  8.221920E-18
7483.61565935623  8.391900E-18
7484.97969412815  8.588581E-18
7486.34372890007  7.764509E-18
7487.70776367199  8.090084E-18
7489.07179844391  7.871077E-18
7490.43583321583  8.261249E-18
7491.79986798775  9.282339E-18
7493.16390275966  9.957204E-18
7494.52793753158  1.064581E-17
7495.8919723035  9.899424E-18
7497.25600707542  9.033799E-18
7498.62004184734  1.020222E-17
7499.98407661926  1.157979E-17
7501.34811139118  8.877798E-18
7502.7121461631  8.507029E-18
7504.07618093502  8.351546E-18
7505.44021570694  8.565586E-18
7506.80425047886  8.453365E-18
7508.16828525078  8.417473E-18
7509.5323200227  8.650159E-18
7510.89635479462  8.416607E-18
7512.26038956654  8.785667E-18
7513.62442433846  8.937202E-18
7514.98845911038  8.920228E-18
7516.35249388229  7.969891E-18
7517.71652865421  7.848864E-18
7519.08056342613  9.267967E-18
7520.44459819805  9.030959E-18
7521.80863296997  8.087664E-18
7523.17266774189  8.665784E-18
7524.53670251381  8.309567E-18
7525.90073728573  7.098547E-18
7527.26477205765  8.280449E-18
7528.62880682957  8.437456E-18
7529.99284160149  6.698610E-18
7531.35687637341  8.914898E-18
7532.72091114532  7.959148E-18
7534.08494591725  8.227908E-18
7535.44898068916  8.439197E-18
7536.81301546108  8.406392E-18
7538.177050233  7.972067E-18
7539.54108500492  7.984236E-18
7540.90511977684  8.519246E-18
7542.26915454876  8.897452E-18
7543.63318932068  8.193848E-18
7544.9972240926  7.826977E-18
7546.36125886452  8.161710E-18
7547.72529363644  8.417002E-18
7549.08932840836  8.725204E-18
7550.45336318028  8.724234E-18
7551.81739795219  8.252240E-18
7553.18143272412  8.320478E-18
7554.54546749604  8.691004E-18
7555.90950226795  9.032657E-18
7557.27353703987  8.547839E-18
7558.63757181179  7.971560E-18
7560.00160658371  8.535281E-18
7561.36564135563  8.777501E-18
7562.72967612755  8.437818E-18
7564.09371089947  8.648587E-18
7565.45774567139  8.732304E-18
7566.82178044331  7.978375E-18
7568.18581521523  7.193161E-18
7569.54984998715  8.099422E-18
7570.91388475907  8.352557E-18
7572.27791953099  8.719715E-18
7573.6419543029  8.664087E-18
7575.00598907482  8.007888E-18
7576.37002384674  7.999154E-18
7577.73405861866  8.572791E-18
7579.09809339058  8.601208E-18
7580.4621281625  7.780538E-18
7581.82616293442  7.390707E-18
7583.19019770634  8.262610E-18
7584.55423247826  8.179517E-18
7585.91826725018  7.990543E-18
7587.2823020221  8.382843E-18
7588.64633679402  8.554137E-18
7590.01037156594  7.930383E-18
7591.37440633785  8.137236E-18
7592.73844110977  8.376947E-18
7594.10247588169  7.114027E-18
7595.46651065361  7.671385E-18
7596.83054542553  8.580503E-18
7598.19458019745  9.045346E-18
7599.55861496937  9.970378E-18
7600.92264974129  1.098515E-17
7602.28668451321  9.623752E-18
7603.65071928513  9.582943E-18
7605.01475405705  8.849995E-18
7606.37878882897  8.322354E-18
7607.74282360089  7.916272E-18
7609.10685837281  8.351151E-18
7610.47089314473  9.005830E-18
7611.83492791665  8.297581E-18
7613.19896268856  8.285789E-18
7614.56299746048  8.860419E-18
7615.9270322324  8.579804E-18
7617.29106700432  8.424573E-18
7618.65510177624  8.611312E-18
7620.01913654816  8.490885E-18
7621.38317132008  7.830338E-18
7622.747206092  7.732606E-18
7624.11124086392  6.976944E-18
7625.47527563584  8.126394E-18
7626.83931040776  8.718507E-18
7628.20334517968  8.404352E-18
7629.5673799516  9.657917E-18
7630.93141472351  9.349606E-18
7632.29544949544  8.741746E-18
7633.65948426735  8.793899E-18
7635.02351903927  8.521403E-18
7636.38755381119  7.740197E-18
7637.75158858311  8.689485E-18
7639.11562335503  8.912788E-18
7640.47965812695  7.970654E-18
7641.84369289887  8.250010E-18
7643.20772767079  8.418439E-18
7644.57176244271  8.155774E-18
7645.93579721463  8.536961E-18
7647.29983198655  9.027130E-18
7648.66386675847  8.484371E-18
7650.02790153038  7.991485E-18
7651.39193630231  8.815900E-18
7652.75597107422  9.007472E-18
7654.12000584614  8.624135E-18
7655.48404061806  8.012827E-18
7656.84807538998  8.145284E-18
7658.2121101619  8.307222E-18
7659.57614493382  7.850213E-18
7660.94017970574  7.883844E-18
7662.30421447766  8.069400E-18
7663.66824924958  7.812765E-18
7665.0322840215  7.744338E-18
7666.39631879342  7.850997E-18
7667.76035356534  8.155939E-18
7669.12438833726  8.258781E-18
7670.48842310918  7.802981E-18
7671.85245788109  7.914169E-18
7673.21649265301  8.019294E-18
7674.58052742493  8.294931E-18
7675.94456219685  8.488832E-18
7677.30859696877  8.229860E-18
7678.67263174069  8.103208E-18
7680.03666651261  8.218388E-18
7681.40070128453  8.376923E-18
7682.76473605645  8.491600E-18
7684.12877082837  8.236244E-18
7685.49280560029  7.783591E-18
7686.85684037221  7.928663E-18
7688.22087514413  8.237398E-18
7689.58490991605  8.447435E-18
7690.94894468796  8.526750E-18
7692.31297945988  8.459292E-18
7693.6770142318  8.449678E-18
7695.04104900372  8.352908E-18
7696.40508377564  7.886528E-18
7697.76911854756  7.585731E-18
7699.13315331948  7.956795E-18
7700.4971880914  8.291467E-18
7701.86122286332  8.350636E-18
7703.22525763524  8.153725E-18
7704.58929240716  8.136645E-18
7705.95332717908  8.288666E-18
7707.317361951  7.214927E-18
7708.68139672292  5.618124E-18
7710.04543149483  7.285108E-18
7711.40946626676  6.770962E-18
7712.77350103867  6.068347E-18
7714.13753581059  6.988952E-18
7715.50157058251  7.947124E-18
7716.86560535443  7.792829E-18
7718.22964012635  8.347572E-18
7719.59367489827  8.646584E-18
7720.95770967019  7.571033E-18
7722.32174444211  7.588096E-18
7723.68577921403  8.357476E-18
7725.04981398595  8.446736E-18
7726.41384875787  7.865525E-18
7727.77788352979  8.062969E-18
7729.1419183017  7.475052E-18
7730.50595307362  7.408144E-18
7731.86998784554  7.567198E-18
7733.23402261746  7.361078E-18
7734.59805738938  7.777948E-18
7735.9620921613  8.066578E-18
7737.32612693322  7.613623E-18
7738.69016170514  7.602577E-18
7740.05419647706  7.866541E-18
7741.41823124898  7.415396E-18
7742.7822660209  7.247768E-18
7744.14630079282  6.847268E-18
7745.51033556474  5.384630E-18
7746.87437033666  7.091197E-18
7748.23840510858  7.371079E-18
7749.60243988049  7.444458E-18
7750.96647465241  9.386240E-18
7752.33050942433  8.951836E-18
7753.69454419625  6.398579E-18
7755.05857896817  6.903841E-18
7756.42261374009  8.319161E-18
7757.78664851201  8.039163E-18
7759.15068328393  7.899982E-18
7760.51471805585  9.232412E-18
7761.87875282777  8.221673E-18
7763.24278759969  7.965496E-18
7764.60682237161  8.257983E-18
7765.97085714353  7.912471E-18
7767.33489191545  7.975815E-18
7768.69892668736  8.038093E-18
7770.06296145928  8.685152E-18
7771.4269962312  8.567754E-18
7772.79103100312  8.071673E-18
7774.15506577504  7.682901E-18
7775.51910054696  7.900729E-18
7776.88313531888  8.536882E-18
7778.2471700908  8.378000E-18
7779.61120486272  7.455180E-18
7780.97523963464  7.114954E-18
7782.33927440656  7.819774E-18
7783.70330917848  8.226119E-18
7785.0673439504  7.838078E-18
7786.43137872232  7.293351E-18
7787.79541349423  7.345365E-18
7789.15944826615  7.553071E-18
7790.52348303808  6.290785E-18
7791.88751780999  7.717749E-18
7793.25155258191  7.411519E-18
7794.61558735383  6.993069E-18
7795.97962212575  7.854516E-18
7797.34365689767  9.048383E-18
7798.70769166959  7.803600E-18
7800.07172644151  7.993673E-18
7801.43576121343  8.281458E-18
7802.79979598535  8.058506E-18
7804.16383075727  7.143267E-18
7805.52786552919  6.525494E-18
7806.89190030111  7.162188E-18
7808.25593507302  7.539610E-18
7809.61996984494  7.656663E-18
7810.98400461686  8.342030E-18
7812.34803938878  8.119005E-18
7813.7120741607  7.910844E-18
7815.07610893262  8.008438E-18
7816.44014370454  6.668095E-18
7817.80417847646  5.331210E-18
7819.16821324838  7.333332E-18
7820.5322480203  7.626445E-18
7821.89628279222  7.582685E-18
7823.26031756414  8.944571E-18
7824.62435233606  8.687829E-18
7825.98838710798  8.151251E-18
7827.35242187989  8.076834E-18
7828.71645665181  8.099328E-18
7830.08049142373  7.978826E-18
7831.44452619565  7.612047E-18
7832.80856096757  7.626196E-18
7834.17259573949  7.955167E-18
7835.53663051141  8.049485E-18
7836.90066528333  6.780141E-18
7838.26470005525  7.424254E-18
7839.62873482717  7.736397E-18
7840.99276959909  7.693079E-18
7842.35680437101  8.343887E-18
7843.72083914293  7.953884E-18
7845.08487391485  7.183928E-18
7846.44890868677  7.711538E-18
7847.81294345868  6.703071E-18
7849.1769782306  5.546452E-18
7850.54101300253  7.806175E-18
7851.90504777444  7.536127E-18
7853.26908254636  7.526278E-18
7854.63311731828  8.629031E-18
7855.9971520902  6.318944E-18
7857.36118686212  7.899387E-18
7858.72522163404  7.974758E-18
7860.08925640596  7.940505E-18
7861.45329117788  8.230407E-18
7862.8173259498  7.879457E-18
7864.18136072172  7.379710E-18
7865.54539549364  6.581349E-18
7866.90943026555  7.807271E-18
7868.27346503747  8.107233E-18
7869.63749980939  8.097126E-18
7871.00153458131  8.240449E-18
7872.36556935323  7.759509E-18
7873.72960412515  7.516413E-18
7875.09363889707  7.845366E-18
7876.45767366899  7.855772E-18
7877.82170844091  8.075921E-18
7879.18574321283  8.467842E-18
7880.54977798475  7.839922E-18
7881.91381275667  7.988951E-18
7883.27784752859  7.890918E-18
7884.64188230051  7.654616E-18
7886.00591707242  7.774391E-18
7887.36995184434  7.994179E-18
7888.73398661626  8.361658E-18
7890.09802138818  8.521300E-18
7891.4620561601  8.468344E-18
7892.82609093202  8.741063E-18
7894.19012570394  8.501433E-18
7895.55416047586  8.391162E-18
7896.91819524778  8.125446E-18
7898.2822300197  8.545186E-18
7899.64626479162  8.500774E-18
7901.01029956354  8.096500E-18
7902.37433433546  7.725650E-18
7903.73836910738  8.093120E-18
7905.1024038793  8.330686E-18
7906.46643865121  8.429671E-18
7907.83047342313  8.418824E-18
7909.19450819505  6.189711E-18
7910.55854296697  5.218444E-18
7911.92257773889  7.941292E-18
7913.28661251081  7.632526E-18
7914.65064728273  7.935369E-18
7916.01468205465  1.062329E-17
7917.37871682657  7.318353E-18
7918.74275159849  7.725400E-18
7920.10678637041  8.306698E-18
7921.47082114233  8.352899E-18
7922.83485591425  8.866670E-18
7924.19889068616  8.732579E-18
7925.56292545808  7.693618E-18
7926.92696023  7.190064E-18
7928.29099500192  7.311367E-18
7929.65502977384  8.179918E-18
7931.01906454576  8.524923E-18
7932.38309931768  8.526019E-18
7933.7471340896  8.769960E-18
7935.11116886152  8.155721E-18
7936.47520363344  8.172166E-18
7937.83923840536  8.329677E-18
7939.20327317728  8.209282E-18
7940.5673079492  7.966445E-18
7941.93134272112  8.194355E-18
7943.29537749303  8.190383E-18
7944.65941226495  7.151114E-18
7946.02344703687  7.693441E-18
7947.38748180879  8.177833E-18
7948.75151658071  8.512042E-18
7950.11555135263  9.018431E-18
7951.47958612455  8.666973E-18
7952.84362089647  7.995762E-18
7954.20765566839  7.893585E-18
7955.57169044031  8.480329E-18
7956.93572521223  8.474364E-18
7958.29975998415  7.176454E-18
7959.66379475607  5.801658E-18
7961.02782952799  7.866058E-18
7962.39186429991  7.592240E-18
7963.75589907183  7.675261E-18
7965.11993384374  9.501237E-18
7966.48396861566  9.314938E-18
7967.84800338758  7.061967E-18
7969.2120381595  7.848260E-18
7970.57607293142  8.087950E-18
7971.94010770334  8.359257E-18
7973.30414247526  7.883294E-18
7974.66817724718  7.835701E-18
7976.0322120191  7.857510E-18
7977.39624679102  7.920224E-18
7978.76028156294  8.220966E-18
7980.12431633486  7.397047E-18
7981.48835110677  7.638743E-18
7982.8523858787  8.085078E-18
7984.21642065061  7.244598E-18
7985.58045542253  7.337367E-18
7986.94449019445  7.957782E-18
7988.30852496637  7.213274E-18
7989.67255973829  5.402075E-18
7991.03659451021  7.129035E-18
7992.40062928213  8.278514E-18
7993.76466405405  7.534176E-18
7995.12869882597  8.060863E-18
7996.49273359789  9.876305E-18
7997.85676836981  8.554473E-18
7999.22080314173  8.877326E-18
8000.58483791365  8.432617E-18
8001.94887268557  8.026198E-18
8003.31290745748  7.912000E-18
8004.6769422294  8.348588E-18
8006.04097700132  8.841009E-18
8007.40501177324  9.220141E-18
8008.76904654516  8.861397E-18
8010.13308131708  7.838598E-18
8011.497116089  7.891397E-18
8012.86115086092  8.191504E-18
8014.22518563284  8.344519E-18
8015.58922040476  8.317381E-18
8016.95325517668  8.520319E-18
8018.3172899486  8.145080E-18
8019.68132472052  8.229952E-18
8021.04535949244  7.129182E-18
8022.40939426435  6.659773E-18
8023.77342903627  8.166354E-18
8025.13746380819  7.272831E-18
8026.50149858011  7.375940E-18
8027.86553335203  9.587813E-18
8029.22956812395  8.350718E-18
8030.59360289587  8.037493E-18
8031.95763766779  8.242856E-18
