BITPIX  =                    8  /  8-bit ASCII characters                       
NAXIS   =                    1  /  Number of Image Dimensions                   
NAXIS1  =                 3140  /  Length of axis                               
ORIGIN  = 'NOAO-IRAF: WTEXTIMAGE'  /
IRAF-MAX=                   0.  /  Max image pixel                              
IRAF-MIN=                   0.  /  Min image pixel                              
IRAF-B/P=                   32  /  Image bits per pixel                         
IRAFTYPE= 'REAL FLOATING     '  /  Image datatype                              
OBJECT  = '08D2AA            '  /                                              
FILENAME= '08D2AAFC_RECAL2_ATM[*,1,1]'  /
7259.52634191515  1.548648E-18
7260.89461326601  1.290560E-18
7262.26288461687  1.336848E-18
7263.63115596773  1.724429E-18
7264.99942731859  1.708387E-18
7266.36769866945  1.378941E-18
7267.73597002031  1.218724E-18
7269.10424137117  1.480912E-18
7270.47251272203  1.027551E-18
7271.84078407289  1.471466E-18
7273.20905542375  8.502968E-19
7274.57732677461  8.331890E-19
7275.94559812547  1.320947E-18
7277.31386947633  1.839215E-18
7278.68214082719  1.309724E-18
7280.05041217805  8.741085E-19
7281.41868352892  9.440863E-19
7282.78695487978  1.501962E-18
7284.15522623064  1.445888E-18
7285.5234975815  1.186371E-18
7286.89176893236  8.474913E-19
7288.26004028322  1.449180E-18
7289.62831163408  1.220842E-18
7290.99658298494  1.337101E-18
7292.3648543358  1.164018E-18
7293.73312568666  1.602143E-18
7295.10139703752  1.274941E-18
7296.46966838838  1.299694E-18
7297.83793973924  1.160555E-18
7299.2062110901  8.995151E-19
7300.57448244096  1.291151E-18
7301.94275379182  1.244717E-18
7303.31102514269  1.192400E-18
7304.67929649354  1.330015E-18
7306.04756784441  1.540082E-18
7307.41583919527  1.375141E-18
7308.78411054613  1.314861E-18
7310.15238189699  1.270907E-18
7311.52065324785  1.443612E-18
7312.88892459871  1.818894E-18
7314.25719594957  1.257862E-18
7315.62546730043  1.411003E-18
7316.99373865129  1.252173E-18
7318.36201000215  1.431967E-18
7319.73028135301  1.213007E-18
7321.09855270387  1.410088E-18
7322.46682405473  1.469344E-18
7323.83509540559  1.607404E-18
7325.20336675645  1.116341E-18
7326.57163810731  1.372690E-18
7327.93990945818  1.361469E-18
7329.30818080904  1.325541E-18
7330.6764521599  1.228245E-18
7332.04472351076  9.360592E-19
7333.41299486162  1.619641E-18
7334.78126621248  1.337651E-18
7336.14953756334  1.244497E-18
7337.5178089142  1.499267E-18
7338.88608026506  1.359909E-18
7340.25435161592  1.491882E-18
7341.62262296678  1.363078E-18
7342.99089431764  1.860034E-18
7344.3591656685  1.782286E-18
7345.72743701936  8.794472E-19
7347.09570837022  1.146588E-18
7348.46397972109  1.407946E-18
7349.83225107195  1.568314E-18
7351.20052242281  1.408214E-18
7352.56879377367  1.595321E-18
7353.93706512453  1.283162E-18
7355.30533647539  1.827438E-18
7356.67360782625  1.912614E-18
7358.04187917711  1.264103E-18
7359.41015052797  1.193321E-18
7360.77842187883  1.362932E-18
7362.14669322969  1.306431E-18
7363.51496458055  1.026520E-18
7364.88323593141  1.084657E-18
7366.25150728227  1.327817E-18
7367.61977863313  1.372611E-18
7368.98804998399  1.313256E-18
7370.35632133485  5.872783E-19
7371.72459268571  1.136317E-18
7373.09286403657  1.487444E-18
7374.46113538744  1.479485E-18
7375.8294067383  1.241948E-18
7377.19767808916  1.309588E-18
7378.56594944002  1.223207E-18
7379.93422079088  1.308265E-18
7381.30249214174  1.639310E-18
7382.6707634926  1.640483E-18
7384.03903484346  1.698103E-18
7385.40730619432  1.342688E-18
7386.77557754518  1.387578E-18
7388.14384889604  1.141038E-18
7389.5121202469  1.285847E-18
7390.88039159776  1.221133E-18
7392.24866294862  1.262903E-18
7393.61693429948  1.435850E-18
7394.98520565034  1.375496E-18
7396.3534770012  1.377585E-18
7397.72174835207  1.460037E-18
7399.09001970293  1.327621E-18
7400.45829105379  1.224329E-18
7401.82656240465  1.246333E-18
7403.19483375551  1.560085E-18
7404.56310510637  1.126034E-18
7405.93137645723  1.307663E-18
7407.29964780809  1.298195E-18
7408.66791915895  1.396655E-18
7410.03619050981  1.473493E-18
7411.40446186067  1.470085E-18
7412.77273321153  1.341511E-18
7414.14100456239  1.388714E-18
7415.50927591326  1.286779E-18
7416.87754726411  1.440389E-18
7418.24581861498  1.410340E-18
7419.61408996584  1.372210E-18
7420.9823613167  1.116307E-18
7422.35063266756  1.404687E-18
7423.71890401842  1.197308E-18
7425.08717536928  1.211111E-18
7426.45544672014  1.190061E-18
7427.823718071  1.384339E-18
7429.19198942186  1.481007E-18
7430.56026077272  1.087474E-18
7431.92853212358  1.051148E-18
7433.29680347444  1.026112E-18
7434.6650748253  1.099124E-18
7436.03334617616  1.393907E-18
7437.40161752702  9.869301E-19
7438.76988887788  1.377133E-18
7440.13816022874  1.241569E-18
7441.50643157961  1.502556E-18
7442.87470293047  9.889323E-19
7444.24297428133  1.148769E-18
7445.61124563219  9.277474E-19
7446.97951698305  1.280616E-18
7448.34778833391  1.387902E-18
7449.71605968477  1.147986E-18
7451.08433103563  1.298990E-18
7452.45260238649  1.118650E-18
7453.82087373735  1.060105E-18
7455.18914508821  9.725747E-19
7456.55741643907  1.239545E-18
7457.92568778993  1.309829E-18
7459.29395914079  1.236961E-18
7460.66223049166  1.358461E-18
7462.03050184251  1.259838E-18
7463.39877319337  1.454340E-18
7464.76704454423  1.511104E-18
7466.1353158951  1.245033E-18
7467.50358724596  1.012703E-18
7468.87185859682  1.119382E-18
7470.24012994768  1.046031E-18
7471.60840129854  1.143990E-18
7472.9766726494  1.566065E-18
7474.34494400026  1.875723E-18
7475.71321535112  2.656318E-18
7477.08148670198  2.769441E-18
7478.44975805284  2.882850E-18
7479.8180294037  2.100167E-18
7481.18630075456  1.621799E-18
7482.55457210542  1.221133E-18
7483.92284345628  8.619187E-19
7485.29111480714  1.223475E-18
7486.65938615801  1.090396E-18
7488.02765750887  8.244734E-19
7489.39592885973  9.450341E-19
7490.76420021059  1.325384E-18
7492.13247156145  1.197094E-18
7493.50074291231  1.266773E-18
7494.86901426317  1.481599E-18
7496.23728561403  1.207591E-18
7497.60555696489  1.318933E-18
7498.97382831575  1.405038E-18
7500.34209966661  1.352200E-18
7501.71037101747  1.276056E-18
7503.07864236833  9.490949E-19
7504.44691371919  1.221999E-18
7505.81518507005  1.157364E-18
7507.18345642091  1.383646E-18
7508.55172777178  1.346184E-18
7509.91999912264  1.196417E-18
7511.2882704735  1.079009E-18
7512.65654182436  1.019719E-18
7514.02481317522  1.059997E-18
7515.39308452608  1.447133E-18
7516.76135587694  1.334509E-18
7518.1296272278  1.189362E-18
7519.49789857866  1.353150E-18
7520.86616992952  1.244987E-18
7522.23444128038  1.256989E-18
7523.60271263124  1.381073E-18
7524.9709839821  8.624623E-19
7526.33925533296  7.480449E-19
7527.70752668383  1.362107E-18
7529.07579803469  1.369013E-18
7530.44406938555  1.157099E-18
7531.81234073641  1.196935E-18
7533.18061208727  1.297585E-18
7534.54888343813  1.079002E-18
7535.91715478899  1.208708E-18
7537.28542613985  1.289779E-18
7538.65369749071  1.340242E-18
7540.02196884157  1.146029E-18
7541.39024019243  1.301057E-18
7542.75851154329  1.569698E-18
7544.12678289415  1.301952E-18
7545.49505424501  1.363400E-18
7546.86332559587  1.221565E-18
7548.23159694673  1.332395E-18
7549.59986829759  1.434982E-18
7550.96813964845  1.373817E-18
7552.33641099931  1.338035E-18
7553.70468235018  1.336270E-18
7555.07295370104  1.361991E-18
7556.4412250519  1.425895E-18
7557.80949640276  1.414716E-18
7559.17776775362  1.281443E-18
7560.54603910448  1.209812E-18
7561.91431045534  8.878379E-19
7563.2825818062  1.215593E-18
7564.65085315706  1.076279E-18
7566.01912450792  1.457362E-18
7567.38739585878  1.444293E-18
7568.75566720964  1.235908E-18
7570.1239385605  1.615702E-18
7571.49220991136  1.175348E-18
7572.86048126222  1.440267E-18
7574.22875261308  1.494948E-18
7575.59702396394  1.332910E-18
7576.96529531481  1.471977E-18
7578.33356666567  1.424582E-18
7579.70183801653  1.396620E-18
7581.07010936739  1.508545E-18
7582.43838071825  1.671501E-18
7583.80665206911  1.642359E-18
7585.17492341997  1.291304E-18
7586.54319477083  1.226480E-18
7587.91146612169  1.288529E-18
7589.27973747255  1.331468E-18
7590.64800882341  1.325341E-18
7592.01628017427  1.373514E-18
7593.38455152513  1.601380E-18
7594.75282287599  1.642642E-18
7596.12109422685  1.558505E-18
7597.48936557772  6.773382E-19
7598.85763692858  1.398695E-18
7600.22590827944  1.945512E-18
7601.5941796303  1.545044E-18
7602.96245098116  8.765717E-19
7604.33072233202  1.458350E-18
7605.69899368288  1.337644E-18
7607.06726503374  1.078454E-18
7608.4355363846  1.431465E-18
7609.80380773546  1.252882E-18
7611.17207908632  1.446906E-18
7612.54035043718  1.523617E-18
7613.90862178804  9.382142E-19
7615.2768931389  7.976797E-19
7616.64516448976  1.172775E-18
7618.01343584062  1.233853E-18
7619.38170719148  1.644564E-18
7620.74997854234  9.229440E-19
7622.11824989321  1.540076E-18
7623.48652124407  1.075234E-18
7624.85479259493  9.723170E-19
7626.22306394579  2.105016E-18
7627.59133529665  1.116856E-18
7628.95960664751  1.703581E-18
7630.32787799837  1.150767E-18
7631.69614934923  1.412670E-18
7633.06442070009  1.528740E-18
7634.43269205095  8.145239E-19
7635.80096340181  1.455227E-18
7637.16923475267  1.237991E-18
7638.53750610353  8.114334E-19
7639.90577745439  8.839477E-19
7641.27404880525  9.071350E-19
7642.64232015611  1.122103E-18
7644.01059150697  1.059752E-18
7645.37886285784  9.506355E-19
7646.7471342087  1.460958E-18
7648.11540555956  9.582926E-19
7649.48367691042  1.095258E-18
7650.85194826128  9.131349E-19
7652.22021961214  1.167853E-18
7653.588490963  1.265223E-18
7654.95676231386  8.715206E-19
7656.32503366472  1.287669E-18
7657.69330501558  1.473185E-18
7659.06157636644  1.105706E-18
7660.4298477173  1.448233E-18
7661.79811906816  1.189847E-18
7663.16639041902  1.434874E-18
7664.53466176988  1.210630E-18
7665.90293312075  9.334784E-19
7667.27120447161  9.632317E-19
7668.63947582247  7.009490E-19
7670.00774717333  1.463698E-18
7671.37601852419  9.873429E-19
7672.74428987505  1.184967E-18
7674.11256122591  1.396887E-18
7675.48083257677  1.631975E-18
7676.84910392763  1.147215E-18
7678.21737527849  1.273359E-18
7679.58564662935  8.827759E-19
7680.95391798021  1.143580E-18
7682.32218933107  1.417535E-18
7683.69046068193  1.345419E-18
7685.05873203279  1.203484E-18
7686.42700338365  1.199881E-18
7687.79527473451  1.282882E-18
7689.16354608537  1.136410E-18
7690.53181743624  1.249670E-18
7691.9000887871  1.008802E-18
7693.26836013796  1.458518E-18
7694.63663148882  1.276790E-18
7696.00490283968  1.734681E-18
7697.37317419054  1.896392E-18
7698.7414455414  2.080164E-18
7700.10971689226  2.442502E-18
7701.47798824312  2.387258E-18
7702.84625959398  2.399393E-18
7704.21453094484  2.007865E-18
7705.5828022957  1.554996E-18
7706.95107364656  1.526945E-18
7708.31934499742  1.722184E-18
7709.68761634828  1.488816E-18
7711.05588769914  1.734568E-18
7712.42415905  1.588716E-18
7713.79243040087  1.131931E-18
7715.16070175173  1.234967E-18
7716.52897310259  7.915286E-19
7717.89724445345  9.849607E-19
7719.26551580431  7.328207E-19
7720.63378715517  9.024625E-19
7722.00205850603  1.086785E-18
7723.37032985689  1.325818E-18
7724.73860120775  1.305422E-18
7726.10687255861  1.161061E-18
7727.47514390947  1.192235E-18
7728.84341526033  1.412035E-18
7730.21168661119  1.033312E-18
7731.57995796205  1.082113E-18
7732.94822931291  1.179249E-18
7734.31650066378  1.281106E-18
7735.68477201464  1.315014E-18
7737.0530433655  1.267039E-18
7738.42131471636  1.286191E-18
7739.78958606722  1.334329E-18
7741.15785741808  1.145426E-18
7742.52612876894  1.106300E-18
7743.8944001198  1.438550E-18
7745.26267147066  1.668693E-18
7746.63094282152  1.549310E-18
7747.99921417238  1.043439E-18
7749.36748552324  1.341828E-18
7750.7357568741  1.166951E-18
7752.10402822496  1.590172E-18
7753.47229957582  1.305477E-18
7754.84057092668  1.155043E-18
7756.20884227754  1.319832E-18
7757.5771136284  8.895102E-19
7758.94538497927  1.235135E-18
7760.31365633012  1.425627E-18
7761.68192768099  1.269730E-18
7763.05019903185  1.309122E-18
7764.41847038271  1.588108E-18
7765.78674173357  1.242294E-18
7767.15501308443  1.382046E-18
7768.52328443529  1.576044E-18
7769.89155578615  1.444981E-18
7771.25982713701  1.251349E-18
7772.62809848787  1.282736E-18
7773.99636983873  1.477619E-18
7775.36464118959  1.496689E-18
7776.73291254045  1.477511E-18
7778.10118389131  1.263847E-18
7779.46945524217  1.381398E-18
7780.83772659303  1.568216E-18
7782.2059979439  1.695939E-18
7783.57426929476  1.524986E-18
7784.94254064562  1.618707E-18
7786.31081199648  1.439775E-18
7787.67908334734  1.661126E-18
7789.0473546982  1.313110E-18
7790.41562604906  1.326884E-18
7791.78389739992  1.588726E-18
7793.15216875078  1.823525E-18
7794.52044010164  1.174082E-18
7795.8887114525  1.338617E-18
7797.25698280336  8.816658E-19
7798.62525415422  8.459371E-19
7799.99352550508  8.905356E-19
7801.36179685594  1.367246E-18
7802.73006820681  1.292378E-18
7804.09833955767  1.080518E-18
7805.46661090853  1.158859E-18
7806.83488225939  1.488674E-18
7808.20315361025  1.429063E-18
7809.57142496111  1.568458E-18
7810.93969631197  1.648216E-18
7812.30796766283  1.240320E-18
7813.67623901369  1.143294E-18
7815.04451036455  1.525328E-18
7816.41278171541  1.411294E-18
7817.78105306627  1.270884E-18
7819.14932441713  1.420748E-18
7820.51759576799  1.142298E-18
7821.88586711885  1.381701E-18
7823.25413846971  1.096359E-18
7824.62240982057  1.561680E-18
7825.99068117144  1.501782E-18
7827.35895252229  8.868797E-19
7828.72722387316  1.124059E-18
7830.09549522402  1.198914E-18
7831.46376657488  1.410847E-18
7832.83203792574  1.143888E-18
7834.2003092766  1.351061E-18
7835.56858062746  1.481533E-18
7836.93685197832  1.830333E-18
7838.30512332918  1.783829E-18
7839.67339468004  1.356089E-18
7841.0416660309  1.782350E-18
7842.40993738176  1.274231E-18
7843.77820873262  1.398012E-18
7845.14648008348  1.544208E-18
7846.51475143434  1.111878E-18
7847.88302278521  1.054054E-18
7849.25129413607  1.765340E-18
7850.61956548693  1.407041E-18
7851.98783683779  1.470258E-18
7853.35610818865  8.636329E-19
7854.72437953951  1.384639E-18
7856.09265089037  8.732470E-19
7857.46092224123  7.853691E-19
7858.82919359209  2.018869E-18
7860.19746494295  1.337537E-18
7861.56573629381  6.647217E-19
7862.93400764467  7.178190E-19
7864.30227899553  7.532394E-19
7865.67055034639  1.412580E-18
7867.03882169725  1.168349E-18
7868.40709304811  8.104294E-19
7869.77536439897  9.270152E-19
7871.14363574984  1.307265E-18
7872.5119071007  1.728414E-18
7873.88017845156  1.148505E-18
7875.24844980242  9.699816E-19
7876.61672115328  1.330184E-18
7877.98499250414  1.491765E-18
7879.353263855  9.190398E-19
7880.72153520586  1.433121E-18
7882.08980655672  1.227074E-18
7883.45807790758  9.859760E-19
7884.82634925844  1.102121E-18
7886.1946206093  1.059263E-18
7887.56289196016  1.353418E-18
7888.93116331102  1.303257E-18
7890.29943466188  1.321703E-18
7891.66770601274  1.170533E-18
7893.03597736361  9.648796E-19
7894.40424871446  8.468412E-19
7895.77252006532  9.676177E-19
7897.14079141619  8.910964E-19
7898.50906276705  1.187847E-18
7899.87733411791  1.426243E-18
7901.24560546877  1.423072E-18
7902.61387681963  1.143521E-18
7903.98214817049  1.173833E-18
7905.35041952135  1.251980E-18
7906.71869087221  1.251115E-18
7908.08696222307  1.186453E-18
7909.45523357393  1.755082E-18
7910.82350492479  1.871171E-18
7912.19177627565  2.044522E-18
7913.56004762651  1.644988E-18
7914.92831897738  1.056038E-18
7916.29659032824  1.419605E-18
7917.6648616791  1.463816E-18
7919.03313302996  1.173589E-18
7920.40140438082  1.151275E-18
7921.76967573168  1.076892E-18
7923.13794708254  9.999312E-19
7924.5062184334  1.297633E-18
7925.87448978426  1.137389E-18
7927.24276113512  1.349586E-18
7928.61103248598  1.181807E-18
7929.97930383684  1.316614E-18
7931.3475751877  1.415181E-18
7932.71584653856  1.462974E-18
7934.08411788942  1.061942E-18
7935.45238924028  1.074241E-18
7936.82066059114  1.264929E-18
7938.18893194201  1.238076E-18
7939.55720329286  1.173307E-18
7940.92547464373  1.232568E-18
7942.29374599459  1.257400E-18
7943.66201734545  1.282896E-18
7945.03028869631  1.376835E-18
7946.39856004717  1.148519E-18
7947.76683139803  1.237888E-18
7949.13510274889  1.426204E-18
7950.50337409975  1.111175E-18
7951.87164545061  8.939663E-19
7953.23991680147  1.138046E-18
7954.60818815233  1.303604E-18
7955.97645950319  1.382068E-18
7957.34473085405  1.145438E-18
7958.71300220491  1.252403E-18
7960.08127355578  1.151244E-18
7961.44954490663  1.435872E-18
7962.8178162575  1.465625E-18
7964.18608760836  1.516400E-18
7965.55435895922  1.249009E-18
7966.92263031008  1.514045E-18
7968.29090166094  1.239907E-18
7969.6591730118  1.313410E-18
7971.02744436266  9.770031E-19
7972.39571571352  1.172988E-18
7973.76398706438  1.353404E-18
7975.13225841524  1.525789E-18
7976.5005297661  1.322628E-18
7977.86880111696  9.695315E-19
7979.23707246782  8.046966E-19
7980.60534381868  1.171794E-18
7981.97361516954  1.284009E-18
7983.34188652041  1.170338E-18
7984.71015787127  1.344058E-18
7986.07842922213  1.154586E-18
7987.44670057299  1.378409E-18
7988.81497192385  1.125157E-18
7990.18324327471  1.329768E-18
7991.55151462557  1.657056E-18
7992.91978597643  1.311401E-18
7994.28805732729  1.829056E-18
7995.65632867815  1.370691E-18
7997.02460002901  8.718167E-19
7998.39287137987  1.797964E-18
7999.76114273073  1.487460E-18
8001.12941408159  1.250660E-18
8002.49768543245  1.070367E-18
8003.86595678331  1.219349E-18
8005.23422813417  8.892831E-19
8006.60249948503  1.453368E-18
8007.97077083589  1.302759E-18
8009.33904218676  9.965612E-19
8010.70731353762  1.004702E-18
8012.07558488848  1.016553E-18
8013.44385623934  1.277140E-18
8014.8121275902  1.155747E-18
8016.18039894106  1.861355E-18
8017.54867029192  1.531271E-18
8018.91694164278  1.251310E-18
8020.28521299364  1.233788E-18
8021.6534843445  1.494367E-18
8023.02175569536  1.415432E-18
8024.39002704622  1.310043E-18
8025.75829839708  1.130001E-18
8027.12656974794  1.677446E-18
8028.4948410988  9.035634E-19
8029.86311244966  1.056603E-18
8031.23138380053  9.829211E-19
8032.59965515139  9.688459E-19
8033.96792650225  1.351721E-18
8035.33619785311  1.308789E-18
8036.70446920397  1.099298E-18
8038.07274055483  1.029876E-18
8039.44101190569  1.426889E-18
8040.80928325655  1.217198E-18
8042.17755460741  1.213811E-18
8043.54582595827  9.614537E-19
8044.91409730913  9.980955E-19
8046.28236865999  9.254620E-19
8047.65064001085  1.166329E-18
8049.01891136171  1.388933E-18
8050.38718271257  1.074290E-18
8051.75545406343  1.004679E-18
8053.1237254143  9.964469E-19
8054.49199676515  1.318032E-18
8055.86026811602  1.214734E-18
8057.22853946688  1.148689E-18
8058.59681081774  1.199264E-18
8059.9650821686  1.305068E-18
8061.33335351946  1.105142E-18
8062.70162487032  1.048002E-18
8064.06989622118  1.292137E-18
8065.43816757204  1.235747E-18
8066.8064389229  1.252208E-18
8068.17471027376  1.375619E-18
8069.54298162462  1.105041E-18
8070.91125297548  9.868995E-19
8072.27952432634  1.113994E-18
8073.6477956772  1.255132E-18
8075.01606702806  1.097587E-18
8076.38433837892  1.309252E-18
8077.75260972979  1.483152E-18
8079.12088108065  1.473723E-18
8080.48915243151  1.223203E-18
8081.85742378237  1.215671E-18
8083.22569513323  1.435152E-18
8084.59396648409  1.340531E-18
8085.96223783495  1.320181E-18
8087.33050918581  1.334096E-18
8088.69878053667  1.327664E-18
8090.06705188753  1.233965E-18
8091.43532323839  1.046501E-18
8092.80359458925  1.017534E-18
8094.17186594011  9.951960E-19
8095.54013729097  1.193263E-18
8096.90840864183  1.258206E-18
8098.27667999269  1.232152E-18
8099.64495134355  1.176200E-18
8101.01322269442  1.155344E-18
8102.38149404528  1.260019E-18
8103.74976539614  1.143801E-18
8105.118036747  8.924175E-19
8106.48630809786  6.140440E-19
8107.85457944872  1.066436E-18
8109.22285079958  1.092498E-18
8110.59112215044  1.230233E-18
8111.9593935013  1.434230E-18
8113.32766485216  9.921484E-19
8114.69593620302  1.110560E-18
8116.06420755388  1.041665E-18
8117.43247890474  9.199456E-19
8118.8007502556  1.327827E-18
8120.16902160646  1.536783E-18
8121.53729295732  1.160520E-18
8122.90556430819  1.212075E-18
8124.27383565905  9.212938E-19
8125.64210700991  1.426857E-18
8127.01037836077  1.420150E-18
8128.37864971163  9.489148E-19
8129.74692106249  1.263701E-18
8131.11519241335  1.068273E-18
8132.48346376421  1.113431E-18
8133.85173511507  1.380953E-18
8135.22000646593  1.072065E-18
8136.58827781679  1.569432E-18
8137.95654916765  1.038041E-18
8139.32482051851  1.244340E-18
8140.69309186937  1.232183E-18
8142.06136322023  1.193971E-18
8143.42963457109  1.068644E-18
8144.79790592195  1.015914E-18
8146.16617727281  1.170018E-18
8147.53444862368  1.203265E-18
8148.90271997454  1.479816E-18
8150.2709913254  7.269887E-19
8151.63926267626  1.348765E-18
8153.00753402712  1.547147E-18
8154.37580537798  1.100509E-18
8155.74407672884  1.340151E-18
8157.1123480797  1.047474E-18
8158.48061943056  8.098494E-19
8159.84889078142  1.453558E-18
8161.21716213228  1.121375E-18
8162.58543348314  1.302515E-18
8163.953704834  1.381602E-18
8165.32197618486  9.262407E-19
8166.69024753572  1.306190E-18
8168.05851888659  8.868548E-19
8169.42679023745  1.304258E-18
8170.7950615883  1.386822E-18
8172.16333293917  1.331710E-18
8173.53160429003  1.258489E-18
8174.89987564089  1.245303E-18
8176.26814699175  1.322542E-18
8177.63641834261  1.227759E-18
8179.00468969347  1.416703E-18
8180.37296104433  1.177271E-18
8181.74123239519  9.762957E-19
8183.10950374605  1.008524E-18
8184.47777509691  1.100048E-18
8185.84604644777  9.885614E-19
8187.21431779863  1.145493E-18
8188.58258914949  1.003608E-18
8189.95086050036  1.165374E-18
8191.31913185121  1.369140E-18
8192.68740320208  1.268136E-18
8194.05567455294  1.143652E-18
8195.4239459038  1.204855E-18
8196.79221725466  8.312529E-19
8198.16048860552  8.333323E-19
8199.52875995638  1.303339E-18
8200.89703130724  1.128143E-18
8202.2653026581  1.116402E-18
8203.63357400896  1.210275E-18
8205.00184535982  9.633718E-19
8206.37011671068  1.112109E-18
8207.73838806154  1.353505E-18
8209.1066594124  1.420399E-18
8210.47493076326  1.064900E-18
8211.84320211412  1.090035E-18
8213.21147346498  1.201188E-18
8214.57974481585  8.904435E-19
8215.94801616671  1.126446E-18
8217.31628751757  1.149912E-18
8218.68455886843  1.180227E-18
8220.05283021929  1.363142E-18
8221.42110157015  1.260629E-18
8222.78937292101  1.149603E-18
8224.15764427187  1.333488E-18
8225.52591562273  1.312543E-18
8226.89418697359  1.122162E-18
8228.26245832445  1.346763E-18
8229.63072967531  1.492465E-18
8230.99900102617  9.586760E-19
8232.36727237703  8.847976E-19
8233.73554372789  1.166423E-18
8235.10381507875  1.082899E-18
8236.47208642961  8.189082E-19
8237.84035778047  1.156332E-18
8239.20862913134  1.368328E-18
8240.5769004822  1.428974E-18
8241.94517183306  9.202045E-19
8243.31344318392  1.265057E-18
8244.68171453478  1.081886E-18
8246.04998588564  1.091914E-18
8247.4182572365  1.515286E-18
8248.78652858736  1.086383E-18
8250.15479993822  1.393879E-18
8251.52307128908  1.413214E-18
8252.89134263994  7.334503E-19
8254.2596139908  7.888074E-19
8255.62788534166  1.141065E-18
8256.99615669252  1.319286E-18
8258.36442804338  1.121623E-18
8259.73269939425  1.021803E-18
8261.1009707451  1.143997E-18
8262.46924209596  1.037150E-18
8263.83751344683  1.124133E-18
8265.20578479769  1.401088E-18
8266.57405614855  1.178655E-18
8267.94232749941  1.177451E-18
8269.31059885027  1.422594E-18
8270.67887020113  1.270164E-18
8272.04714155199  1.654662E-18
8273.41541290285  1.208858E-18
8274.78368425371  1.045820E-18
8276.15195560457  1.143703E-18
8277.52022695543  1.224822E-18
8278.88849830629  1.100728E-18
8280.25676965715  1.602331E-18
8281.62504100801  8.725847E-19
8282.99331235887  1.320698E-18
8284.36158370974  1.306954E-18
8285.7298550606  8.687889E-19
8287.09812641146  1.238937E-18
8288.46639776232  1.542574E-18
8289.83466911318  1.014217E-18
8291.20294046404  1.494740E-18
8292.5712118149  1.294689E-18
8293.93948316576  1.125587E-18
8295.30775451662  8.304833E-19
8296.67602586748  1.269391E-18
8298.04429721834  9.489626E-19
8299.4125685692  9.996402E-19
8300.78083992006  7.373162E-19
8302.14911127092  1.065258E-18
8303.51738262178  9.248269E-19
8304.88565397264  9.078339E-19
8306.25392532351  1.204690E-18
8307.62219667437  1.446695E-18
8308.99046802523  1.274724E-18
8310.35873937609  1.342534E-18
8311.72701072695  1.306803E-18
8313.09528207781  1.181958E-18
8314.46355342867  8.214631E-19
8315.83182477953  8.620208E-19
8317.20009613039  8.841225E-19
8318.56836748125  7.453910E-19
8319.93663883211  1.015183E-18
8321.30491018297  8.895148E-19
8322.67318153383  8.412160E-19
8324.04145288469  9.513468E-19
8325.40972423555  9.675140E-19
8326.77799558642  1.063531E-18
8328.14626693728  1.161758E-18
8329.51453828814  1.299621E-18
8330.882809639  1.186415E-18
8332.25108098986  1.337831E-18
8333.61935234072  1.325188E-18
8334.98762369158  1.367840E-18
8336.35589504244  1.250004E-18
8337.7241663933  1.163322E-18
8339.09243774416  1.136547E-18
8340.46070909502  1.146882E-18
8341.82898044588  1.382374E-18
8343.19725179674  1.402270E-18
8344.5655231476  1.407348E-18
8345.93379449846  1.463224E-18
8347.30206584932  1.510333E-18
8348.67033720019  1.195835E-18
8350.03860855105  7.828103E-19
8351.40687990191  1.520189E-18
8352.77515125277  1.316627E-18
8354.14342260363  1.132827E-18
8355.51169395449  1.388450E-18
8356.87996530535  -1.328074E-19
8358.24823665621  1.285430E-18
8359.61650800707  9.581349E-19
8360.98477935793  8.713811E-19
8362.35305070879  1.273806E-18
8363.72132205965  1.518356E-18
8365.08959341051  5.944261E-19
8366.45786476137  1.076420E-18
8367.82613611223  9.799106E-19
8369.19440746309  1.030736E-18
8370.56267881395  1.015899E-18
8371.93095016482  1.327832E-18
8373.29922151568  1.225004E-18
8374.66749286654  1.042020E-18
8376.0357642174  8.295849E-19
8377.40403556826  1.226124E-18
8378.77230691912  8.284651E-19
8380.14057826998  1.138049E-18
8381.50884962084  1.153807E-18
8382.8771209717  9.183679E-19
8384.24539232256  1.149394E-18
8385.61366367342  1.366074E-18
8386.98193502428  1.000892E-18
8388.35020637514  1.052000E-18
8389.718477726  1.035978E-18
8391.08674907686  1.093877E-18
8392.45502042772  8.853862E-19
8393.82329177858  2.200951E-19
8395.19156312944  1.207698E-18
8396.55983448031  8.830584E-19
8397.92810583117  1.262153E-18
8399.29637718203  1.174643E-18
8400.66464853289  -8.792297E-20
8402.03291988375  1.162481E-18
8403.40119123461  1.810445E-18
8404.76946258547  1.230640E-18
8406.13773393633  1.395090E-18
8407.50600528719  1.196718E-18
8408.87427663805  1.202262E-18
8410.24254798891  1.308555E-18
8411.61081933977  1.201172E-18
8412.97909069063  1.171792E-18
8414.34736204149  8.890626E-19
8415.71563339235  6.824756E-19
8417.08390474322  1.258122E-18
8418.45217609408  1.089107E-18
8419.82044744494  7.917794E-19
8421.1887187958  1.357970E-18
8422.55699014666  9.569336E-19
8423.92526149752  1.245153E-18
8425.29353284838  1.212544E-18
8426.66180419924  9.942455E-19
8428.0300755501  1.308176E-18
8429.39834690096  1.071501E-18
8430.76661825182  3.270587E-19
8432.13488960268  5.597951E-19
