BITPIX  =                    8  /  8-bit ASCII characters                       
NAXIS   =                    1  /  Number of Image Dimensions                   
NAXIS1  =                 3143  /  Length of axis                               
ORIGIN  = 'NOAO-IRAF: WTEXTIMAGE'  /
IRAF-MAX=                   0.  /  Max image pixel (out of date)                
IRAF-MIN=                   0.  /  Min image pixel (out of date)                
IRAF-B/P=                   32  /  Image bits per pixel                         
IRAFTYPE= 'REAL FLOATING     '  /  Image datatype                              
OBJECT  = '08D3GB            '  /                                              
FILENAME= '08D3GBFC_ATM.FITS[*,1,1]'  /
6870.0319187641  1.132743E-17
6871.39587736129  1.105487E-17
6872.75983595847  1.170264E-17
6874.12379455565  1.216221E-17
6875.48775315283  1.149029E-17
6876.85171175002  1.205899E-17
6878.2156703472  1.193452E-17
6879.57962894438  1.203242E-17
6880.94358754157  1.185552E-17
6882.30754613875  1.117973E-17
6883.67150473593  1.213921E-17
6885.03546333312  1.196937E-17
6886.3994219303  1.257630E-17
6887.76338052748  1.184728E-17
6889.12733912467  1.224141E-17
6890.49129772185  1.177466E-17
6891.85525631903  1.214660E-17
6893.21921491622  1.179356E-17
6894.5831735134  1.264867E-17
6895.94713211058  1.253308E-17
6897.31109070777  1.139154E-17
6898.67504930495  1.152864E-17
6900.03900790213  1.176649E-17
6901.40296649932  1.104229E-17
6902.7669250965  1.182445E-17
6904.13088369368  1.168384E-17
6905.49484229086  1.182651E-17
6906.85880088805  1.237082E-17
6908.22275948523  1.172311E-17
6909.58671808241  1.159921E-17
6910.9506766796  1.163925E-17
6912.31463527678  1.221470E-17
6913.67859387396  1.109818E-17
6915.04255247115  1.222316E-17
6916.40651106833  1.154741E-17
6917.77046966551  1.235044E-17
6919.1344282627  1.175182E-17
6920.49838685988  1.175109E-17
6921.86234545706  1.176022E-17
6923.22630405424  1.166892E-17
6924.59026265143  1.165812E-17
6925.95422124861  1.229065E-17
6927.3181798458  1.108406E-17
6928.68213844298  1.154558E-17
6930.04609704016  1.239784E-17
6931.41005563735  1.216189E-17
6932.77401423453  1.221434E-17
6934.13797283171  1.245622E-17
6935.5019314289  1.164438E-17
6936.86589002608  1.160429E-17
6938.22984862326  1.225618E-17
6939.59380722044  1.275006E-17
6940.95776581763  1.230365E-17
6942.32172441481  1.228645E-17
6943.68568301199  1.268103E-17
6945.04964160918  1.224523E-17
6946.41360020636  1.261160E-17
6947.77755880354  1.206389E-17
6949.14151740073  1.206666E-17
6950.50547599791  1.152741E-17
6951.86943459509  1.193225E-17
6953.23339319228  1.197707E-17
6954.59735178946  1.156561E-17
6955.96131038664  1.223742E-17
6957.32526898383  1.204389E-17
6958.68922758101  1.183606E-17
6960.05318617819  1.199852E-17
6961.41714477538  1.158891E-17
6962.78110337256  1.163576E-17
6964.14506196974  1.193725E-17
6965.50902056693  1.202943E-17
6966.87297916411  1.216852E-17
6968.23693776129  1.119133E-17
6969.60089635847  1.157186E-17
6970.96485495566  1.141537E-17
6972.32881355284  1.174749E-17
6973.69277215002  1.165268E-17
6975.05673074721  1.182091E-17
6976.42068934439  1.223853E-17
6977.78464794157  1.290347E-17
6979.14860653876  1.217771E-17
6980.51256513594  1.170618E-17
6981.87652373312  1.161874E-17
6983.24048233031  1.123523E-17
6984.60444092749  1.158289E-17
6985.96839952467  1.230030E-17
6987.33235812186  1.208918E-17
6988.69631671904  1.220917E-17
6990.06027531622  1.245678E-17
6991.42423391341  1.247610E-17
6992.78819251059  1.248635E-17
6994.15215110777  1.243780E-17
6995.51610970496  1.206273E-17
6996.88006830214  1.198769E-17
6998.24402689932  1.180129E-17
6999.60798549651  1.127389E-17
7000.97194409369  1.083554E-17
7002.33590269087  1.113401E-17
7003.69986128805  1.136517E-17
7005.06381988524  1.173111E-17
7006.42777848242  1.208011E-17
7007.7917370796  1.209855E-17
7009.15569567679  1.141732E-17
7010.51965427397  1.117997E-17
7011.88361287115  1.108980E-17
7013.24757146834  1.145926E-17
7014.61153006552  1.136338E-17
7015.97548866271  1.135940E-17
7017.33944725989  1.126204E-17
7018.70340585707  1.101714E-17
7020.06736445425  1.146646E-17
7021.43132305144  1.135512E-17
7022.79528164862  1.115001E-17
7024.1592402458  1.132654E-17
7025.52319884299  1.082054E-17
7026.88715744017  1.107724E-17
7028.25111603735  1.160680E-17
7029.61507463454  1.122446E-17
7030.97903323172  1.130022E-17
7032.3429918289  1.157225E-17
7033.70695042609  1.152386E-17
7035.07090902327  1.121547E-17
7036.43486762045  1.083055E-17
7037.79882621763  1.090780E-17
7039.16278481482  1.148540E-17
7040.526743412  1.178459E-17
7041.89070200918  1.066754E-17
7043.25466060637  1.037703E-17
7044.61861920355  1.102686E-17
7045.98257780073  1.072650E-17
7047.34653639792  1.089261E-17
7048.7104949951  1.057075E-17
7050.07445359229  1.004490E-17
7051.43841218947  1.031795E-17
7052.80237078665  1.052446E-17
7054.16632938383  1.091931E-17
7055.53028798102  1.079641E-17
7056.8942465782  1.056945E-17
7058.25820517538  1.116451E-17
7059.62216377257  1.135149E-17
7060.98612236975  1.133888E-17
7062.35008096693  1.167276E-17
7063.71403956412  1.223425E-17
7065.0779981613  1.162912E-17
7066.44195675848  1.085171E-17
7067.80591535567  1.029414E-17
7069.16987395285  1.003268E-17
7070.53383255003  1.000563E-17
7071.89779114721  9.821230E-18
7073.2617497444  9.770659E-18
7074.62570834158  9.803770E-18
7075.98966693876  1.004089E-17
7077.35362553595  9.884072E-18
7078.71758413313  9.729411E-18
7080.08154273032  9.463785E-18
7081.4455013275  9.282844E-18
7082.80945992468  9.381728E-18
7084.17341852186  9.418915E-18
7085.53737711905  9.352180E-18
7086.90133571623  9.147852E-18
7088.26529431341  9.658054E-18
7089.6292529106  9.186499E-18
7090.99321150778  8.571196E-18
7092.35717010496  8.520643E-18
7093.72112870215  8.407361E-18
7095.08508729933  8.544170E-18
7096.44904589651  8.442432E-18
7097.8130044937  8.662614E-18
7099.17696309088  8.602357E-18
7100.54092168806  8.912083E-18
7101.90488028524  8.541871E-18
7103.26883888243  8.138813E-18
7104.63279747961  8.146868E-18
7105.9967560768  8.173923E-18
7107.36071467398  7.835777E-18
7108.72467327116  8.247743E-18
7110.08863186835  8.359934E-18
7111.45259046553  7.557969E-18
7112.81654906271  7.915510E-18
7114.18050765989  7.422392E-18
7115.54446625708  7.027827E-18
7116.90842485426  7.154256E-18
7118.27238345144  7.238979E-18
7119.63634204863  6.898582E-18
7121.00030064581  6.522398E-18
7122.36425924299  7.645625E-18
7123.72821784018  7.152241E-18
7125.09217643736  6.959191E-18
7126.45613503454  7.471736E-18
7127.82009363173  7.214540E-18
7129.18405222891  7.055593E-18
7130.54801082609  6.915260E-18
7131.91196942328  6.674154E-18
7133.27592802046  6.153509E-18
7134.63988661764  6.589961E-18
7136.00384521483  6.697071E-18
7137.36780381201  6.987190E-18
7138.73176240919  6.332384E-18
7140.09572100638  6.464828E-18
7141.45967960356  5.921741E-18
7142.82363820074  6.653029E-18
7144.18759679793  5.763305E-18
7145.55155539511  6.199619E-18
7146.91551399229  5.696117E-18
7148.27947258948  5.949747E-18
7149.64343118666  5.828489E-18
7151.00738978384  6.535371E-18
7152.37134838102  6.520344E-18
7153.73530697821  5.833994E-18
7155.09926557539  6.033582E-18
7156.46322417257  5.556437E-18
7157.82718276976  5.928632E-18
7159.19114136694  5.885756E-18
7160.55509996412  6.727831E-18
7161.91905856131  6.783203E-18
7163.28301715849  6.086259E-18
7164.64697575567  6.474273E-18
7166.01093435285  6.064057E-18
7167.37489295004  6.391341E-18
7168.73885154722  6.682422E-18
7170.10281014441  6.420553E-18
7171.46676874159  6.425440E-18
7172.83072733877  6.956000E-18
7174.19468593596  6.888839E-18
7175.55864453314  6.169373E-18
7176.92260313032  6.743952E-18
7178.28656172751  6.316946E-18
7179.65052032469  6.874338E-18
7181.01447892187  6.485059E-18
7182.37843751905  6.719447E-18
7183.74239611624  6.490687E-18
7185.10635471342  6.506315E-18
7186.4703133106  7.406891E-18
7187.83427190779  6.812786E-18
7189.19823050497  6.638542E-18
7190.56218910215  6.656907E-18
7191.92614769934  6.969567E-18
7193.29010629652  6.697588E-18
7194.6540648937  6.883490E-18
7196.01802349088  6.834040E-18
7197.38198208807  7.427648E-18
7198.74594068525  7.129287E-18
7200.10989928244  7.093802E-18
7201.47385787962  7.352747E-18
7202.8378164768  7.690447E-18
7204.20177507399  7.024933E-18
7205.56573367117  7.523154E-18
7206.92969226835  6.729695E-18
7208.29365086554  6.640340E-18
7209.65760946272  7.125211E-18
7211.0215680599  7.437778E-18
7212.38552665709  7.254015E-18
7213.74948525427  7.528349E-18
7215.11344385145  7.050014E-18
7216.47740244863  7.177284E-18
7217.84136104582  7.808396E-18
7219.205319643  7.745451E-18
7220.56927824018  7.061439E-18
7221.93323683737  7.395851E-18
7223.29719543455  7.375832E-18
7224.66115403173  7.448047E-18
7226.02511262892  7.672362E-18
7227.3890712261  7.395661E-18
7228.75302982328  7.719053E-18
7230.11698842047  7.486930E-18
7231.48094701765  8.394218E-18
7232.84490561483  8.184514E-18
7234.20886421202  8.579861E-18
7235.5728228092  8.407800E-18
7236.93678140638  8.833620E-18
7238.30074000357  8.997876E-18
7239.66469860075  8.818403E-18
7241.02865719793  8.175366E-18
7242.39261579512  9.359600E-18
7243.7565743923  9.287680E-18
7245.12053298948  7.673439E-18
7246.48449158667  8.012542E-18
7247.84845018385  8.343485E-18
7249.21240878103  7.514337E-18
7250.57636737821  8.332201E-18
7251.9403259754  8.685578E-18
7253.30428457258  8.434656E-18
7254.66824316976  8.068175E-18
7256.03220176695  7.895684E-18
7257.39616036413  8.112910E-18
7258.76011896131  8.983111E-18
7260.1240775585  8.602620E-18
7261.48803615568  8.106522E-18
7262.85199475286  8.393075E-18
7264.21595335005  9.107110E-18
7265.57991194723  9.059725E-18
7266.94387054441  8.592899E-18
7268.3078291416  8.425974E-18
7269.67178773878  8.972102E-18
7271.03574633596  8.728086E-18
7272.39970493315  6.653067E-18
7273.76366353033  8.818311E-18
7275.12762212751  9.796040E-18
7276.4915807247  8.201530E-18
7277.85553932188  1.045058E-17
7279.21949791906  9.302710E-18
7280.58345651624  9.203245E-18
7281.94741511343  9.225289E-18
7283.31137371061  9.344610E-18
7284.67533230779  8.406026E-18
7286.03929090498  8.669357E-18
7287.40324950216  8.976781E-18
7288.76720809934  9.038282E-18
7290.13116669653  9.613222E-18
7291.49512529371  9.176862E-18
7292.85908389089  9.111064E-18
7294.22304248808  9.221526E-18
7295.58700108526  8.523760E-18
7296.95095968244  8.608570E-18
7298.31491827963  8.117759E-18
7299.67887687681  8.701834E-18
7301.04283547399  9.013956E-18
7302.40679407118  9.327176E-18
7303.77075266836  8.841617E-18
7305.13471126554  9.133809E-18
7306.49866986273  9.333714E-18
7307.86262845991  9.249912E-18
7309.22658705709  9.308187E-18
7310.59054565427  8.894722E-18
7311.95450425146  9.131975E-18
7313.31846284864  9.306970E-18
7314.68242144583  8.991790E-18
7316.04638004301  9.240164E-18
7317.41033864019  1.008797E-17
7318.77429723737  8.588395E-18
7320.13825583456  8.913324E-18
7321.50221443174  8.905652E-18
7322.86617302893  9.157449E-18
7324.23013162611  8.979498E-18
7325.59409022329  9.759837E-18
7326.95804882047  9.493154E-18
7328.32200741766  8.670762E-18
7329.68596601484  8.659291E-18
7331.04992461202  8.906301E-18
7332.41388320921  9.028107E-18
7333.77784180639  9.849101E-18
7335.14180040357  7.943101E-18
7336.50575900076  9.587295E-18
7337.86971759794  1.021989E-17
7339.23367619512  1.030467E-17
7340.59763479231  9.545253E-18
7341.96159338949  9.480942E-18
7343.32555198667  8.024210E-18
7344.68951058386  9.147043E-18
7346.05346918104  9.443163E-18
7347.41742777822  9.107775E-18
7348.78138637541  9.369805E-18
7350.14534497259  9.002126E-18
7351.50930356977  9.107797E-18
7352.87326216695  9.236435E-18
7354.23722076414  1.035939E-17
7355.60117936132  9.770997E-18
7356.96513795851  9.214471E-18
7358.32909655569  9.031449E-18
7359.69305515287  8.233768E-18
7361.05701375005  9.195717E-18
7362.42097234724  9.664744E-18
7363.78493094442  9.177228E-18
7365.1488895416  1.032582E-17
7366.51284813879  9.855867E-18
7367.87680673597  9.966755E-18
7369.24076533315  9.905464E-18
7370.60472393034  8.728593E-18
7371.96868252752  9.499164E-18
7373.3326411247  9.740358E-18
7374.69659972189  9.415733E-18
7376.06055831907  8.710166E-18
7377.42451691625  9.360800E-18
7378.78847551343  9.356532E-18
7380.15243411062  9.605315E-18
7381.5163927078  9.601281E-18
7382.88035130499  9.682610E-18
7384.24430990217  9.925653E-18
7385.60826849935  9.342247E-18
7386.97222709653  9.791250E-18
7388.33618569372  9.681702E-18
7389.7001442909  9.146518E-18
7391.06410288808  1.015990E-17
7392.42806148527  9.628918E-18
7393.79202008245  9.101730E-18
7395.15597867963  8.803943E-18
7396.51993727682  1.016475E-17
7397.883895874  9.975983E-18
7399.24785447118  9.365967E-18
7400.61181306837  9.502237E-18
7401.97577166555  9.370834E-18
7403.33973026273  8.054493E-18
7404.70368885992  9.323437E-18
7406.0676474571  9.664212E-18
7407.43160605428  9.462500E-18
7408.79556465147  9.480796E-18
7410.15952324865  9.405272E-18
7411.52348184583  9.558256E-18
7412.88744044302  9.455956E-18
7414.2513990402  9.505838E-18
7415.61535763738  9.624888E-18
7416.97931623457  9.490662E-18
7418.34327483175  9.603232E-18
7419.70723342893  9.343782E-18
7421.07119202611  9.045226E-18
7422.4351506233  9.171774E-18
7423.79910922048  9.927320E-18
7425.16306781766  9.788240E-18
7426.52702641485  9.489938E-18
7427.89098501203  9.401726E-18
7429.25494360921  1.019241E-17
7430.6189022064  8.770965E-18
7431.98286080358  8.862046E-18
7433.34681940076  9.598862E-18
7434.71077799795  9.586975E-18
7436.07473659513  9.940119E-18
7437.43869519231  8.966360E-18
7438.8026537895  8.294215E-18
7440.16661238668  9.221616E-18
7441.53057098386  1.018502E-17
7442.89452958105  1.057118E-17
7444.25848817823  1.027108E-17
7445.62244677541  1.071682E-17
7446.9864053726  1.115601E-17
7448.35036396978  1.182162E-17
7449.71432256696  1.192486E-17
7451.07828116415  9.683626E-18
7452.44223976133  9.736265E-18
7453.80619835851  1.071136E-17
7455.17015695569  9.652977E-18
7456.53411555288  9.824450E-18
7457.89807415006  9.242467E-18
7459.26203274725  9.015987E-18
7460.62599134443  9.551787E-18
7461.98994994161  9.753736E-18
7463.3539085388  9.492519E-18
7464.71786713598  1.036552E-17
7466.08182573316  1.006193E-17
7467.44578433034  9.116554E-18
7468.80974292753  9.378061E-18
7470.17370152471  9.465420E-18
7471.53766012189  1.006610E-17
7472.90161871908  1.000301E-17
7474.26557731626  8.449024E-18
7475.62953591344  9.095100E-18
7476.99349451063  9.054216E-18
7478.35745310781  9.190480E-18
7479.72141170499  9.484742E-18
7481.08537030218  9.362067E-18
7482.44932889936  9.077605E-18
7483.81328749654  8.712875E-18
7485.17724609372  9.135396E-18
7486.54120469091  9.159004E-18
7487.90516328809  9.305701E-18
7489.26912188528  9.588906E-18
7490.63308048246  9.908802E-18
7491.99703907964  1.060482E-17
7493.36099767682  1.072082E-17
7494.72495627401  1.064356E-17
7496.08891487119  1.044556E-17
7497.45287346837  8.659827E-18
7498.81683206556  8.549621E-18
7500.18079066274  8.928104E-18
7501.54474925992  9.153567E-18
7502.90870785711  8.651733E-18
7504.27266645429  8.320580E-18
7505.63662505147  8.580400E-18
7507.00058364866  7.895955E-18
7508.36454224584  8.301838E-18
7509.72850084302  8.529251E-18
7511.09245944021  9.183069E-18
7512.45641803739  9.033606E-18
7513.82037663457  9.078498E-18
7515.18433523176  8.615339E-18
7516.54829382894  8.361761E-18
7517.91225242612  8.601287E-18
7519.27621102331  9.871104E-18
7520.64016962049  8.299071E-18
7522.00412821767  9.426694E-18
7523.36808681486  8.802925E-18
7524.73204541204  8.291746E-18
7526.09600400922  8.705542E-18
7527.45996260641  8.782947E-18
7528.82392120359  8.685154E-18
7530.18787980077  8.745038E-18
7531.55183839795  9.150368E-18
7532.91579699514  8.419788E-18
7534.27975559232  8.816359E-18
7535.6437141895  8.784219E-18
7537.00767278669  8.891400E-18
7538.37163138387  8.885823E-18
7539.73558998105  8.882943E-18
7541.09954857824  8.908210E-18
7542.46350717542  8.516882E-18
7543.8274657726  8.709301E-18
7545.19142436979  8.230097E-18
7546.55538296697  8.488901E-18
7547.91934156415  8.609259E-18
7549.28330016134  8.787572E-18
7550.64725875852  8.533534E-18
7552.0112173557  8.624877E-18
7553.37517595289  8.168313E-18
7554.73913455007  8.809989E-18
7556.10309314725  9.056513E-18
7557.46705174443  8.880015E-18
7558.83101034162  8.527968E-18
7560.1949689388  8.422763E-18
7561.55892753598  8.568934E-18
7562.92288613317  8.772703E-18
7564.28684473035  9.174875E-18
7565.65080332753  9.318432E-18
7567.01476192472  9.064302E-18
7568.3787205219  8.560218E-18
7569.74267911908  8.643020E-18
7571.10663771627  8.013554E-18
7572.47059631345  8.062452E-18
7573.83455491063  8.714811E-18
7575.19851350782  8.538373E-18
7576.562472105  8.586575E-18
7577.92643070218  8.467189E-18
7579.29038929936  9.010066E-18
7580.65434789655  8.951111E-18
7582.01830649373  8.463705E-18
7583.38226509092  8.741105E-18
7584.7462236881  9.027202E-18
7586.11018228528  8.877542E-18
7587.47414088247  8.796055E-18
7588.83809947965  8.981918E-18
7590.20205807683  8.614057E-18
7591.56601667401  8.872778E-18
7592.9299752712  8.838068E-18
7594.29393386838  7.774796E-18
7595.65789246557  8.893681E-18
7597.02185106275  9.215943E-18
7598.38580965993  9.046899E-18
7599.74976825711  9.224567E-18
7601.1137268543  9.221036E-18
7602.47768545148  9.400224E-18
7603.84164404866  9.124743E-18
7605.20560264585  8.827117E-18
7606.56956124303  9.467370E-18
7607.93351984021  8.613091E-18
7609.2974784374  8.240167E-18
7610.66143703458  7.907063E-18
7612.02539563176  7.859698E-18
7613.38935422895  7.659695E-18
7614.75331282613  8.554408E-18
7616.11727142331  8.832923E-18
7617.4812300205  8.658046E-18
7618.84518861768  8.557572E-18
7620.20914721486  8.568252E-18
7621.57310581205  8.478253E-18
7622.93706440923  8.160205E-18
7624.30102300641  8.092760E-18
7625.6649816036  8.463763E-18
7627.02894020078  8.518773E-18
7628.39289879796  8.510369E-18
7629.75685739515  8.152720E-18
7631.12081599233  7.873163E-18
7632.48477458951  8.161683E-18
7633.8487331867  9.487925E-18
7635.21269178388  8.776149E-18
7636.57665038106  7.711937E-18
7637.94060897825  8.648137E-18
7639.30456757543  8.591389E-18
7640.66852617261  8.557920E-18
7642.03248476979  8.848437E-18
7643.39644336698  8.237461E-18
7644.76040196416  8.109857E-18
7646.12436056134  8.418780E-18
7647.48831915853  8.488963E-18
7648.85227775571  7.971746E-18
7650.21623635289  7.828066E-18
7651.58019495008  8.342740E-18
7652.94415354726  8.427776E-18
7654.30811214444  8.279939E-18
7655.67207074163  8.360994E-18
7657.03602933881  8.586628E-18
7658.39998793599  7.990709E-18
7659.76394653318  8.108933E-18
7661.12790513036  8.409533E-18
7662.49186372754  8.385409E-18
7663.85582232472  8.033150E-18
7665.21978092191  7.481161E-18
7666.58373951909  8.099406E-18
7667.94769811627  8.397715E-18
7669.31165671346  7.863875E-18
7670.67561531064  7.590663E-18
7672.03957390782  8.075763E-18
7673.40353250501  8.167910E-18
7674.76749110219  7.993241E-18
7676.13144969937  8.334641E-18
7677.49540829656  8.196622E-18
7678.85936689374  7.992421E-18
7680.22332549092  8.329887E-18
7681.58728408811  8.202670E-18
7682.95124268529  9.037449E-18
7684.31520128247  9.243949E-18
7685.67915987966  8.757063E-18
7687.04311847684  8.895837E-18
7688.40707707402  8.085523E-18
7689.77103567121  7.946809E-18
7691.13499426839  7.827030E-18
7692.49895286557  7.783717E-18
7693.86291146275  7.496831E-18
7695.22687005994  7.478291E-18
7696.59082865712  7.580530E-18
7697.95478725431  8.047443E-18
7699.31874585149  7.603104E-18
7700.68270444867  7.641428E-18
7702.04666304585  7.923195E-18
7703.41062164304  7.877607E-18
7704.77458024022  8.265390E-18
7706.1385388374  8.096035E-18
7707.50249743459  7.261226E-18
7708.86645603177  7.260871E-18
7710.23041462895  7.859803E-18
7711.59437322614  7.925729E-18
7712.95833182332  6.355289E-18
7714.3222904205  6.880612E-18
7715.68624901769  6.596494E-18
7717.05020761487  6.865318E-18
7718.41416621206  7.327056E-18
7719.77812480924  7.373176E-18
7721.14208340642  7.514844E-18
7722.5060420036  7.437519E-18
7723.87000060079  7.536058E-18
7725.23395919797  7.541291E-18
7726.59791779515  7.509188E-18
7727.96187639234  7.520169E-18
7729.32583498952  7.089178E-18
7730.6897935867  7.504438E-18
7732.05375218389  7.081694E-18
7733.41771078107  6.970070E-18
7734.78166937825  7.481031E-18
7736.14562797544  7.198425E-18
7737.50958657262  7.460602E-18
7738.8735451698  7.233072E-18
7740.23750376698  7.788703E-18
7741.60146236417  7.910224E-18
7742.96542096135  7.324379E-18
7744.32937955853  7.000728E-18
7745.69333815572  6.443542E-18
7747.0572967529  6.856390E-18
7748.42125535008  6.107346E-18
7749.78521394727  7.103117E-18
7751.14917254445  6.940403E-18
7752.51313114163  6.910608E-18
7753.87708973882  7.154308E-18
7755.241048336  6.604169E-18
7756.60500693318  7.416630E-18
7757.96896553037  7.522562E-18
7759.33292412755  6.863418E-18
7760.69688272473  6.976316E-18
7762.06084132192  7.314120E-18
7763.4247999191  7.280050E-18
7764.78875851628  7.592854E-18
7766.15271711346  7.235058E-18
7767.51667571065  7.297929E-18
7768.88063430783  7.466776E-18
7770.24459290501  7.384818E-18
7771.6085515022  7.473876E-18
7772.97251009938  7.162390E-18
7774.33646869656  6.913006E-18
7775.70042729375  7.026953E-18
7777.06438589093  7.341835E-18
7778.42834448811  7.001168E-18
7779.7923030853  6.852920E-18
7781.15626168248  6.936172E-18
7782.52022027966  7.065528E-18
7783.88417887685  7.536548E-18
7785.24813747403  7.393806E-18
7786.61209607121  7.100287E-18
7787.9760546684  6.860738E-18
7789.34001326558  6.684296E-18
7790.70397186276  7.345284E-18
7792.06793045995  6.954772E-18
7793.43188905713  7.246826E-18
7794.79584765431  6.778965E-18
7796.1598062515  5.937591E-18
7797.52376484868  6.574001E-18
7798.88772344586  6.564443E-18
7800.25168204304  6.455311E-18
7801.61564064023  7.008260E-18
7802.97959923741  6.793078E-18
7804.3435578346  7.051903E-18
7805.70751643178  6.998123E-18
7807.07147502896  6.546154E-18
7808.43543362614  6.970049E-18
7809.79939222333  6.860055E-18
7811.16335082051  7.042621E-18
7812.52730941769  6.874227E-18
7813.89126801488  6.909327E-18
7815.25522661206  7.046053E-18
7816.61918520924  6.300987E-18
7817.98314380643  5.642424E-18
7819.34710240361  6.596962E-18
7820.71106100079  6.660567E-18
7822.07501959798  6.037344E-18
7823.43897819516  6.930188E-18
7824.80293679234  7.057815E-18
7826.16689538953  6.353364E-18
7827.53085398671  6.777428E-18
7828.89481258389  6.995239E-18
7830.25877118108  6.810584E-18
7831.62272977826  6.705496E-18
7832.98668837544  6.613371E-18
7834.35064697263  6.622240E-18
7835.71460556981  6.777615E-18
7837.07856416699  6.737676E-18
7838.44252276417  7.331468E-18
7839.80648136136  6.651290E-18
7841.17043995854  6.651240E-18
7842.53439855573  6.711777E-18
7843.89835715291  6.695260E-18
7845.26231575009  6.761971E-18
7846.62627434728  7.206467E-18
7847.99023294446  6.780541E-18
7849.35419154164  6.578896E-18
7850.71815013882  6.694308E-18
7852.08210873601  6.559997E-18
7853.44606733319  6.487125E-18
7854.81002593037  6.394446E-18
7856.17398452756  6.111086E-18
7857.53794312474  6.750908E-18
7858.90190172192  6.915238E-18
7860.26586031911  5.691577E-18
7861.62981891629  6.540461E-18
7862.99377751347  7.186470E-18
7864.35773611065  6.869299E-18
7865.72169470784  7.049062E-18
7867.08565330502  7.019017E-18
7868.4496119022  6.484070E-18
7869.81357049939  6.396682E-18
7871.17752909657  6.456971E-18
7872.54148769376  7.088724E-18
7873.90544629094  7.032395E-18
7875.26940488812  6.609791E-18
7876.6333634853  6.290350E-18
7877.99732208249  6.360449E-18
7879.36128067967  6.483972E-18
7880.72523927685  6.822026E-18
7882.08919787404  6.671458E-18
7883.45315647122  7.117180E-18
7884.8171150684  6.493705E-18
7886.18107366559  5.763203E-18
7887.54503226277  5.894227E-18
7888.90899085995  6.435245E-18
7890.27294945714  6.581264E-18
7891.63690805432  6.263966E-18
7893.0008666515  6.721565E-18
7894.36482524869  6.669423E-18
7895.72878384587  6.619754E-18
7897.09274244305  6.460857E-18
7898.45670104023  6.472706E-18
7899.82065963742  6.823854E-18
7901.1846182346  6.701551E-18
7902.54857683179  6.568356E-18
7903.91253542897  6.698933E-18
7905.27649402615  6.352102E-18
7906.64045262334  6.734469E-18
7908.00441122052  6.271403E-18
7909.3683698177  6.251531E-18
7910.73232841489  6.053724E-18
7912.09628701207  6.606027E-18
7913.46024560925  6.261486E-18
7914.82420420643  5.324062E-18
7916.18816280362  6.573714E-18
7917.5521214008  6.999874E-18
7918.91607999798  6.259608E-18
7920.28003859517  5.675269E-18
7921.64399719235  6.069116E-18
7923.00795578953  5.935646E-18
7924.37191438672  6.205307E-18
7925.7358729839  6.841429E-18
7927.09983158108  6.951194E-18
7928.46379017827  6.552830E-18
7929.82774877545  6.057771E-18
7931.19170737263  6.349260E-18
7932.55566596982  6.682341E-18
7933.919624567  6.422927E-18
7935.28358316418  6.255009E-18
7936.64754176137  6.215249E-18
7938.01150035855  6.513524E-18
7939.37545895573  6.272975E-18
7940.73941755292  6.694000E-18
7942.1033761501  6.755738E-18
7943.46733474728  6.459724E-18
7944.83129334446  6.592289E-18
7946.19525194165  6.267786E-18
7947.55921053883  5.520864E-18
7948.92316913601  6.092708E-18
7950.2871277332  5.896675E-18
7951.65108633038  6.015592E-18
7953.01504492756  6.190992E-18
7954.37900352475  6.622457E-18
7955.74296212193  6.640133E-18
7957.10692071911  6.745103E-18
7958.4708793163  7.440154E-18
7959.83483791348  6.276389E-18
7961.19879651066  6.135972E-18
7962.56275510785  6.893420E-18
7963.92671370503  5.797462E-18
7965.29067230221  5.065061E-18
7966.6546308994  6.343418E-18
7968.01858949658  6.434280E-18
7969.38254809376  6.716888E-18
7970.74650669095  6.474609E-18
7972.11046528813  6.564914E-18
7973.47442388531  6.344417E-18
7974.83838248249  6.156038E-18
7976.20234107968  5.763722E-18
7977.56629967686  5.805989E-18
7978.93025827404  6.149264E-18
7980.29421687123  6.314789E-18
7981.65817546841  6.462519E-18
7983.02213406559  6.211133E-18
7984.38609266278  6.206822E-18
7985.75005125996  6.563651E-18
7987.11400985714  6.722853E-18
7988.47796845433  5.030441E-18
7989.84192705151  5.019269E-18
7991.20588564869  4.959483E-18
7992.56984424588  5.615402E-18
7993.93380284306  5.718026E-18
7995.29776144024  5.756174E-18
7996.66172003743  6.073416E-18
7998.02567863461  6.444168E-18
7999.38963723179  6.184284E-18
8000.75359582898  6.120031E-18
8002.11755442616  6.365856E-18
8003.48151302334  6.777312E-18
8004.84547162053  6.782186E-18
8006.20943021771  6.663155E-18
8007.57338881489  6.330911E-18
8008.93734741208  6.253375E-18
8010.30130600926  6.566283E-18
8011.66526460644  6.572823E-18
8013.02922320362  5.945658E-18
8014.39318180081  6.008908E-18
8015.75714039799  6.125209E-18
8017.12109899517  5.881766E-18
8018.48505759236  6.063487E-18
8019.84901618954  5.817318E-18
8021.21297478672  5.848207E-18
8022.57693338391  6.730639E-18
8023.94089198109  6.612987E-18
8025.30485057828  5.947183E-18
8026.66880917546  6.156750E-18
8028.03276777264  6.053422E-18
8029.39672636982  5.905811E-18
8030.76068496701  5.916370E-18
8032.12464356419  5.837468E-18
8033.48860216137  6.069577E-18
8034.85256075856  5.988441E-18
8036.21651935574  6.136711E-18
8037.58047795292  7.322849E-18
