BITPIX  =                    8  /  8-bit ASCII characters                       
NAXIS   =                    1  /  Number of Image Dimensions                   
NAXIS1  =                 3147  /  Length of axis                               
ORIGIN  = 'NOAO-IRAF: WTEXTIMAGE'  /
IRAF-MAX=                   0.  /  Max image pixel (out of date)                
IRAF-MIN=                   0.  /  Min image pixel (out of date)                
IRAF-B/P=                   32  /  Image bits per pixel                         
IRAFTYPE= 'REAL FLOATING     '  /  Image datatype                              
OBJECT  = '08D2IQ            '  /                                              
FILENAME= '08D2IQFC_ATM.FITS[*,2,1]'  /
7229.60350799565  6.226063E-19
7230.97128105168  4.374718E-19
7232.33905410771  6.669204E-19
7233.70682716374  7.526845E-19
7235.07460021977  -5.556400E-20
7236.4423732758  3.948366E-19
7237.81014633183  1.915520E-19
7239.17791938786  6.443848E-19
7240.54569244389  -1.698838E-19
7241.91346549992  -1.380386E-19
7243.28123855595  1.795382E-19
7244.64901161198  8.310589E-19
7246.01678466801  7.205186E-19
7247.38455772404  7.899998E-19
7248.75233078007  -3.955210E-20
7250.1201038361  6.273628E-19
7251.48787689213  4.434098E-19
7252.85564994816  3.890004E-19
7254.22342300419  5.309298E-19
7255.59119606022  4.122454E-19
7256.95896911625  5.552847E-19
7258.32674217228  6.856670E-19
7259.69451522832  5.905384E-19
7261.06228828435  5.594652E-19
7262.43006134037  6.419245E-19
7263.7978343964  5.739586E-19
7265.16560745243  5.352855E-19
7266.53338050847  4.026775E-19
7267.9011535645  3.821606E-19
7269.26892662053  3.480353E-19
7270.63669967656  1.316125E-19
7272.00447273259  1.784528E-19
7273.37224578862  1.050629E-18
7274.74001884465  7.108921E-19
7276.10779190068  3.635309E-20
7277.47556495671  6.601341E-19
7278.84333801274  5.109240E-19
7280.21111106877  6.197690E-19
7281.5788841248  5.567145E-19
7282.94665718083  2.184113E-19
7284.31443023686  5.354591E-19
7285.68220329289  6.577744E-19
7287.04997634892  1.458100E-18
7288.41774940495  5.952067E-19
7289.78552246098  5.976273E-19
7291.15329551701  6.632044E-19
7292.52106857304  6.848381E-19
7293.88884162907  8.618758E-19
7295.2566146851  4.094798E-19
7296.62438774113  3.564675E-19
7297.99216079716  6.075126E-19
7299.35993385319  7.194796E-19
7300.72770690922  9.601114E-19
7302.09547996525  2.682654E-19
7303.46325302129  5.361711E-19
7304.83102607731  3.285218E-19
7306.19879913334  6.075155E-19
7307.56657218937  5.857504E-19
7308.9343452454  5.103314E-19
7310.30211830144  6.265985E-19
7311.66989135747  5.078865E-19
7313.0376644135  7.915938E-19
7314.40543746953  2.278669E-20
7315.77321052556  -1.742043E-19
7317.14098358159  3.078802E-19
7318.50875663762  1.222140E-18
7319.87652969365  7.014651E-19
7321.24430274968  6.565071E-19
7322.61207580571  7.952311E-19
7323.97984886174  8.815947E-19
7325.34762191777  5.273676E-19
7326.7153949738  9.591599E-19
7328.08316802983  8.206324E-19
7329.45094108586  6.279958E-19
7330.81871414189  5.399248E-19
7332.18648719792  6.184016E-19
7333.55426025395  7.352209E-19
7334.92203330998  9.489000E-19
7336.28980636601  6.818802E-19
7337.65757942204  7.634172E-19
7339.02535247807  1.688884E-18
7340.3931255341  4.610977E-20
7341.76089859013  9.210465E-19
7343.12867164616  2.888197E-19
7344.49644470219  4.475291E-19
7345.86421775822  3.962869E-19
7347.23199081425  5.378174E-19
7348.59976387028  5.438147E-19
7349.96753692631  5.721970E-19
7351.33530998234  3.195578E-19
7352.70308303837  7.575795E-19
7354.0708560944  6.319644E-19
7355.43862915044  8.517734E-19
7356.80640220646  6.358176E-19
7358.1741752625  -8.070010E-20
7359.54194831853  6.683875E-19
7360.90972137456  3.664447E-19
7362.27749443059  5.979186E-19
7363.64526748662  6.036820E-19
7365.01304054265  8.895187E-19
7366.38081359868  7.111769E-19
7367.74858665471  8.333390E-19
7369.11635971074  6.983118E-19
7370.48413276677  -1.800399E-20
7371.8519058228  5.676477E-19
7373.21967887883  6.186274E-19
7374.58745193486  4.892686E-19
7375.95522499089  6.384556E-19
7377.32299804692  6.133992E-19
7378.69077110295  5.179640E-19
7380.05854415898  8.186176E-19
7381.42631721501  4.580603E-19
7382.79409027104  7.645134E-19
7384.16186332707  7.872734E-19
7385.5296363831  4.049700E-19
7386.89740943913  3.182803E-19
7388.26518249516  3.318131E-19
7389.63295555119  4.115562E-19
7391.00072860722  5.163104E-19
7392.36850166325  6.932273E-19
7393.73627471928  4.707116E-19
7395.10404777531  7.084550E-19
7396.47182083134  8.087597E-19
7397.83959388737  6.975973E-19
7399.20736694341  5.934095E-19
7400.57513999944  5.368897E-19
7401.94291305547  7.702410E-19
7403.3106861115  4.848143E-19
7404.67845916753  6.748198E-19
7406.04623222356  4.997172E-19
7407.41400527959  5.977205E-19
7408.78177833562  8.883452E-19
7410.14955139165  9.104241E-19
7411.51732444768  5.626411E-19
7412.88509750371  3.752944E-19
7414.25287055974  6.662031E-19
7415.62064361577  3.841284E-19
7416.9884166718  4.838989E-19
7418.35618972783  8.137042E-19
7419.72396278386  8.062866E-19
7421.09173583989  5.297009E-19
7422.45950889592  1.168650E-19
7423.82728195195  6.401095E-19
7425.19505500798  4.750682E-19
7426.56282806401  4.568725E-19
7427.93060112004  8.480378E-19
7429.29837417607  6.749174E-19
7430.6661472321  4.191319E-19
7432.03392028813  4.328733E-19
7433.40169334416  2.784385E-19
7434.76946640019  7.532390E-19
7436.13723945622  4.423623E-19
7437.50501251225  3.821999E-19
7438.87278556828  3.042319E-19
7440.24055862431  4.635602E-19
7441.60833168034  5.609286E-19
7442.97610473637  4.478968E-19
7444.34387779241  7.003787E-19
7445.71165084844  6.847420E-19
7447.07942390447  4.208724E-19
7448.4471969605  5.451439E-19
7449.81497001653  3.238267E-19
7451.18274307256  3.787826E-19
7452.55051612859  1.221545E-19
7453.91828918462  3.323510E-19
7455.28606224065  2.263618E-19
7456.65383529668  5.737519E-19
7458.02160835271  5.513511E-19
7459.38938140874  3.330020E-19
7460.75715446477  3.700941E-19
7462.1249275208  2.598016E-19
7463.49270057683  3.643017E-19
7464.86047363286  5.277480E-19
7466.22824668889  7.752312E-19
7467.59601974492  -7.629838E-20
7468.96379280095  8.667591E-19
7470.33156585698  4.258377E-19
7471.69933891301  8.214285E-19
7473.06711196904  3.924020E-19
7474.43488502507  3.313448E-19
7475.8026580811  4.825806E-19
7477.17043113713  5.367215E-19
7478.53820419316  1.776666E-19
7479.90597724919  5.500515E-19
7481.27375030522  6.509874E-19
7482.64152336125  -1.424794E-19
7484.00929641729  6.595207E-19
7485.37706947331  4.386227E-19
7486.74484252935  4.683909E-19
7488.11261558538  7.858155E-19
7489.48038864141  5.141020E-19
7490.84816169744  5.529102E-19
7492.21593475347  7.225588E-19
7493.5837078095  1.704824E-19
7494.95148086553  6.377217E-19
7496.31925392156  4.389548E-19
7497.68702697759  3.763303E-19
7499.05480003362  7.312491E-19
7500.42257308965  6.568109E-19
7501.79034614568  4.097684E-19
7503.15811920171  6.684604E-19
7504.52589225774  3.292274E-19
7505.89366531377  3.926407E-19
7507.2614383698  7.929674E-19
7508.62921142583  6.136412E-19
7509.99698448186  5.441779E-19
7511.36475753789  3.815105E-19
7512.73253059392  5.027929E-19
7514.10030364995  7.592430E-19
7515.46807670598  7.587513E-19
7516.83584976201  5.116153E-19
7518.20362281804  6.734242E-19
7519.57139587407  6.771457E-19
7520.9391689301  7.980003E-19
7522.30694198613  4.867803E-19
7523.67471504216  5.064582E-19
7525.04248809819  4.712130E-19
7526.41026115422  8.142658E-19
7527.77803421025  3.278855E-19
7529.14580726629  5.229643E-19
7530.51358032231  4.070642E-19
7531.88135337834  3.581001E-19
7533.24912643438  3.175909E-19
7534.61689949041  6.249589E-19
7535.98467254644  4.377650E-19
7537.35244560247  -3.752912E-19
7538.7202186585  1.257956E-19
7540.08799171453  2.981834E-19
7541.45576477056  5.163654E-19
7542.82353782659  4.585821E-19
7544.19131088262  4.561527E-19
7545.55908393865  5.513012E-19
7546.92685699468  5.292274E-19
7548.29463005071  4.235648E-19
7549.66240310674  7.692432E-19
7551.03017616277  7.691512E-19
7552.3979492188  7.858919E-19
7553.76572227483  5.635332E-19
7555.13349533086  6.212480E-19
7556.50126838689  5.267332E-19
7557.86904144292  6.355444E-19
7559.23681449895  5.540450E-19
7560.60458755498  3.979312E-19
7561.97236061101  6.053765E-19
7563.34013366704  6.501365E-19
7564.70790672307  4.651853E-19
7566.0756797791  5.981531E-19
7567.44345283513  7.645345E-19
7568.81122589116  4.557525E-19
7570.17899894719  4.837835E-19
7571.54677200322  3.189238E-19
7572.91454505925  2.304903E-19
7574.28231811528  5.929523E-19
7575.65009117131  3.390508E-19
7577.01786422734  7.378050E-19
7578.38563728338  6.772266E-19
7579.75341033941  7.068186E-19
7581.12118339543  7.340548E-19
7582.48895645147  6.048859E-19
7583.8567295075  4.892464E-19
7585.22450256353  7.074717E-19
7586.59227561956  7.739510E-19
7587.96004867559  6.080597E-19
7589.32782173162  4.289594E-19
7590.69559478765  4.837162E-19
7592.06336784368  4.662098E-19
7593.43114089971  5.815216E-19
7594.79891395574  6.807842E-19
7596.16668701177  5.726064E-19
7597.5344600678  -5.367373E-20
7598.90223312383  7.036504E-19
7600.27000617986  8.939078E-19
7601.63777923589  1.871099E-19
7603.00555229192  1.079836E-18
7604.37332534795  9.528202E-19
7605.74109840398  1.721663E-19
7607.10887146001  7.249590E-19
7608.47664451604  7.662992E-19
7609.84441757207  4.327398E-19
7611.2121906281  2.086518E-19
7612.57996368413  6.650543E-19
7613.94773674016  4.748682E-19
7615.31550979619  4.725522E-19
7616.68328285222  5.404468E-19
7618.05105590825  4.036498E-19
7619.41882896428  4.166013E-19
7620.78660202031  3.835073E-19
7622.15437507634  5.330449E-19
7623.52214813238  6.412536E-19
7624.8899211884  3.222477E-19
7626.25769424443  8.496660E-19
7627.62546730047  5.120101E-19
7628.9932403565  3.936651E-19
7630.36101341253  5.517155E-19
7631.72878646856  4.011994E-19
7633.09655952459  5.047447E-20
7634.46433258062  7.768392E-19
7635.83210563665  8.275022E-19
7637.19987869268  8.456053E-19
7638.56765174871  6.582942E-19
7639.93542480474  3.314920E-19
7641.30319786077  4.191773E-19
7642.6709709168  6.074244E-19
7644.03874397283  9.571269E-19
7645.40651702886  9.227657E-19
7646.77429008489  5.924907E-19
7648.14206314092  4.589347E-19
7649.50983619695  5.562511E-19
7650.87760925298  5.168823E-19
7652.24538230901  7.044174E-19
7653.61315536504  5.432310E-19
7654.98092842107  7.814237E-22
7656.3487014771  5.356751E-19
7657.71647453313  6.077968E-19
7659.08424758916  8.179573E-19
7660.45202064519  7.994316E-19
7661.81979370122  4.903317E-19
7663.18756675725  2.900211E-19
7664.55533981328  5.118524E-19
7665.92311286931  5.051704E-19
7667.29088592534  4.512182E-19
7668.65865898138  5.704834E-19
7670.02643203741  6.112809E-19
7671.39420509344  4.732774E-19
7672.76197814947  6.221398E-19
7674.1297512055  5.810225E-19
7675.49752426153  6.316220E-19
7676.86529731756  5.641927E-19
7678.23307037359  5.716773E-19
7679.60084342962  7.469792E-19
7680.96861648565  7.609694E-19
7682.33638954168  8.345763E-19
7683.70416259771  6.389257E-19
7685.07193565374  4.636561E-19
7686.43970870977  7.076525E-19
7687.8074817658  6.902737E-19
7689.17525482183  7.695987E-19
7690.54302787786  1.709032E-19
7691.91080093389  1.671758E-19
7693.27857398992  3.773100E-19
7694.64634704595  5.711753E-19
7696.01412010198  2.111645E-19
7697.38189315801  3.355912E-19
7698.74966621404  4.923243E-19
7700.11743927007  2.946107E-19
7701.4852123261  5.671146E-19
7702.85298538213  4.648988E-19
7704.22075843816  3.742319E-19
7705.58853149419  6.484417E-19
7706.95630455022  4.264558E-19
7708.32407760625  1.300417E-18
7709.69185066228  6.266828E-19
7711.05962371831  -1.623056E-19
7712.42739677435  6.808164E-19
7713.79516983038  6.470088E-19
7715.16294288641  5.341964E-19
7716.53071594244  1.475514E-18
7717.89848899847  3.172319E-19
7719.2662620545  1.005264E-18
7720.63403511053  6.709420E-19
7722.00180816656  8.145577E-19
7723.36958122259  5.397481E-20
7724.73735427862  -3.103453E-19
7726.10512733465  4.688804E-19
7727.47290039068  5.341127E-19
7728.84067344671  5.849232E-19
7730.20844650274  4.536640E-19
7731.57621955877  7.027752E-19
7732.9439926148  7.253929E-19
7734.31176567083  3.378165E-19
7735.67953872686  5.493963E-19
7737.04731178289  6.239846E-19
7738.41508483892  6.301856E-19
7739.78285789495  6.514542E-19
7741.15063095098  6.510645E-19
7742.51840400701  5.418676E-19
7743.88617706304  9.032958E-19
7745.25395011907  4.822204E-19
7746.6217231751  6.282306E-19
7747.98949623113  6.815843E-19
7749.35726928716  6.131636E-19
7750.72504234319  8.180807E-19
7752.09281539922  4.891598E-19
7753.46058845525  3.627943E-19
7754.82836151128  7.853413E-19
7756.19613456731  2.183298E-19
7757.56390762335  8.933888E-19
7758.93168067937  8.008636E-19
7760.2994537354  5.440704E-19
7761.66722679144  5.602189E-19
7763.03499984747  5.561154E-19
7764.40277290349  5.603206E-19
7765.77054595953  6.281128E-19
7767.13831901556  3.171256E-19
7768.50609207159  5.234273E-19
7769.87386512762  6.048409E-19
7771.24163818365  7.551933E-19
7772.60941123968  7.364278E-19
7773.97718429571  6.866997E-19
7775.34495735174  4.059762E-19
7776.71273040777  2.527843E-19
7778.0805034638  6.719147E-19
7779.44827651983  4.644101E-19
7780.81604957586  7.081195E-19
7782.18382263189  5.417142E-19
7783.55159568792  2.189292E-19
7784.91936874395  7.431834E-19
7786.28714179998  8.583325E-19
7787.65491485601  6.176699E-19
7789.02268791204  7.735179E-19
7790.39046096807  4.459631E-19
7791.7582340241  2.303104E-19
7793.12600708013  7.711722E-19
7794.49378013616  1.088491E-18
7795.86155319219  2.726592E-19
7797.22932624822  4.799744E-19
7798.59709930425  7.681980E-19
7799.96487236028  5.869996E-19
7801.33264541631  6.683309E-19
7802.70041847234  5.512240E-19
7804.06819152838  4.868876E-19
7805.4359645844  6.295895E-19
7806.80373764043  8.093294E-19
7808.17151069647  5.238295E-19
7809.53928375249  5.325930E-19
7810.90705680853  1.023143E-19
7812.27482986456  6.414326E-19
7813.64260292059  6.610607E-19
7815.01037597662  7.218022E-19
7816.37814903265  7.203660E-19
7817.74592208868  9.446111E-19
7819.11369514471  1.229325E-18
7820.48146820074  7.535259E-19
7821.84924125677  6.054322E-19
7823.2170143128  4.565411E-19
7824.58478736883  7.021222E-19
7825.95256042486  5.823573E-19
7827.32033348089  6.878533E-19
7828.68810653692  7.145839E-19
7830.05587959295  4.490485E-19
7831.42365264898  5.361406E-19
7832.79142570501  5.928432E-19
7834.15919876104  5.141374E-19
7835.52697181707  4.269504E-19
7836.8947448731  3.641984E-19
7838.26251792913  7.510890E-19
7839.63029098516  8.239880E-19
7840.99806404119  6.503427E-19
7842.36583709722  5.243988E-19
7843.73361015325  3.768837E-19
7845.10138320928  4.245367E-19
7846.46915626531  1.377950E-20
7847.83692932134  8.596805E-20
7849.20470237737  9.311231E-19
7850.5724754334  1.125029E-18
7851.94024848943  -2.111202E-19
7853.30802154546  4.388688E-19
7854.6757946015  1.989830E-20
7856.04356765753  5.240743E-19
7857.41134071356  4.015401E-19
7858.77911376959  4.410485E-20
7860.14688682562  8.211949E-20
7861.51465988165  6.473839E-19
7862.88243293768  9.923335E-19
7864.25020599371  6.085170E-19
7865.61797904974  1.041045E-18
7866.98575210577  9.161442E-19
7868.3535251618  -7.460671E-20
7869.72129821783  3.423718E-19
7871.08907127386  9.051347E-19
7872.45684432989  -2.325396E-20
7873.82461738592  4.110744E-19
7875.19239044195  8.747652E-19
7876.56016349798  7.407172E-19
7877.92793655401  5.584335E-19
7879.29570961004  1.532368E-18
7880.66348266607  9.441314E-19
7882.0312557221  7.535268E-19
7883.39902877813  3.758696E-19
7884.76680183416  2.144542E-19
7886.13457489019  8.030656E-19
7887.50234794622  -2.404172E-19
7888.87012100225  6.314873E-19
7890.23789405828  1.136224E-19
7891.60566711431  4.980356E-19
7892.97344017034  2.477736E-19
7894.34121322637  3.566487E-19
7895.70898628241  5.510746E-19
7897.07675933844  2.733002E-19
7898.44453239446  3.379475E-19
7899.81230545049  3.648791E-19
7901.18007850653  4.701455E-19
7902.54785156256  3.109931E-19
7903.91562461859  6.871530E-19
7905.28339767462  3.335337E-19
7906.65117073065  4.886086E-19
7908.01894378668  4.008088E-19
7909.38671684271  1.036391E-18
7910.75448989874  1.390969E-19
7912.12226295477  2.311965E-19
7913.4900360108  9.252002E-19
7914.85780906683  3.287865E-19
7916.22558212286  7.539145E-19
7917.59335517889  1.230162E-20
7918.96112823492  1.157302E-18
7920.32890129095  1.164152E-18
7921.69667434698  5.667756E-19
7923.06444740301  3.367598E-20
7924.43222045904  4.907155E-19
7925.79999351507  6.763855E-19
7927.1677665711  4.622466E-19
7928.53553962713  4.887054E-19
7929.90331268316  -7.346210E-20
7931.27108573919  1.016321E-18
7932.63885879522  8.921704E-19
7934.00663185125  3.096654E-19
7935.37440490728  3.772522E-19
7936.74217796331  7.131427E-19
7938.10995101934  7.346203E-19
7939.47772407538  5.219449E-19
7940.8454971314  4.420657E-19
7942.21327018744  4.657370E-19
7943.58104324346  3.626727E-19
7944.9488162995  4.228244E-19
7946.31658935553  6.717547E-19
7947.68436241156  7.728846E-19
7949.05213546759  3.822029E-19
7950.41990852362  4.679896E-19
7951.78768157965  4.598824E-19
7953.15545463568  2.578497E-19
7954.52322769171  4.453448E-19
7955.89100074774  8.754494E-19
7957.25877380377  5.889498E-19
7958.6265468598  4.969833E-19
7959.99431991583  4.595689E-19
7961.36209297186  8.483814E-19
7962.72986602789  7.914039E-19
7964.09763908392  4.714249E-19
7965.46541213995  6.671845E-19
7966.83318519598  3.121566E-19
7968.20095825201  6.645544E-19
7969.56873130804  6.021887E-19
7970.93650436407  5.091451E-19
7972.3042774201  3.495574E-19
7973.67205047613  5.883602E-19
7975.03982353216  6.556134E-19
7976.40759658819  4.890557E-19
7977.77536964422  1.752631E-19
7979.14314270025  5.496325E-19
7980.51091575628  4.234539E-19
7981.87868881231  5.543484E-19
7983.24646186834  5.001213E-19
7984.61423492438  4.112895E-19
7985.9820079804  5.801880E-19
7987.34978103643  4.245806E-19
7988.71755409247  4.293208E-19
7990.0853271485  7.764846E-19
7991.45310020453  1.301940E-19
7992.82087326056  3.812875E-20
7994.18864631659  8.185294E-19
7995.55641937262  1.603621E-18
7996.92419242865  3.337410E-19
7998.29196548468  3.817168E-19
7999.65973854071  2.959963E-19
8001.02751159674  2.654463E-19
8002.39528465277  3.979080E-19
8003.7630577088  4.997680E-19
8005.13083076483  3.707446E-19
8006.49860382086  4.244625E-19
8007.86637687689  4.834756E-19
8009.23414993292  2.647177E-19
8010.60192298895  4.526240E-19
8011.96969604498  5.491529E-19
8013.33746910101  9.044307E-19
8014.70524215704  8.000722E-19
8016.07301521307  3.308453E-19
8017.4407882691  4.320101E-19
8018.80856132513  5.566585E-19
8020.17633438116  6.202125E-19
8021.54410743719  3.457756E-19
8022.91188049322  4.519999E-20
8024.27965354925  4.198324E-19
8025.64742660528  7.755269E-19
8027.01519966131  2.131765E-19
8028.38297271734  8.520870E-19
8029.75074577337  8.403374E-19
8031.11851882941  6.222423E-19
8032.48629188543  4.671885E-19
8033.85406494146  6.739667E-19
8035.22183799749  8.861995E-19
8036.58961105353  1.898724E-19
8037.95738410956  4.576475E-19
8039.32515716559  4.674030E-19
8040.69293022162  6.476993E-19
8042.06070327765  8.392564E-19
8043.42847633368  6.724774E-19
8044.79624938971  4.490971E-19
8046.16402244574  3.059407E-19
8047.53179550177  3.985099E-19
8048.8995685578  3.778970E-19
8050.26734161383  4.414553E-19
8051.63511466986  5.798432E-19
8053.00288772589  5.832845E-19
8054.37066078192  2.311462E-19
8055.73843383795  2.139755E-19
8057.10620689398  5.950755E-19
8058.47397995001  5.035726E-19
8059.84175300604  7.124646E-19
8061.20952606207  5.097334E-19
8062.5772991181  5.639635E-19
8063.94507217413  1.360157E-19
8065.31284523016  5.761871E-19
8066.68061828619  3.032634E-19
8068.04839134222  4.382738E-19
8069.41616439825  6.605332E-19
8070.78393745428  3.142527E-19
8072.15171051031  3.233381E-20
8073.51948356634  -1.930590E-20
8074.88725662237  5.315686E-19
8076.2550296784  6.963814E-19
8077.62280273443  7.610756E-19
8078.99057579047  5.858180E-19
8080.3583488465  5.917426E-19
8081.72612190253  6.595368E-19
8083.09389495856  1.904716E-19
8084.46166801459  3.500227E-19
8085.82944107062  1.568902E-19
8087.19721412665  2.527739E-19
8088.56498718268  5.304670E-19
8089.93276023871  7.325219E-19
8091.30053329474  5.178502E-19
8092.66830635077  6.536792E-19
8094.0360794068  4.867913E-19
8095.40385246283  6.947009E-19
8096.77162551886  5.455331E-19
8098.13939857489  4.004329E-19
8099.50717163092  6.545819E-19
8100.87494468695  4.996204E-19
8102.24271774298  5.027108E-19
8103.61049079901  4.537780E-19
8104.97826385504  2.491568E-19
8106.34603691107  3.823742E-19
8107.7138099671  3.949340E-19
8109.08158302313  4.403725E-19
8110.44935607916  4.186802E-19
8111.81712913519  2.852090E-19
8113.18490219122  5.688226E-19
8114.55267524725  5.894295E-19
8115.92044830328  4.489385E-19
8117.28822135931  3.110841E-19
8118.65599441534  6.548357E-19
8120.02376747137  7.187373E-19
8121.3915405274  6.215563E-19
8122.75931358343  4.289733E-19
8124.12708663947  2.478864E-19
8125.4948596955  6.825127E-19
8126.86263275153  5.518192E-19
8128.23040580756  6.480420E-19
8129.59817886359  3.972418E-19
8130.96595191962  4.444713E-19
8132.33372497565  2.990781E-19
8133.70149803168  5.515460E-19
8135.06927108771  7.246550E-19
8136.43704414374  6.106487E-19
8137.80481719977  3.007981E-19
8139.1725902558  3.459646E-19
8140.54036331183  3.610542E-19
8141.90813636786  6.910476E-19
8143.27590942389  4.991603E-19
8144.64368247992  -1.971259E-19
8146.01145553595  5.987019E-19
8147.37922859198  6.303107E-19
8148.74700164801  5.336307E-20
8150.11477470404  5.849122E-19
8151.48254776007  4.498424E-19
8152.8503208161  5.500536E-19
8154.21809387213  3.411412E-20
8155.58586692816  -2.298958E-19
8156.95363998419  6.902543E-19
8158.32141304022  5.909938E-19
8159.68918609625  -2.478928E-20
8161.05695915228  5.134547E-19
8162.42473220831  7.450748E-19
8163.79250526434  8.689882E-19
8165.16027832038  4.041688E-19
8166.52805137641  -2.823194E-20
8167.89582443244  4.637124E-19
8169.26359748847  5.815998E-19
8170.6313705445  6.189826E-19
8171.99914360053  9.266006E-19
8173.36691665656  1.482354E-19
8174.73468971259  4.408207E-19
8176.10246276862  4.520157E-19
8177.47023582465  9.515703E-20
8178.83800888068  3.761961E-19
8180.20578193671  5.915396E-19
8181.57355499274  3.165501E-19
8182.94132804877  3.066017E-19
8184.3091011048  4.480884E-19
8185.67687416083  9.180284E-19
8187.04464721686  6.978869E-19
8188.41242027289  -9.269268E-20
8189.78019332892  3.339607E-20
8191.14796638495  8.852978E-19
8192.51573944098  7.890199E-19
8193.88351249701  4.365252E-19
8195.25128555304  1.439271E-19
8196.61905860907  5.484905E-19
8197.9868316651  1.013423E-19
8199.35460472113  3.684235E-19
8200.72237777716  6.648529E-19
8202.09015083319  4.340689E-19
8203.45792388922  4.364157E-19
8204.82569694525  1.591772E-19
8206.19347000128  7.566973E-19
8207.56124305731  5.009924E-19
8208.92901611334  4.589985E-19
8210.29678916937  1.269110E-19
8211.6645622254  7.184638E-19
8213.03233528144  -2.526666E-20
8214.40010833747  5.857169E-19
8215.7678813935  6.484519E-19
8217.13565444952  4.294992E-19
8218.50342750555  4.254449E-19
8219.87120056159  4.436598E-19
8221.23897361762  7.684195E-19
8222.60674667364  4.498447E-19
8223.97451972968  3.693786E-19
8225.34229278571  4.818528E-19
8226.71006584174  7.471051E-19
8228.07783889777  6.229328E-19
8229.4456119538  5.884412E-19
8230.81338500983  1.575840E-19
8232.18115806586  2.328174E-19
8233.54893112189  1.497234E-19
8234.91670417792  3.670533E-19
8236.28447723395  6.060988E-19
8237.65225028998  5.280534E-20
8239.02002334601  6.311640E-19
8240.38779640204  7.286006E-19
8241.75556945807  4.187697E-19
8243.1233425141  3.518267E-19
8244.49111557013  6.076928E-19
8245.85888862616  4.380163E-19
8247.22666168219  5.014290E-19
8248.59443473822  4.080913E-19
8249.96220779425  4.686432E-19
8251.32998085028  2.131610E-19
8252.69775390631  4.245500E-19
8254.06552696234  5.439274E-19
8255.43330001837  6.539217E-19
8256.8010730744  5.246844E-19
8258.16884613043  8.033827E-19
8259.53661918647  7.255428E-19
8260.90439224249  4.088727E-19
8262.27216529852  5.890197E-19
8263.63993835456  5.112570E-19
8265.00771141059  -1.240345E-19
8266.37548446662  4.320128E-19
8267.74325752265  7.060308E-19
8269.11103057868  2.494505E-19
8270.47880363471  2.609550E-20
8271.84657669074  8.457003E-19
8273.21434974677  6.240404E-19
8274.5821228028  1.989039E-19
8275.94989585883  -1.859318E-19
8277.31766891486  5.760095E-21
8278.68544197089  9.967920E-19
8280.05321502692  -1.035366E-19
8281.42098808295  1.442532E-18
8282.78876113898  3.661045E-19
8284.15653419501  -7.123995E-20
8285.52430725104  1.666439E-19
8286.89208030707  1.388564E-19
8288.2598533631  9.167595E-19
8289.62762641913  4.133005E-20
8290.99539947516  2.815855E-19
8292.36317253119  3.316244E-19
8293.73094558722  3.849415E-19
8295.09871864325  1.066009E-18
8296.46649169928  -1.204023E-19
8297.83426475531  3.273682E-19
8299.20203781134  -2.507824E-19
8300.56981086737  4.297032E-19
8301.9375839234  -4.082964E-20
8303.30535697943  3.003572E-19
8304.67313003546  3.757315E-19
8306.04090309149  6.652851E-19
8307.40867614752  9.133371E-19
8308.77644920355  -3.194926E-19
8310.14422225958  8.108899E-19
8311.51199531562  -1.928796E-19
8312.87976837165  5.847965E-19
8314.24754142768  2.413658E-19
8315.61531448371  3.845779E-19
8316.98308753974  3.911066E-19
8318.35086059577  3.638787E-19
8319.7186336518  1.177124E-19
8321.08640670783  4.091826E-19
8322.45417976386  3.388446E-19
8323.82195281989  6.155423E-19
8325.18972587592  5.479026E-19
8326.55749893195  4.283745E-19
8327.92527198798  6.316354E-20
8329.29304504401  -1.073643E-19
8330.66081810004  6.993666E-19
8332.02859115607  4.122465E-19
8333.3963642121  3.891076E-19
8334.76413726813  4.934701E-19
8336.13191032416  5.125443E-19
8337.49968338019  3.886896E-19
8338.86745643622  2.242962E-19
8340.23522949225  3.317816E-19
8341.60300254828  -3.545242E-20
8342.97077560431  8.513029E-19
8344.33854866034  9.653633E-19
8345.70632171637  -1.239959E-20
8347.0740947724  1.409351E-19
8348.44186782844  2.987256E-19
8349.80964088446  1.715359E-19
8351.17741394049  4.111131E-19
8352.54518699653  1.015081E-18
8353.91296005256  5.375380E-19
8355.28073310859  5.676247E-19
8356.64850616462  6.508614E-19
8358.01627922065  7.733050E-19
8359.38405227668  5.458283E-19
8360.75182533271  6.701933E-19
8362.11959838874  -1.026005E-19
8363.48737144477  6.556004E-19
8364.8551445008  2.584461E-19
8366.22291755683  4.909585E-19
8367.59069061286  4.660479E-19
8368.95846366889  3.906425E-19
8370.32623672492  7.517522E-19
8371.69400978095  1.097839E-18
8373.06178283698  8.471995E-19
8374.42955589301  5.678790E-19
8375.79732894904  4.738720E-19
8377.16510200507  5.850337E-19
8378.5328750611  6.146858E-19
8379.90064811713  9.209354E-20
8381.26842117316  -2.114290E-20
8382.63619422919  1.399234E-19
8384.00396728522  6.176510E-19
8385.37174034125  3.014360E-19
8386.73951339728  -3.434725E-20
8388.10728645331  3.212220E-19
8389.47505950934  1.119610E-19
8390.84283256537  -8.600101E-20
8392.2106056214  2.445844E-19
8393.57837867743  7.216423E-19
8394.94615173346  4.213372E-19
8396.31392478949  9.593078E-19
