BITPIX  =                    8  /  8-bit ASCII characters                       
NAXIS   =                    1  /  Number of Image Dimensions                   
NAXIS1  =                 3148  /  Length of axis                               
ORIGIN  = 'NOAO-IRAF: WTEXTIMAGE'  /
IRAF-MAX=                   0.  /  Max image pixel (out of date)                
IRAF-MIN=                   0.  /  Min image pixel (out of date)                
IRAF-B/P=                   32  /  Image bits per pixel                         
IRAFTYPE= 'REAL FLOATING     '  /  Image datatype                              
OBJECT  = '07D3HU            '  /                                              
FILENAME= '07D3HUFC_ATM.FITS[*,3,1]'  /
7237.71454346182  3.503897E-18
7239.08200693132  3.324400E-18
7240.44947040082  7.401249E-19
7241.81693387033  2.604867E-18
7243.18439733984  3.009063E-18
7244.55186080934  3.848914E-18
7245.91932427885  3.600974E-18
7247.28678774835  2.385393E-18
7248.65425121786  3.047418E-18
7250.02171468736  1.277182E-18
7251.38917815687  2.105662E-18
7252.75664162637  2.778787E-18
7254.12410509588  3.030485E-18
7255.49156856538  3.432091E-18
7256.85903203489  2.966041E-18
7258.22649550439  2.658438E-18
7259.5939589739  2.500492E-18
7260.9614224434  3.373031E-18
7262.32888591291  2.287796E-18
7263.69634938241  3.359725E-18
7265.06381285192  2.760535E-18
7266.43127632143  3.193418E-18
7267.79873979093  2.934511E-18
7269.16620326044  5.102536E-18
7270.53366672994  3.373553E-18
7271.90113019945  2.669237E-18
7273.26859366895  3.215549E-18
7274.63605713846  3.078737E-18
7276.00352060796  3.044968E-18
7277.37098407747  1.890203E-18
7278.73844754697  3.259531E-18
7280.10591101648  2.154034E-18
7281.47337448598  3.110427E-18
7282.84083795549  2.269298E-18
7284.20830142499  2.883758E-18
7285.5757648945  3.064258E-18
7286.94322836401  2.690021E-18
7288.31069183351  3.405679E-18
7289.67815530302  3.222943E-18
7291.04561877252  2.125169E-18
7292.41308224203  2.568747E-18
7293.78054571153  2.552970E-18
7295.14800918104  2.418176E-18
7296.51547265054  2.180918E-18
7297.88293612005  3.086668E-18
7299.25039958955  3.188475E-18
7300.61786305906  2.978518E-18
7301.98532652856  2.607865E-18
7303.35278999807  3.108810E-18
7304.72025346757  2.916084E-18
7306.08771693708  3.639189E-18
7307.45518040659  3.694328E-18
7308.82264387609  2.635906E-18
7310.1901073456  1.583103E-18
7311.5575708151  6.147295E-19
7312.92503428461  1.640429E-18
7314.29249775411  2.877931E-18
7315.65996122362  3.419625E-18
7317.02742469312  2.609420E-18
7318.39488816263  3.062696E-18
7319.76235163213  2.351104E-18
7321.12981510164  3.217147E-18
7322.49727857114  3.801556E-18
7323.86474204065  2.836178E-18
7325.23220551015  2.435856E-18
7326.59966897966  2.191325E-18
7327.96713244916  3.132576E-18
7329.33459591867  2.425760E-18
7330.70205938818  3.276048E-18
7332.06952285768  2.030204E-18
7333.43698632719  1.175843E-18
7334.80444979669  1.214041E-18
7336.1719132662  3.282118E-18
7337.5393767357  3.076939E-18
7338.90684020521  2.212797E-18
7340.27430367471  2.507489E-18
7341.64176714422  3.215772E-18
7343.00923061372  2.513708E-18
7344.37669408323  2.286933E-18
7345.74415755273  2.267828E-18
7347.11162102224  2.762530E-18
7348.47908449174  2.599538E-18
7349.84654796125  1.961587E-18
7351.21401143075  2.649936E-18
7352.58147490026  2.066535E-18
7353.94893836977  2.214321E-18
7355.31640183927  2.834100E-18
7356.68386530878  2.342697E-18
7358.05132877828  2.053118E-18
7359.41879224779  1.963431E-18
7360.78625571729  2.238687E-18
7362.1537191868  9.610212E-19
7363.5211826563  -1.901158E-19
7364.88864612581  2.291093E-18
7366.25610959531  2.782638E-18
7367.62357306482  1.621117E-18
7368.99103653432  1.742769E-18
7370.35850000383  2.051979E-18
7371.72596347333  1.916897E-18
7373.09342694284  1.995580E-18
7374.46089041235  2.454037E-18
7375.82835388185  2.748659E-18
7377.19581735136  3.078935E-18
7378.56328082086  2.449851E-18
7379.93074429037  2.310353E-18
7381.29820775987  2.461883E-18
7382.66567122938  1.891978E-18
7384.03313469888  1.277824E-18
7385.40059816839  2.754668E-18
7386.76806163789  2.398534E-18
7388.1355251074  2.709607E-18
7389.5029885769  2.432904E-18
7390.87045204641  2.245757E-18
7392.23791551591  2.492920E-18
7393.60537898542  2.710170E-18
7394.97284245492  2.125527E-18
7396.34030592443  2.304695E-18
7397.70776939394  2.692813E-18
7399.07523286344  1.535568E-18
7400.44269633295  1.473715E-18
7401.81015980245  1.699718E-18
7403.17762327196  1.884428E-18
7404.54508674146  2.014004E-18
7405.91255021097  1.567361E-18
7407.28001368047  1.854303E-18
7408.64747714998  1.944804E-18
7410.01494061948  2.259311E-18
7411.38240408899  2.975303E-18
7412.74986755849  2.469437E-18
7414.117331028  2.198755E-18
7415.4847944975  2.210435E-18
7416.85225796701  2.382272E-18
7418.21972143651  2.406326E-18
7419.58718490602  1.888140E-18
7420.95464837553  2.386079E-18
7422.32211184503  1.625291E-18
7423.68957531454  1.929373E-18
7425.05703878404  2.083729E-18
7426.42450225355  2.455643E-18
7427.79196572305  2.771592E-18
7429.15942919256  1.814427E-18
7430.52689266206  1.557518E-18
7431.89435613157  2.889752E-18
7433.26181960107  1.953388E-18
7434.62928307058  2.032319E-18
7435.99674654008  2.368301E-18
7437.36421000959  2.645342E-18
7438.73167347909  2.417670E-18
7440.0991369486  2.038946E-18
7441.46660041811  2.285271E-18
7442.83406388761  2.543912E-18
7444.20152735712  2.261735E-18
7445.56899082662  2.440628E-18
7446.93645429613  2.198673E-18
7448.30391776563  2.532447E-18
7449.67138123514  2.140567E-18
7451.03884470464  2.629246E-18
7452.40630817415  2.436059E-18
7453.77377164365  2.913073E-18
7455.14123511316  2.231545E-18
7456.50869858267  2.665647E-18
7457.87616205217  2.018000E-18
7459.24362552167  1.840073E-18
7460.61108899118  1.727196E-18
7461.97855246068  1.279518E-18
7463.34601593019  1.699758E-18
7464.7134793997  2.513297E-18
7466.0809428692  2.244342E-18
7467.44840633871  2.407191E-18
7468.81586980821  1.628140E-18
7470.18333327772  2.133234E-18
7471.55079674722  1.796585E-18
7472.91826021673  2.234494E-18
7474.28572368623  3.177305E-18
7475.65318715574  2.862396E-18
7477.02065062524  2.898042E-18
7478.38811409475  2.802284E-18
7479.75557756425  1.506317E-18
7481.12304103376  2.219938E-18
7482.49050450326  2.168779E-18
7483.85796797277  2.177579E-18
7485.22543144228  1.813683E-18
7486.59289491178  1.661806E-18
7487.96035838129  2.314547E-18
7489.32782185079  1.830547E-18
7490.6952853203  1.702341E-18
7492.0627487898  2.758875E-18
7493.43021225931  2.741456E-18
7494.79767572881  2.223096E-18
7496.16513919832  2.515715E-18
7497.53260266782  2.445241E-18
7498.90006613733  2.260488E-18
7500.26752960683  1.962031E-18
7501.63499307634  1.973074E-18
7503.00245654584  2.325798E-18
7504.36992001535  1.974959E-18
7505.73738348485  1.682845E-18
7507.10484695436  1.283832E-18
7508.47231042386  2.312299E-18
7509.83977389337  2.618557E-18
7511.20723736288  1.867602E-18
7512.57470083238  1.762444E-18
7513.94216430189  2.561486E-18
7515.30962777139  1.787386E-18
7516.6770912409  2.135814E-18
7518.0445547104  1.931662E-18
7519.41201817991  1.709333E-18
7520.77948164941  1.874399E-18
7522.14694511892  1.588504E-18
7523.51440858842  1.709254E-18
7524.88187205793  2.073735E-18
7526.24933552743  1.571065E-18
7527.61679899694  1.943142E-18
7528.98426246644  2.142579E-18
7530.35172593595  2.516084E-18
7531.71918940546  2.211754E-18
7533.08665287496  1.326296E-18
7534.45411634447  1.953358E-18
7535.82157981397  2.624357E-18
7537.18904328348  1.976753E-18
7538.55650675298  2.135425E-18
7539.92397022249  2.202181E-18
7541.29143369199  1.682703E-18
7542.6588971615  1.670084E-18
7544.026360631  1.769713E-18
7545.39382410051  2.314630E-18
7546.76128757001  2.458928E-18
7548.12875103952  2.434500E-18
7549.49621450902  1.038346E-18
7550.86367797853  1.120387E-18
7552.23114144803  2.037213E-18
7553.59860491754  1.493597E-18
7554.96606838704  2.034848E-18
7556.33353185655  1.752260E-18
7557.70099532606  2.198236E-18
7559.06845879556  2.254456E-18
7560.43592226507  2.746320E-18
7561.80338573457  2.071442E-18
7563.17084920408  1.612827E-18
7564.53831267358  2.466176E-18
7565.90577614309  1.993019E-18
7567.27323961259  2.637696E-18
7568.6407030821  2.690376E-18
7570.0081665516  2.681190E-18
7571.37563002111  2.242084E-18
7572.74309349061  1.975254E-18
7574.11055696012  1.804193E-18
7575.47802042962  2.575781E-18
7576.84548389913  2.208069E-18
7578.21294736864  1.608278E-18
7579.58041083814  2.624191E-18
7580.94787430765  1.768082E-18
7582.31533777715  1.982683E-18
7583.68280124666  2.337476E-18
7585.05026471616  1.305652E-18
7586.41772818567  8.872995E-19
7587.78519165517  2.404225E-18
7589.15265512468  1.662431E-18
7590.52011859418  1.493280E-18
7591.88758206369  9.852872E-19
7593.25504553319  1.702241E-18
7594.6225090027  1.118347E-18
7595.9899724722  3.058819E-18
7597.35743594171  1.072298E-18
7598.72489941121  1.803993E-19
7600.09236288072  2.985379E-18
7601.45982635023  2.264003E-18
7602.82728981973  4.540004E-18
7604.19475328924  1.885539E-18
7605.56221675874  3.376143E-18
7606.92968022825  2.246214E-18
7608.29714369775  2.670076E-18
7609.66460716726  3.557350E-18
7611.03207063676  9.018907E-19
7612.39953410627  1.551785E-18
7613.76699757577  1.611542E-18
7615.13446104528  1.348991E-18
7616.50192451478  1.996343E-18
7617.86938798429  1.838095E-18
7619.23685145379  1.551171E-18
7620.6043149233  -9.444729E-20
7621.97177839281  8.167329E-19
7623.33924186231  1.452117E-18
7624.70670533182  2.137028E-18
7626.07416880132  1.165791E-18
7627.44163227083  1.183959E-18
7628.80909574033  1.198161E-18
7630.17655920984  7.728903E-19
7631.54402267934  1.762152E-18
7632.91148614885  1.359909E-18
7634.27894961835  1.958768E-18
7635.64641308786  2.038859E-18
7637.01387655736  1.752806E-18
7638.38134002687  2.144102E-18
7639.74880349637  1.858419E-18
7641.11626696588  2.874097E-18
7642.48373043538  1.874556E-18
7643.85119390489  7.923300E-19
7645.2186573744  2.369891E-18
7646.5861208439  2.044642E-18
7647.95358431341  1.668130E-18
7649.32104778291  6.038885E-19
7650.68851125242  1.249076E-18
7652.05597472192  1.502727E-18
7653.42343819143  1.115028E-18
7654.79090166093  2.454193E-18
7656.15836513044  2.607482E-18
7657.52582859994  1.853971E-18
7658.89329206945  1.318854E-18
7660.26075553896  1.739730E-18
7661.62821900846  1.470637E-18
7662.99568247796  1.163786E-18
7664.36314594747  1.507097E-18
7665.73060941697  1.809366E-18
7667.09807288648  2.287570E-18
7668.46553635599  2.087646E-18
7669.83299982549  1.867752E-18
7671.200463295  1.120389E-18
7672.5679267645  7.425783E-19
7673.93539023401  1.505513E-18
7675.30285370351  2.180191E-18
7676.67031717302  1.323825E-18
7678.03778064252  1.536683E-18
7679.40524411203  8.405931E-19
7680.77270758153  1.548344E-18
7682.14017105104  1.349070E-18
7683.50763452054  1.241156E-18
7684.87509799005  1.208358E-18
7686.24256145955  1.109374E-18
7687.61002492906  1.150497E-18
7688.97748839857  1.653311E-18
7690.34495186807  1.695674E-18
7691.71241533758  7.147705E-19
7693.07987880708  1.196137E-18
7694.44734227659  1.613312E-18
7695.81480574609  9.857562E-19
7697.1822692156  1.052205E-18
7698.5497326851  1.268438E-18
7699.91719615461  1.018088E-18
7701.28465962411  1.763141E-18
7702.65212309362  1.932621E-18
7704.01958656312  2.324314E-18
7705.38705003263  7.234271E-19
7706.75451350213  1.175263E-18
7708.12197697164  6.996146E-19
7709.48944044114  2.096116E-19
7710.85690391065  7.240691E-19
7712.22436738016  3.650245E-19
7713.59183084966  1.911416E-18
7714.95929431917  1.983663E-18
7716.32675778867  1.316324E-18
7717.69422125818  1.645582E-18
7719.06168472768  1.614175E-18
7720.42914819719  8.385752E-19
7721.79661166669  1.268270E-18
7723.1640751362  1.792433E-18
7724.5315386057  2.234522E-18
7725.89900207521  1.598052E-18
7727.26646554471  1.518442E-18
7728.63392901422  1.797235E-18
7730.00139248372  1.460094E-18
7731.36885595323  1.426340E-18
7732.73631942273  1.442029E-18
7734.10378289224  1.988425E-18
7735.47124636175  1.483448E-18
7736.83870983125  8.400385E-19
7738.20617330076  1.617666E-18
7739.57363677026  2.605188E-18
7740.94110023977  5.111945E-18
7742.30856370927  2.070995E-18
7743.67602717878  2.204855E-18
7745.04349064828  1.929926E-18
7746.41095411779  1.690203E-18
7747.77841758729  -8.424535E-20
7749.1458810568  1.166274E-18
7750.5133445263  1.395187E-18
7751.88080799581  1.125765E-18
7753.24827146531  1.270186E-18
7754.61573493482  1.822387E-18
7755.98319840432  1.967934E-18
7757.35066187383  1.430607E-18
7758.71812534333  1.687867E-18
7760.08558881284  1.254508E-18
7761.45305228235  1.872879E-18
7762.82051575185  2.099864E-18
7764.18797922136  1.757270E-18
7765.55544269086  2.147031E-18
7766.92290616037  2.382286E-18
7768.29036962987  1.862148E-18
7769.65783309938  2.027421E-18
7771.02529656888  1.834323E-18
7772.39276003839  1.520450E-18
7773.76022350789  1.424434E-18
7775.1276869774  2.587013E-18
7776.4951504469  2.076495E-18
7777.86261391641  1.551429E-18
7779.23007738591  1.326916E-18
7780.59754085542  1.662922E-18
7781.96500432493  1.271847E-18
7783.33246779443  1.945755E-18
7784.69993126394  3.611556E-18
7786.06739473344  2.557954E-18
7787.43485820295  2.216643E-18
7788.80232167245  2.027583E-18
7790.16978514196  3.552890E-18
7791.53724861146  1.930093E-18
7792.90471208097  1.362583E-18
7794.27217555047  8.573735E-19
7795.63963901998  1.302089E-18
7797.00710248948  1.666430E-18
7798.37456595899  1.318192E-18
7799.74202942849  1.652824E-18
7801.109492898  2.472757E-18
7802.47695636751  1.541368E-18
7803.84441983701  2.331314E-18
7805.21188330652  1.670414E-18
7806.57934677602  2.294127E-18
7807.94681024553  1.285715E-18
7809.31427371503  1.494613E-18
7810.68173718454  3.068585E-18
7812.04920065404  1.529692E-18
7813.41666412355  6.200158E-19
7814.78412759305  -1.374632E-18
7816.15159106256  4.443431E-19
7817.51905453206  2.257792E-18
7818.88651800157  1.034745E-18
7820.25398147107  1.884489E-18
7821.62144494058  1.848331E-18
7822.98890841008  1.902519E-18
7824.35637187959  1.122834E-18
7825.72383534909  8.723936E-19
7827.0912988186  1.282765E-18
7828.45876228811  1.402285E-18
7829.82622575761  1.221203E-18
7831.19368922712  2.305368E-18
7832.56115269662  1.629538E-18
7833.92861616612  1.513078E-18
7835.29607963563  1.927596E-18
7836.66354310514  3.256820E-18
7838.03100657464  1.350776E-18
7839.39847004415  1.305182E-18
7840.76593351365  1.009655E-18
7842.13339698316  1.438897E-18
7843.50086045266  -4.029799E-19
7844.86832392217  1.231218E-18
7846.23578739167  8.158858E-19
7847.60325086118  2.065915E-18
7848.97071433069  2.197546E-18
7850.33817780019  1.025082E-18
7851.70564126969  1.002566E-18
7853.0731047392  3.923892E-18
7854.44056820871  2.267844E-18
7855.80803167821  1.752584E-18
7857.17549514772  1.697705E-18
7858.54295861722  1.304449E-18
7859.91042208673  2.437113E-19
7861.27788555623  4.546458E-19
7862.64534902574  1.777370E-18
7864.01281249524  2.334587E-18
7865.38027596475  2.156018E-18
7866.74773943425  1.922410E-18
7868.11520290376  1.234461E-18
7869.48266637326  1.302900E-18
7870.85012984277  -3.015430E-19
7872.21759331227  3.143139E-19
7873.58505678178  2.723877E-18
7874.95252025128  1.674624E-18
7876.31998372079  5.761811E-19
7877.6874471903  1.184682E-18
7879.0549106598  1.463614E-18
7880.42237412931  8.788493E-19
7881.78983759881  1.382869E-18
7883.15730106832  5.523329E-19
7884.52476453782  -3.205926E-19
7885.89222800733  1.314557E-18
7887.25969147683  1.726525E-18
7888.62715494634  7.800785E-19
7889.99461841584  1.792381E-18
7891.36208188535  1.419219E-18
7892.72954535485  1.220946E-18
7894.09700882436  1.479750E-18
7895.46447229386  2.377231E-18
7896.83193576337  1.496523E-18
7898.19939923288  1.838852E-18
7899.56686270238  2.211992E-18
7900.93432617189  9.984339E-19
7902.30178964139  1.019297E-18
7903.6692531109  9.311103E-19
7905.0367165804  3.418444E-19
7906.40418004991  9.126214E-19
7907.77164351941  2.406543E-18
7909.13910698892  1.605362E-18
7910.50657045842  5.314322E-18
7911.87403392793  7.169362E-19
7913.24149739743  2.255958E-18
7914.60896086694  1.147251E-18
7915.97642433644  9.163575E-19
7917.34388780595  1.326157E-18
7918.71135127546  1.091391E-18
7920.07881474496  2.564052E-18
7921.44627821447  8.662431E-19
7922.81374168397  1.302288E-18
7924.18120515348  1.240396E-18
7925.54866862298  1.184016E-18
7926.91613209249  2.054482E-18
7928.28359556199  2.970998E-18
7929.6510590315  1.030299E-18
7931.018522501  1.666918E-18
7932.38598597051  1.394036E-18
7933.75344944001  1.108925E-18
7935.12091290952  2.162287E-18
7936.48837637902  1.640775E-18
7937.85583984853  1.736792E-18
7939.22330331804  1.079327E-18
7940.59076678754  1.694084E-18
7941.95823025705  9.495403E-19
7943.32569372655  2.544096E-18
7944.69315719606  2.376849E-18
7946.06062066556  1.298686E-18
7947.42808413507  1.836261E-18
7948.79554760457  1.562785E-18
7950.16301107408  1.532788E-18
7951.53047454358  1.687133E-18
7952.89793801309  1.332123E-18
7954.26540148259  1.663456E-18
7955.6328649521  1.208678E-18
7957.0003284216  1.881450E-18
7958.36779189111  1.535850E-18
7959.73525536061  2.181387E-18
7961.10271883012  1.463882E-18
7962.47018229962  1.123227E-18
7963.83764576913  1.870624E-18
7965.20510923864  1.849233E-18
7966.57257270814  1.750620E-18
7967.94003617765  1.566906E-18
7969.30749964715  1.799472E-18
7970.67496311666  1.376609E-18
7972.04242658616  1.802314E-18
7973.40989005567  2.031861E-18
7974.77735352517  3.962959E-19
7976.14481699468  -1.563486E-18
7977.51228046418  1.166133E-18
7978.87974393369  2.015447E-18
7980.24720740319  1.516536E-18
7981.6146708727  1.600847E-18
7982.9821343422  1.525716E-18
7984.34959781171  1.228455E-18
7985.71706128122  3.127003E-18
7987.08452475072  1.756806E-18
7988.45198822023  7.474621E-19
7989.81945168973  1.892010E-18
7991.18691515924  8.731791E-19
7992.55437862874  2.345562E-18
7993.92184209825  1.698708E-18
7995.28930556775  1.857792E-18
7996.65676903726  2.135349E-18
7998.02423250676  1.725284E-18
7999.39169597627  1.736886E-18
8000.75915944577  1.906620E-18
8002.12662291528  2.408512E-18
8003.49408638478  2.516078E-18
8004.86154985429  2.014832E-18
8006.2290133238  2.335521E-18
8007.5964767933  2.266074E-18
8008.96394026281  1.200961E-18
8010.33140373231  2.415190E-18
8011.69886720182  1.780964E-18
8013.06633067132  2.099043E-18
8014.43379414083  1.916854E-18
8015.80125761033  2.712579E-18
8017.16872107984  1.758968E-18
8018.53618454934  2.114962E-18
8019.90364801885  2.579439E-18
8021.27111148835  1.443405E-18
8022.63857495786  1.945673E-18
8024.00603842736  2.528426E-18
8025.37350189687  1.754748E-18
8026.74096536638  1.687653E-18
8028.10842883588  1.928734E-18
8029.47589230539  1.994308E-18
8030.84335577489  1.584398E-18
8032.21081924439  1.814002E-18
8033.5782827139  1.771400E-18
8034.94574618341  2.108624E-18
8036.31320965291  1.650502E-18
8037.68067312241  2.049850E-18
8039.04813659192  1.968992E-18
8040.41560006143  2.206389E-18
8041.78306353093  2.045928E-18
8043.15052700044  2.239491E-18
8044.51799046994  2.168096E-18
8045.88545393945  2.209002E-18
8047.25291740895  2.309978E-18
8048.62038087846  2.113711E-18
8049.98784434796  2.329797E-18
8051.35530781747  1.920280E-18
8052.72277128698  2.068963E-18
8054.09023475648  1.799902E-18
8055.45769822598  2.975261E-18
8056.82516169549  2.806232E-18
8058.192625165  8.142633E-19
8059.5600886345  2.402433E-18
8060.92755210401  2.166136E-18
8062.29501557351  2.183249E-18
8063.66247904302  2.442122E-18
8065.02994251252  2.059059E-18
8066.39740598203  2.348110E-18
8067.76486945153  2.070620E-18
8069.13233292104  2.071497E-18
8070.49979639054  2.140826E-18
8071.86725986005  2.447324E-18
8073.23472332955  1.918639E-18
8074.60218679906  2.425742E-18
8075.96965026857  2.484272E-18
8077.33711373807  2.351747E-18
8078.70457720757  2.150182E-18
8080.07204067708  2.338474E-18
8081.43950414659  2.608933E-18
8082.80696761609  1.685463E-18
8084.1744310856  2.674860E-18
8085.5418945551  2.032774E-18
8086.90935802461  2.422598E-18
8088.27682149411  3.069571E-18
8089.64428496362  1.717611E-18
8091.01174843312  2.381990E-18
8092.37921190263  1.926602E-18
8093.74667537213  2.222757E-18
8095.11413884164  2.147555E-18
8096.48160231114  1.729265E-18
8097.84906578065  2.062152E-18
8099.21652925015  1.695684E-18
8100.58399271966  2.434081E-18
8101.95145618917  2.664912E-18
8103.31891965867  1.923713E-18
8104.68638312818  1.997732E-18
8106.05384659768  1.903400E-18
8107.42131006719  1.771927E-18
8108.78877353669  2.331702E-18
8110.1562370062  2.663445E-18
8111.5237004757  1.706713E-18
8112.89116394521  1.516457E-18
8114.25862741471  1.335798E-18
8115.62609088422  2.317319E-18
8116.99355435372  2.331493E-18
8118.36101782323  2.040630E-18
8119.72848129273  1.983574E-18
8121.09594476224  2.395646E-18
8122.46340823175  2.048201E-18
8123.83087170125  2.165397E-18
8125.19833517075  1.787920E-18
8126.56579864026  2.349124E-18
8127.93326210977  1.793074E-18
8129.30072557927  1.425765E-18
8130.66818904878  2.170879E-18
8132.03565251828  1.956574E-18
8133.40311598779  2.606186E-18
8134.77057945729  1.688357E-18
8136.1380429268  2.049728E-18
8137.5055063963  1.805704E-18
8138.87296986581  1.903496E-18
8140.24043333531  1.332688E-18
8141.60789680482  2.500440E-18
8142.97536027432  2.223617E-18
8144.34282374383  1.911733E-18
8145.71028721334  2.230178E-18
8147.07775068284  1.772989E-18
8148.44521415235  2.234813E-18
8149.81267762185  1.938175E-18
8151.18014109136  1.962054E-18
8152.54760456086  2.000484E-18
8153.91506803037  2.193906E-18
8155.28253149987  1.874291E-18
8156.64999496938  1.489269E-18
8158.01745843888  1.836332E-18
8159.38492190839  2.132395E-18
8160.75238537789  1.940980E-18
8162.1198488474  1.420601E-18
8163.48731231691  2.060419E-18
8164.85477578641  2.066271E-18
8166.22223925591  2.076755E-18
8167.58970272542  1.998120E-18
8168.95716619493  2.070810E-18
8170.32462966443  1.708576E-18
8171.69209313394  2.127241E-18
8173.05955660344  1.309267E-18
8174.42702007295  2.191335E-18
8175.79448354245  2.115881E-18
8177.16194701196  2.283753E-18
8178.52941048146  2.296472E-18
8179.89687395097  1.945082E-18
8181.26433742047  1.855395E-18
8182.63180088998  1.982846E-18
8183.99926435948  1.850559E-18
8185.36672782899  1.599376E-18
8186.7341912985  2.186486E-18
8188.101654768  2.258685E-18
8189.46911823751  2.151179E-18
8190.83658170701  2.386388E-18
8192.20404517652  1.566958E-18
8193.57150864602  2.291338E-18
8194.93897211553  1.937291E-18
8196.30643558503  2.668270E-18
8197.67389905454  2.415819E-18
8199.04136252404  2.489644E-18
8200.40882599355  1.400972E-18
8201.77628946305  2.439302E-18
8203.14375293256  2.400919E-18
8204.51121640206  2.659613E-18
8205.87867987157  1.791656E-18
8207.24614334107  1.909541E-18
8208.61360681058  2.135183E-18
8209.98107028009  2.740343E-18
8211.34853374959  2.184970E-18
8212.7159972191  1.513627E-18
8214.0834606886  1.522677E-18
8215.45092415811  2.060081E-18
8216.81838762761  2.824280E-18
8218.18585109712  2.533391E-18
8219.55331456662  1.783380E-18
8220.92077803613  2.268641E-18
8222.28824150563  2.204392E-18
8223.65570497514  2.045293E-18
8225.02316844464  2.505045E-18
8226.39063191415  2.415483E-18
8227.75809538365  1.593516E-18
8229.12555885316  1.676064E-18
8230.49302232267  2.756104E-18
8231.86048579217  2.668096E-18
8233.22794926168  3.153538E-18
8234.59541273118  2.230391E-18
8235.96287620068  2.509562E-18
8237.33033967019  2.608970E-18
8238.6978031397  1.570941E-18
8240.0652666092  2.328242E-18
8241.43273007871  2.679876E-18
8242.80019354821  2.531042E-18
8244.16765701772  2.482670E-18
8245.53512048722  2.662727E-18
8246.90258395673  2.221966E-18
8248.27004742623  1.948096E-18
8249.63751089574  2.535414E-18
8251.00497436524  2.071434E-18
8252.37243783475  2.161653E-18
8253.73990130425  2.545627E-18
8255.10736477376  2.330716E-18
8256.47482824327  2.090241E-18
8257.84229171277  2.691290E-18
8259.20975518228  2.467094E-18
8260.57721865178  2.223210E-18
8261.94468212129  2.502110E-18
8263.31214559079  3.061003E-18
8264.6796090603  2.539535E-18
8266.0470725298  1.989782E-18
8267.41453599931  1.974680E-18
8268.78199946881  2.501160E-18
8270.14946293832  2.545200E-18
8271.51692640782  1.716111E-18
8272.88438987733  3.375257E-18
8274.25185334683  3.527540E-18
8275.61931681634  2.134286E-19
8276.98678028584  -2.484353E-20
8278.35424375535  1.891439E-18
8279.72170722486  3.334759E-18
8281.08917069436  3.348161E-18
8282.45663416387  2.283079E-18
8283.82409763337  3.974542E-18
8285.19156110288  2.813682E-18
8286.55902457238  2.077548E-18
8287.92648804189  1.084710E-18
8289.29395151139  1.519562E-18
8290.6614149809  -4.199295E-19
8292.0288784504  7.673143E-19
8293.39634191991  1.662112E-18
8294.76380538941  1.693578E-18
8296.13126885892  1.832343E-18
8297.49873232842  1.080292E-18
8298.86619579793  1.671571E-18
8300.23365926744  1.276963E-18
8301.60112273694  7.894752E-19
8302.96858620645  1.206803E-18
8304.33604967595  3.429598E-19
8305.70351314546  -2.679634E-19
8307.07097661496  2.184597E-18
8308.43844008447  1.877684E-18
8309.80590355397  1.709472E-18
8311.17336702348  2.204622E-18
8312.54083049298  1.139525E-18
8313.90829396249  1.494627E-18
8315.27575743199  1.725779E-18
8316.6432209015  2.846450E-18
8318.010684371  1.878670E-18
8319.37814784051  1.367571E-18
8320.74561131001  1.542078E-18
8322.11307477952  7.854640E-19
8323.48053824903  2.391387E-18
8324.84800171853  1.468616E-18
8326.21546518804  2.014384E-18
8327.58292865754  1.612990E-18
8328.95039212705  7.107125E-19
8330.31785559655  1.153152E-18
8331.68531906606  2.166899E-18
8333.05278253556  4.505855E-19
8334.42024600507  1.970320E-18
8335.78770947457  -4.139585E-19
8337.15517294408  -4.764195E-20
8338.52263641358  2.148741E-19
8339.89009988309  3.844224E-18
8341.25756335259  5.962613E-19
8342.6250268221  1.957719E-18
8343.9924902916  1.718479E-18
8345.35995376111  9.620867E-19
8346.72741723061  -1.372516E-18
8348.09488070012  1.994252E-18
8349.46234416962  3.163498E-18
8350.82980763913  7.359677E-19
8352.19727110863  1.255460E-18
8353.56473457814  3.273715E-19
8354.93219804765  1.175816E-18
8356.29966151715  1.830174E-18
8357.66712498666  -8.004570E-20
8359.03458845616  1.706574E-18
8360.40205192567  1.076397E-18
8361.76951539517  2.199148E-18
8363.13697886468  -3.588444E-20
8364.50444233418  1.712919E-19
8365.87190580369  1.731429E-18
8367.23936927319  2.226049E-18
8368.6068327427  2.416594E-18
8369.9742962122  2.118899E-18
8371.34175968171  1.202256E-18
8372.70922315122  2.258769E-18
8374.07668662072  -7.891452E-19
8375.44415009022  9.202487E-19
8376.81161355973  1.923311E-18
8378.17907702924  2.790408E-18
8379.54654049874  1.457374E-18
8380.91400396825  8.140229E-19
8382.28146743775  2.240810E-18
8383.64893090726  9.754099E-19
8385.01639437676  1.350066E-18
8386.38385784627  1.585690E-18
8387.75132131577  1.569947E-18
8389.11878478528  1.177774E-18
8390.48624825478  2.203949E-18
8391.85371172429  2.553339E-18
8393.22117519379  3.427846E-20
8394.5886386633  1.142609E-18
8395.9561021328  7.746339E-19
8397.32356560231  1.482477E-18
8398.69102907182  1.744577E-18
8400.05849254132  1.644260E-18
8401.42595601083  1.599476E-18
8402.79341948033  1.363884E-18
8404.16088294984  1.342671E-18
8405.52834641934  1.476913E-18
8406.89580988885  1.058348E-18
8408.26327335835  1.659361E-18
